Problem,M,Run,Seed,Stage,anchor_margin,score_hybrid,score_v,Hybrid - Direction,Hybrid - Margin
WFG3,10,20,41020,"S2_(0.25,0.50]",0.192380952380952,0.171428571428571,0.140952380952381,0.030476190476190018,-0.020952380952380972
WFG3,10,20,41020,"S3_(0.50,0.75]",0.466,0.42,0.386,0.033999999999999975,-0.04600000000000004
WFG3,10,20,41020,"S4_(0.75,1.00]",0.708571428571429,0.693333333333333,0.695238095238095,-0.0019047619047619646,-0.015238095238095939
WFG3,10,21,41021,"S1_[0,0.25]",0.184,0.152,0.048,0.104,-0.032
WFG3,10,21,41021,"S2_(0.25,0.50]",0.291428571428571,0.154285714285714,0.137142857142857,0.017142857142856988,-0.13714285714285698
WFG3,10,21,41021,"S3_(0.50,0.75]",0.358,0.342,0.306,0.03600000000000003,-0.01599999999999996
WFG3,10,21,41021,"S4_(0.75,1.00]",0.579047619047619,0.56,0.521904761904762,0.03809523809523807,-0.01904761904761898
WFG3,10,22,41022,"S1_[0,0.25]",0.096,0.104,0.112,-0.008000000000000007,0.007999999999999993
WFG3,10,22,41022,"S2_(0.25,0.50]",0.207619047619048,0.0952380952380952,0.060952380952381,0.034285714285714204,-0.1123809523809528
WFG3,10,22,41022,"S3_(0.50,0.75]",0.204,0.266,0.214,0.05200000000000002,0.06200000000000003
WFG3,10,22,41022,"S4_(0.75,1.00]",0.542857142857143,0.592380952380952,0.554285714285714,0.03809523809523796,0.04952380952380897
WFG3,10,23,41023,"S1_[0,0.25]",0.312,0.256,0.104,0.15200000000000002,-0.055999999999999994
WFG3,10,23,41023,"S2_(0.25,0.50]",0.356190476190476,0.152380952380952,0.125714285714286,0.026666666666666006,-0.203809523809524
WFG3,10,23,41023,"S3_(0.50,0.75]",0.35,0.21,0.146,0.064,-0.13999999999999999
WFG3,10,23,41023,"S4_(0.75,1.00]",0.634285714285714,0.577142857142857,0.518095238095238,0.059047619047618904,-0.05714285714285705
WFG3,10,24,41024,"S1_[0,0.25]",0.216,0.112,0.056,0.056,-0.104
WFG3,10,24,41024,"S2_(0.25,0.50]",0.331428571428572,0.167619047619048,0.154285714285714,0.013333333333334002,-0.16380952380952402
WFG3,10,24,41024,"S3_(0.50,0.75]",0.512,0.34,0.316,0.02400000000000002,-0.172
WFG3,10,24,41024,"S4_(0.75,1.00]",0.657142857142857,0.546666666666667,0.531428571428571,0.015238095238095939,-0.11047619047619006
WFG3,10,25,41025,"S1_[0,0.25]",0.112,0.024,0.048,-0.024,-0.088
WFG3,10,25,41025,"S2_(0.25,0.50]",0.192380952380952,0.139047619047619,0.11047619047619,0.028571428571428997,-0.05333333333333298
WFG3,10,25,41025,"S3_(0.50,0.75]",0.392,0.416,0.334,0.08199999999999996,0.023999999999999966
WFG3,10,25,41025,"S4_(0.75,1.00]",0.617142857142857,0.64952380952381,0.567619047619048,0.08190476190476192,0.032380952380952954
WFG3,20,1,42001,"S1_[0,0.25]",0.04,0.072,0.056,0.015999999999999993,0.031999999999999994
WFG3,20,1,42001,"S2_(0.25,0.50]",0.0514285714285714,0.08,0.0590476190476191,0.020952380952380903,0.028571428571428602
WFG3,20,1,42001,"S3_(0.50,0.75]",0.164,0.258,0.28,-0.02200000000000002,0.094
WFG3,20,1,42001,"S4_(0.75,1.00]",0.540952380952381,0.531428571428571,0.565714285714286,-0.03428571428571492,-0.009523809523809934
WFG3,20,2,42002,"S1_[0,0.25]",0.064,0.016,0.0,0.016,-0.048
WFG3,20,2,42002,"S2_(0.25,0.50]",0.102857142857143,0.08,0.0971428571428571,-0.0171428571428571,-0.022857142857142992
WFG3,20,2,42002,"S3_(0.50,0.75]",0.2,0.196,0.29,-0.09399999999999997,-0.0040000000000000036
WFG3,20,2,42002,"S4_(0.75,1.00]",0.653333333333333,0.582857142857143,0.613333333333333,-0.03047619047618999,-0.07047619047619003
WFG3,20,3,42003,"S1_[0,0.25]",0.08,0.184,0.152,0.032,0.104
WFG3,20,3,42003,"S2_(0.25,0.50]",0.146666666666667,0.133333333333333,0.161904761904762,-0.028571428571428997,-0.013333333333334002
WFG3,20,3,42003,"S3_(0.50,0.75]",0.234,0.318,0.372,-0.05399999999999999,0.08399999999999999
WFG3,20,3,42003,"S4_(0.75,1.00]",0.56,0.539047619047619,0.493333333333333,0.045714285714285985,-0.020952380952381056
WFG3,20,4,42004,"S1_[0,0.25]",0.104,0.152,0.096,0.055999999999999994,0.048
WFG3,20,4,42004,"S2_(0.25,0.50]",0.123809523809524,0.0780952380952381,0.0666666666666667,0.011428571428571413,-0.04571428571428589
WFG3,20,4,42004,"S3_(0.50,0.75]",0.33,0.192,0.228,-0.036000000000000004,-0.138
WFG3,20,4,42004,"S4_(0.75,1.00]",0.674285714285714,0.662857142857143,0.643809523809524,0.01904761904761898,-0.01142857142857101
WFG3,20,5,42005,"S1_[0,0.25]",0.04,0.216,0.12,0.096,0.176
WFG3,20,5,42005,"S2_(0.25,0.50]",0.177142857142857,0.171428571428571,0.146666666666667,0.024761904761904013,-0.005714285714285977
WFG3,20,5,42005,"S3_(0.50,0.75]",0.274,0.296,0.324,-0.028000000000000025,0.021999999999999964
WFG3,20,5,42005,"S4_(0.75,1.00]",0.594285714285714,0.643809523809524,0.651428571428571,-0.00761904761904697,0.04952380952381008
WFG3,20,6,42006,"S1_[0,0.25]",0.096,0.088,0.048,0.039999999999999994,-0.008000000000000007
WFG3,20,6,42006,"S2_(0.25,0.50]",0.0628571428571429,0.0971428571428572,0.0628571428571428,0.03428571428571439,0.034285714285714294
WFG3,20,6,42006,"S3_(0.50,0.75]",0.236,0.24,0.214,0.025999999999999995,0.0040000000000000036
WFG3,20,6,42006,"S4_(0.75,1.00]",0.632380952380952,0.56,0.546666666666667,0.013333333333333086,-0.07238095238095199
WFG3,20,7,42007,"S1_[0,0.25]",0.112,0.112,0.096,0.016,0.0
WFG3,20,7,42007,"S2_(0.25,0.50]",0.175238095238095,0.171428571428571,0.203809523809524,-0.03238095238095298,-0.0038095238095239847
WFG3,20,7,42007,"S3_(0.50,0.75]",0.254,0.32,0.29,0.030000000000000027,0.066
WFG3,20,7,42007,"S4_(0.75,1.00]",0.521904761904762,0.596190476190476,0.56952380952381,0.02666666666666606,0.07428571428571407
WFG3,20,8,42008,"S1_[0,0.25]",0.072,0.136,0.096,0.04000000000000001,0.06400000000000002
WFG3,20,8,42008,"S2_(0.25,0.50]",0.08,0.0666666666666667,0.0609523809523809,0.005714285714285797,-0.013333333333333308
WFG3,20,8,42008,"S3_(0.50,0.75]",0.29,0.228,0.254,-0.025999999999999995,-0.06199999999999997
WFG3,20,8,42008,"S4_(0.75,1.00]",0.577142857142857,0.567619047619048,0.510476190476191,0.05714285714285705,-0.009523809523808935
WFG3,20,9,42009,"S1_[0,0.25]",0.072,0.064,0.056,0.008,-0.007999999999999993
WFG3,20,9,42009,"S2_(0.25,0.50]",0.163809523809524,0.0723809523809524,0.099047619047619,-0.02666666666666659,-0.09142857142857158
WFG3,20,9,42009,"S3_(0.50,0.75]",0.286,0.276,0.268,0.008000000000000007,-0.009999999999999953
WFG3,20,9,42009,"S4_(0.75,1.00]",0.474285714285714,0.63047619047619,0.592380952380952,0.03809523809523796,0.156190476190476
WFG3,20,10,42010,"S1_[0,0.25]",0.088,0.048,0.032,0.016,-0.039999999999999994
WFG3,20,10,42010,"S2_(0.25,0.50]",0.144761904761905,0.0895238095238096,0.0990476190476191,-0.009523809523809504,-0.055238095238095405
WFG3,20,10,42010,"S3_(0.50,0.75]",0.324,0.254,0.22,0.034,-0.07
WFG3,20,10,42010,"S4_(0.75,1.00]",0.575238095238095,0.613333333333333,0.594285714285714,0.01904761904761898,0.03809523809523796
WFG3,20,11,42011,"S1_[0,0.25]",0.072,0.12,0.104,0.016,0.048
WFG3,20,11,42011,"S2_(0.25,0.50]",0.0914285714285714,0.203809523809524,0.165714285714286,0.03809523809523799,0.1123809523809526
WFG3,20,11,42011,"S3_(0.50,0.75]",0.334,0.346,0.336,0.009999999999999953,0.011999999999999955
WFG3,20,11,42011,"S4_(0.75,1.00]",0.636190476190476,0.687619047619048,0.708571428571429,-0.020952380952380945,0.051428571428572045
WFG3,20,12,42012,"S1_[0,0.25]",0.04,0.12,0.112,0.007999999999999993,0.07999999999999999
WFG3,20,12,42012,"S2_(0.25,0.50]",0.0704761904761905,0.118095238095238,0.146666666666667,-0.028571428571428997,0.047619047619047505
WFG3,20,12,42012,"S3_(0.50,0.75]",0.156,0.292,0.246,0.045999999999999985,0.13599999999999998
WFG3,20,12,42012,"S4_(0.75,1.00]",0.455238095238095,0.487619047619048,0.386666666666667,0.10095238095238102,0.03238095238095301
WFG3,20,13,42013,"S1_[0,0.25]",0.04,0.144,0.12,0.023999999999999994,0.10399999999999998
WFG3,20,13,42013,"S2_(0.25,0.50]",0.148571428571429,0.116190476190476,0.11047619047619,0.005714285714285991,-0.032380952380952996
WFG3,20,13,42013,"S3_(0.50,0.75]",0.256,0.258,0.214,0.04400000000000001,0.0020000000000000018
WFG3,20,13,42013,"S4_(0.75,1.00]",0.491428571428571,0.506666666666667,0.493333333333333,0.01333333333333403,0.01523809523809605
WFG3,20,14,42014,"S1_[0,0.25]",0.032,0.144,0.104,0.039999999999999994,0.11199999999999999
WFG3,20,14,42014,"S2_(0.25,0.50]",0.0609523809523809,0.0552380952380952,0.0533333333333333,0.0019047619047618952,-0.0057142857142856995
WFG3,20,14,42014,"S3_(0.50,0.75]",0.27,0.274,0.332,-0.057999999999999996,0.0040000000000000036
WFG3,20,14,42014,"S4_(0.75,1.00]",0.659047619047619,0.659047619047619,0.71047619047619,-0.051428571428571046,0.0
WFG3,20,15,42015,"S1_[0,0.25]",0.072,0.152,0.128,0.023999999999999994,0.08
WFG3,20,15,42015,"S2_(0.25,0.50]",0.0685714285714286,0.0780952380952381,0.116190476190476,-0.03809523809523789,0.009523809523809504
WFG3,20,15,42015,"S3_(0.50,0.75]",0.224,0.25,0.27,-0.020000000000000018,0.025999999999999995
WFG3,20,15,42015,"S4_(0.75,1.00]",0.52,0.651428571428571,0.609523809523809,0.041904761904762,0.131428571428571
WFG3,20,16,42016,"S1_[0,0.25]",0.056,0.072,0.04,0.031999999999999994,0.015999999999999993
WFG3,20,16,42016,"S2_(0.25,0.50]",0.0723809523809524,0.04,0.0647619047619048,-0.024761904761904797,-0.032380952380952406
WFG3,20,16,42016,"S3_(0.50,0.75]",0.288,0.216,0.14,0.07599999999999998,-0.07199999999999998
WFG3,20,16,42016,"S4_(0.75,1.00]",0.582857142857143,0.485714285714286,0.419047619047619,0.06666666666666698,-0.09714285714285698
WFG3,20,17,42017,"S1_[0,0.25]",0.064,0.072,0.088,-0.016,0.007999999999999993
WFG3,20,17,42017,"S2_(0.25,0.50]",0.16952380952381,0.106666666666667,0.0552380952380952,0.05142857142857181,-0.06285714285714299
WFG3,20,17,42017,"S3_(0.50,0.75]",0.392,0.294,0.236,0.057999999999999996,-0.09800000000000003
WFG3,20,17,42017,"S4_(0.75,1.00]",0.620952380952381,0.588571428571429,0.563809523809524,0.024761904761904985,-0.032380952380952066
WFG3,20,18,42018,"S1_[0,0.25]",0.032,0.056,0.04,0.016,0.024
WFG3,20,18,42018,"S2_(0.25,0.50]",0.0914285714285714,0.15047619047619,0.158095238095238,-0.007619047619047997,0.05904761904761861
WFG3,20,18,42018,"S3_(0.50,0.75]",0.256,0.302,0.348,-0.045999999999999985,0.045999999999999985
WFG3,20,18,42018,"S4_(0.75,1.00]",0.666666666666667,0.657142857142857,0.697142857142857,-0.039999999999999925,-0.009523809523809934
WFG3,20,19,42019,"S1_[0,0.25]",0.12,0.168,0.112,0.05600000000000001,0.048000000000000015
WFG3,20,19,42019,"S2_(0.25,0.50]",0.148571428571429,0.0876190476190476,0.0704761904761905,0.0171428571428571,-0.060952380952381396
WFG3,20,19,42019,"S3_(0.50,0.75]",0.31,0.362,0.326,0.035999999999999976,0.05199999999999999
WFG3,20,19,42019,"S4_(0.75,1.00]",0.788571428571429,0.801904761904762,0.767619047619048,0.03428571428571403,0.013333333333332975
WFG3,20,20,42020,"S1_[0,0.25]",0.104,0.184,0.136,0.04799999999999999,0.08
WFG3,20,20,42020,"S2_(0.25,0.50]",0.131428571428571,0.0971428571428572,0.0590476190476191,0.0380952380952381,-0.03428571428571381
WFG3,20,20,42020,"S3_(0.50,0.75]",0.358,0.398,0.35,0.04800000000000004,0.040000000000000036
WFG3,20,20,42020,"S4_(0.75,1.00]",0.780952380952381,0.773333333333333,0.817142857142857,-0.043809523809523965,-0.0076190476190479695
WFG3,20,21,42021,"S1_[0,0.25]",0.104,0.12,0.088,0.032,0.016
WFG3,20,21,42021,"S2_(0.25,0.50]",0.12,0.0819047619047619,0.0457142857142857,0.036190476190476197,-0.0380952380952381
WFG3,20,21,42021,"S3_(0.50,0.75]",0.318,0.322,0.276,0.045999999999999985,0.0040000000000000036
WFG3,20,21,42021,"S4_(0.75,1.00]",0.638095238095238,0.674285714285714,0.615238095238095,0.059047619047619015,0.036190476190475995
WFG3,20,22,42022,"S1_[0,0.25]",0.04,0.056,0.024,0.032,0.016
WFG3,20,22,42022,"S2_(0.25,0.50]",0.0552380952380952,0.0876190476190476,0.0666666666666667,0.020952380952380903,0.0323809523809524
WFG3,20,22,42022,"S3_(0.50,0.75]",0.29,0.262,0.272,-0.010000000000000009,-0.02799999999999997
WFG3,20,22,42022,"S4_(0.75,1.00]",0.605714285714286,0.613333333333334,0.60952380952381,0.003809523809523929,0.0076190476190479695
WFG3,20,23,42023,"S1_[0,0.25]",0.008,0.056,0.04,0.016,0.048
WFG3,20,23,42023,"S2_(0.25,0.50]",0.104761904761905,0.0895238095238095,0.0761904761904762,0.013333333333333308,-0.015238095238095495
WFG3,20,23,42023,"S3_(0.50,0.75]",0.218,0.28,0.156,0.12400000000000003,0.06200000000000003
WFG3,20,23,42023,"S4_(0.75,1.00]",0.514285714285714,0.52952380952381,0.499047619047619,0.030476190476190934,0.015238095238095939
WFG3,20,24,42024,"S1_[0,0.25]",0.04,0.104,0.056,0.047999999999999994,0.064
WFG3,20,24,42024,"S2_(0.25,0.50]",0.127619047619048,0.0838095238095238,0.116190476190476,-0.03238095238095219,-0.04380952380952419
WFG3,20,24,42024,"S3_(0.50,0.75]",0.27,0.262,0.33,-0.068,-0.008000000000000007
WFG3,20,24,42024,"S4_(0.75,1.00]",0.68952380952381,0.653333333333333,0.662857142857143,-0.009523809523810045,-0.036190476190476994
WFG3,20,25,42025,"S1_[0,0.25]",0.064,0.056,0.048,0.008,-0.008
WFG3,20,25,42025,"S2_(0.25,0.50]",0.127619047619048,0.104761904761905,0.104761904761905,0.0,-0.022857142857142992
WFG3,20,25,42025,"S3_(0.50,0.75]",0.294,0.322,0.32,0.0020000000000000018,0.028000000000000025
WFG3,20,25,42025,"S4_(0.75,1.00]",0.55047619047619,0.571428571428571,0.632380952380952,-0.06095238095238109,0.020952380952380945
WFG7,10,1,51001,"S1_[0,0.25]",0.12,0.12,0.12,0.0,0.0
WFG7,10,1,51001,"S2_(0.25,0.50]",0.0876190476190476,0.0380952380952381,0.0647619047619048,-0.0266666666666667,-0.0495238095238095
WFG7,10,1,51001,"S3_(0.50,0.75]",0.254,0.208,0.202,0.005999999999999978,-0.04600000000000001
WFG7,10,1,51001,"S4_(0.75,1.00]",0.613333333333333,0.605714285714286,0.508571428571428,0.09714285714285797,-0.00761904761904697
WFG7,10,2,51002,"S1_[0,0.25]",0.032,0.032,0.088,-0.055999999999999994,0.0
WFG7,10,2,51002,"S2_(0.25,0.50]",0.0895238095238095,0.0876190476190476,0.0895238095238095,-0.001904761904761909,-0.001904761904761909
WFG7,10,2,51002,"S3_(0.50,0.75]",0.296,0.26,0.294,-0.033999999999999975,-0.035999999999999976
WFG7,10,2,51002,"S4_(0.75,1.00]",0.613333333333333,0.588571428571429,0.685714285714286,-0.09714285714285709,-0.024761904761903986
WFG7,10,3,51003,"S1_[0,0.25]",0.04,0.056,0.032,0.024,0.016
WFG7,10,3,51003,"S2_(0.25,0.50]",0.0647619047619048,0.0685714285714286,0.0933333333333333,-0.024761904761904693,0.0038095238095238043
WFG7,10,3,51003,"S3_(0.50,0.75]",0.276,0.25,0.324,-0.07400000000000001,-0.026000000000000023
WFG7,10,3,51003,"S4_(0.75,1.00]",0.575238095238095,0.624761904761905,0.750476190476191,-0.125714285714286,0.04952380952380997
WFG7,10,4,51004,"S1_[0,0.25]",0.072,0.064,0.056,0.008,-0.007999999999999993
WFG7,10,4,51004,"S2_(0.25,0.50]",0.125714285714286,0.125714285714286,0.0571428571428571,0.0685714285714289,0.0
WFG7,10,4,51004,"S3_(0.50,0.75]",0.21,0.112,0.244,-0.132,-0.09799999999999999
WFG7,10,4,51004,"S4_(0.75,1.00]",0.584761904761905,0.512380952380952,0.605714285714286,-0.09333333333333393,-0.07238095238095299
WFG7,10,5,51005,"S1_[0,0.25]",0.12,0.176,0.12,0.055999999999999994,0.055999999999999994
WFG7,10,5,51005,"S2_(0.25,0.50]",0.131428571428571,0.0819047619047619,0.0342857142857143,0.047619047619047596,-0.04952380952380911
WFG7,10,5,51005,"S3_(0.50,0.75]",0.24,0.144,0.128,0.015999999999999986,-0.096
WFG7,10,5,51005,"S4_(0.75,1.00]",0.659047619047619,0.647619047619048,0.6,0.047619047619048005,-0.01142857142857101
WFG7,10,6,51006,"S1_[0,0.25]",0.128,0.112,0.064,0.048,-0.016
WFG7,10,6,51006,"S2_(0.25,0.50]",0.12,0.0761904761904762,0.175238095238095,-0.0990476190476188,-0.0438095238095238
WFG7,10,6,51006,"S3_(0.50,0.75]",0.274,0.264,0.36,-0.09599999999999997,-0.010000000000000009
WFG7,10,6,51006,"S4_(0.75,1.00]",0.773333333333333,0.765714285714286,0.828571428571429,-0.06285714285714294,-0.00761904761904697
WFG7,10,7,51007,"S1_[0,0.25]",0.072,0.04,0.056,-0.016,-0.031999999999999994
WFG7,10,7,51007,"S2_(0.25,0.50]",0.0685714285714286,0.0990476190476191,0.0742857142857143,0.024761904761904804,0.030476190476190504
WFG7,10,7,51007,"S3_(0.50,0.75]",0.184,0.206,0.164,0.04199999999999998,0.021999999999999992
WFG7,10,7,51007,"S4_(0.75,1.00]",0.605714285714286,0.626666666666667,0.51047619047619,0.11619047619047707,0.020952380952381056
WFG7,10,8,51008,"S1_[0,0.25]",0.04,0.048,0.04,0.008,0.008
WFG7,10,8,51008,"S2_(0.25,0.50]",0.106666666666667,0.0704761904761905,0.131428571428571,-0.06095238095238051,-0.03619047619047651
WFG7,10,8,51008,"S3_(0.50,0.75]",0.288,0.234,0.328,-0.094,-0.053999999999999965
WFG7,10,8,51008,"S4_(0.75,1.00]",0.619047619047619,0.620952380952381,0.710476190476191,-0.08952380952381,0.0019047619047620756
WFG7,10,9,51009,"S1_[0,0.25]",0.04,0.048,0.032,0.016,0.008
WFG7,10,9,51009,"S2_(0.25,0.50]",0.0876190476190476,0.0857142857142857,0.0895238095238095,-0.0038095238095238043,-0.0019047619047618952
WFG7,10,9,51009,"S3_(0.50,0.75]",0.42,0.368,0.342,0.025999999999999968,-0.05199999999999999
WFG7,10,9,51009,"S4_(0.75,1.00]",0.697142857142857,0.704761904761905,0.691428571428571,0.013333333333334085,0.0076190476190480805
WFG7,10,10,51010,"S1_[0,0.25]",0.056,0.032,0.008,0.024,-0.024
WFG7,10,10,51010,"S2_(0.25,0.50]",0.154285714285714,0.08,0.104761904761905,-0.024761904761905,-0.074285714285714
WFG7,10,10,51010,"S3_(0.50,0.75]",0.306,0.192,0.224,-0.032,-0.11399999999999999
WFG7,10,10,51010,"S4_(0.75,1.00]",0.697142857142857,0.657142857142857,0.598095238095238,0.059047619047619015,-0.039999999999999925
WFG7,10,11,51011,"S1_[0,0.25]",0.088,0.056,0.088,-0.031999999999999994,-0.031999999999999994
WFG7,10,11,51011,"S2_(0.25,0.50]",0.0647619047619048,0.0495238095238095,0.106666666666667,-0.05714285714285751,-0.0152380952380953
WFG7,10,11,51011,"S3_(0.50,0.75]",0.168,0.152,0.2,-0.048000000000000015,-0.016000000000000014
WFG7,10,11,51011,"S4_(0.75,1.00]",0.552380952380952,0.580952380952381,0.655238095238095,-0.07428571428571396,0.028571428571429025
WFG7,10,12,51012,"S1_[0,0.25]",0.096,0.048,0.024,0.024,-0.048
WFG7,10,12,51012,"S2_(0.25,0.50]",0.0380952380952381,0.0361904761904762,0.0171428571428571,0.019047619047619105,-0.0019047619047618952
WFG7,10,12,51012,"S3_(0.50,0.75]",0.258,0.228,0.226,0.0020000000000000018,-0.03
WFG7,10,12,51012,"S4_(0.75,1.00]",0.695238095238095,0.626666666666667,0.718095238095238,-0.09142857142857097,-0.06857142857142795
WFG7,10,13,51013,"S1_[0,0.25]",0.096,0.056,0.136,-0.08000000000000002,-0.04
WFG7,10,13,51013,"S2_(0.25,0.50]",0.156190476190476,0.11047619047619,0.192380952380952,-0.08190476190476198,-0.045714285714285985
WFG7,10,13,51013,"S3_(0.50,0.75]",0.276,0.294,0.38,-0.08600000000000002,0.01799999999999996
WFG7,10,13,51013,"S4_(0.75,1.00]",0.577142857142857,0.523809523809524,0.575238095238095,-0.051428571428571046,-0.05333333333333301
WFG7,10,14,51014,"S1_[0,0.25]",0.04,0.04,0.048,-0.008,0.0
WFG7,10,14,51014,"S2_(0.25,0.50]",0.0647619047619048,0.060952380952381,0.0647619047619048,-0.0038095238095237974,-0.0038095238095237974
WFG7,10,14,51014,"S3_(0.50,0.75]",0.21,0.234,0.292,-0.05799999999999997,0.02400000000000002
WFG7,10,14,51014,"S4_(0.75,1.00]",0.678095238095238,0.619047619047619,0.575238095238095,0.043809523809523965,-0.059047619047619015
WFG7,10,15,51015,"S1_[0,0.25]",0.128,0.088,0.088,0.0,-0.04000000000000001
WFG7,10,15,51015,"S2_(0.25,0.50]",0.161904761904762,0.245714285714286,0.192380952380952,0.05333333333333401,0.083809523809524
WFG7,10,15,51015,"S3_(0.50,0.75]",0.326,0.372,0.29,0.08200000000000002,0.045999999999999985
WFG7,10,15,51015,"S4_(0.75,1.00]",0.573333333333333,0.580952380952381,0.552380952380952,0.028571428571429025,0.0076190476190479695
WFG7,10,16,51016,"S1_[0,0.25]",0.096,0.088,0.072,0.016,-0.008000000000000007
WFG7,10,16,51016,"S2_(0.25,0.50]",0.144761904761905,0.104761904761905,0.140952380952381,-0.036190476190475995,-0.04000000000000001
WFG7,10,16,51016,"S3_(0.50,0.75]",0.22,0.242,0.426,-0.184,0.021999999999999992
WFG7,10,16,51016,"S4_(0.75,1.00]",0.567619047619048,0.601904761904762,0.735238095238095,-0.13333333333333297,0.03428571428571403
WFG7,10,17,51017,"S1_[0,0.25]",0.088,0.064,0.056,0.008,-0.023999999999999994
WFG7,10,17,51017,"S2_(0.25,0.50]",0.0361904761904762,0.0171428571428571,0.0152380952380952,0.0019047619047618987,-0.019047619047619105
WFG7,10,17,51017,"S3_(0.50,0.75]",0.16,0.118,0.184,-0.066,-0.04200000000000001
WFG7,10,17,51017,"S4_(0.75,1.00]",0.540952380952381,0.504761904761905,0.472380952380952,0.032380952380952954,-0.036190476190475995
WFG7,10,18,51018,"S1_[0,0.25]",0.104,0.072,0.056,0.015999999999999993,-0.032
WFG7,10,18,51018,"S2_(0.25,0.50]",0.0304761904761905,0.0266666666666667,0.04,-0.013333333333333301,-0.003809523809523801
WFG7,10,18,51018,"S3_(0.50,0.75]",0.182,0.106,0.248,-0.14200000000000002,-0.076
WFG7,10,18,51018,"S4_(0.75,1.00]",0.546666666666667,0.497142857142857,0.56,-0.06285714285714306,-0.04952380952380997
WFG7,10,19,51019,"S1_[0,0.25]",0.096,0.096,0.096,0.0,0.0
WFG7,10,19,51019,"S2_(0.25,0.50]",0.125714285714286,0.0742857142857143,0.0685714285714286,0.0057142857142856995,-0.0514285714285717
WFG7,10,19,51019,"S3_(0.50,0.75]",0.348,0.282,0.27,0.011999999999999955,-0.066
WFG7,10,19,51019,"S4_(0.75,1.00]",0.67047619047619,0.699047619047619,0.685714285714286,0.013333333333332975,0.028571428571429025
WFG7,10,20,51020,"S1_[0,0.25]",0.032,0.032,0.048,-0.016,0.0
WFG7,10,20,51020,"S2_(0.25,0.50]",0.0647619047619048,0.0552380952380952,0.0780952380952381,-0.02285714285714291,-0.009523809523809601
WFG7,10,20,51020,"S3_(0.50,0.75]",0.166,0.096,0.13,-0.034,-0.07
WFG7,10,20,51020,"S4_(0.75,1.00]",0.460952380952381,0.434285714285714,0.516190476190476,-0.08190476190476198,-0.026666666666667005
WFG7,10,21,51021,"S1_[0,0.25]",0.0,0.032,0.04,-0.008,0.032
WFG7,10,21,51021,"S2_(0.25,0.50]",0.0514285714285714,0.0285714285714286,0.0514285714285714,-0.0228571428571428,-0.0228571428571428
WFG7,10,21,51021,"S3_(0.50,0.75]",0.162,0.172,0.354,-0.182,0.009999999999999981
WFG7,10,21,51021,"S4_(0.75,1.00]",0.546666666666667,0.521904761904762,0.638095238095238,-0.11619047619047607,-0.024761904761904985
WFG7,10,22,51022,"S1_[0,0.25]",0.144,0.104,0.088,0.016,-0.039999999999999994
WFG7,10,22,51022,"S2_(0.25,0.50]",0.20952380952381,0.133333333333333,0.11047619047619,0.022857142857142992,-0.076190476190477
WFG7,10,22,51022,"S3_(0.50,0.75]",0.39,0.282,0.3,-0.018000000000000016,-0.10800000000000004
WFG7,10,22,51022,"S4_(0.75,1.00]",0.756190476190476,0.685714285714286,0.662857142857143,0.02285714285714302,-0.07047619047618991
WFG7,10,23,51023,"S1_[0,0.25]",0.104,0.04,0.024,0.016,-0.064
WFG7,10,23,51023,"S2_(0.25,0.50]",0.0952380952380953,0.0457142857142857,0.0723809523809524,-0.026666666666666707,-0.0495238095238096
WFG7,10,23,51023,"S3_(0.50,0.75]",0.146,0.1,0.206,-0.10599999999999998,-0.045999999999999985
WFG7,10,23,51023,"S4_(0.75,1.00]",0.539047619047619,0.552380952380952,0.582857142857143,-0.03047619047619099,0.013333333333332975
WFG7,10,24,51024,"S1_[0,0.25]",0.136,0.12,0.152,-0.032,-0.016000000000000014
WFG7,10,24,51024,"S2_(0.25,0.50]",0.137142857142857,0.114285714285714,0.180952380952381,-0.066666666666667,-0.022857142857143006
WFG7,10,24,51024,"S3_(0.50,0.75]",0.18,0.16,0.29,-0.12999999999999998,-0.01999999999999999
WFG7,10,24,51024,"S4_(0.75,1.00]",0.554285714285714,0.563809523809524,0.704761904761905,-0.14095238095238105,0.009523809523809934
WFG7,10,25,51025,"S1_[0,0.25]",0.112,0.032,0.016,0.016,-0.08
WFG7,10,25,51025,"S2_(0.25,0.50]",0.0857142857142857,0.0438095238095238,0.060952380952381,-0.017142857142857203,-0.0419047619047619
WFG7,10,25,51025,"S3_(0.50,0.75]",0.262,0.222,0.25,-0.027999999999999997,-0.04000000000000001
WFG7,10,25,51025,"S4_(0.75,1.00]",0.636190476190476,0.613333333333333,0.542857142857143,0.07047619047618991,-0.02285714285714302
WFG7,20,1,52001,"S1_[0,0.25]",0.0,0.0,0.032,-0.032,0.0
WFG7,20,1,52001,"S2_(0.25,0.50]",0.0304761904761905,0.0228571428571429,0.059047619047619,-0.036190476190476106,-0.007619047619047602
WFG7,20,1,52001,"S3_(0.50,0.75]",0.076,0.098,0.166,-0.068,0.022000000000000006
WFG7,20,1,52001,"S4_(0.75,1.00]",0.365714285714286,0.403809523809524,0.544761904761905,-0.140952380952381,0.038095238095238015
WFG7,20,2,52002,"S1_[0,0.25]",0.0,0.024,0.024,0.0,0.024
WFG7,20,2,52002,"S2_(0.25,0.50]",0.0152380952380952,0.0019047619047619,0.0304761904761905,-0.028571428571428602,-0.0133333333333333
WFG7,20,2,52002,"S3_(0.50,0.75]",0.174,0.114,0.386,-0.272,-0.059999999999999984
