Arm,Problem,M,Run,IGD,IGDp,FEWithinBudget,HandleIdentity,Runtime,SurvivalRateAll,SurvivalRateLate,SurvivalRatePooled,SurvivalRateEarly,SurvivalRateStage1,SurvivalRateStage2,SurvivalRateStage3,SurvivalRateStage4,OracleHitRate,OracleHitRateLate,OracleGainRatio,OracleGainRatioLate,OracleAlgorithmGain,OracleOracleGain,OraclePoolConsidered,OracleSubsampledFraction,OracleRowCount,BatchSizeMean,BatchSizeMin,BatchSizeMax,BatchSpreadMean,PoolRawMean,PoolUniqueMean,LastRoundUniqueMean,SelectedFromLastRoundMean,RetainedCountMean,GenerationCount,EvaluatedTotal,SurvivorTotal,AggregationChangedFraction,IndicatorOperationalFraction,IndicatorAvailableFraction,IndicatorModeFraction,ExploreModeFraction,LambdaTMean,PErrMean,FallbackGenerationCount,TruncatedGenerationCount,meta_M,meta_Run,meta_CompletedFE,meta_MaxFE,meta_ActualD,meta_Gmax,meta_ProblemN,meta_PMix,meta_QKeep,meta_NMin,meta_NMax,meta_RGood,meta_Lambda0,meta_OracleEvery,meta_OraclePoolLimit,meta_OracleReferenceSize,meta_SchemaVersion,meta_ArmID
V3_INDICATOR_ONLY,DTLZ7,20,10,45.33505961343464,45.27388029086388,1.0,1.0,267.28558360000005,0.9950980392156862,0.9933333333333332,0.995,1.0,,1.0,1.0,0.9871794871794872,0.0,0.0,0.0305069110930754,0.0343623080068843,0.2288836518552607,6.4708452376129735,400.0,1.0,34.0,5.882352941176471,2.0,6.0,0.752097908110611,3010.0,3009.9411764705883,60.0,0.0098039215686274,903.0,34.0,200.0,199.0,0.133578431372549,1.0,1.0,1.0,0.0,0.1081871738810194,0.0701276952061963,0.0,1.0,20.0,10.0,300.0,300.0,30.0,3000.0,100.0,0.5,0.8,4.0,6.0,0.25,0.35,1.0,400.0,300.0,1.0,3.0
V3_INDICATOR_ONLY,WFG3,20,1,2.8076290903809893,2.515717823073065,1.0,1.0,221.409837,0.7303921568627452,0.6533333333333334,0.725,0.9444444444444444,,0.9444444444444444,0.8055555555555557,0.5128205128205128,0.0,0.0,0.004926324066405,0.0019106941107723,0.0020476540801086,0.3417176363827963,400.0,1.0,34.0,5.882352941176471,2.0,6.0,1.374124690279536,3010.0,3009.9117647058824,60.0,0.0245098039215686,903.0,34.0,200.0,145.0,0.0943627450980392,1.0,1.0,1.0,0.0,0.1107407988897417,0.0378480217709859,0.0,1.0,20.0,1.0,300.0,300.0,31.0,3000.0,100.0,0.5,0.8,4.0,6.0,0.25,0.35,1.0,400.0,300.0,1.0,3.0
V3_INDICATOR_ONLY,WFG3,20,2,2.595573252984896,2.304552659504402,1.0,1.0,211.33077890000004,0.7205882352941176,0.62,0.725,1.0,,1.0,0.7777777777777777,0.4743589743589744,0.0098039215686274,0.0133333333333333,0.0212219196401844,0.0241600718448009,0.0061582202053099,0.265100568733462,400.0,1.0,34.0,5.882352941176471,2.0,6.0,1.4864628933291066,3010.0,3009.9117647058824,60.0,0.0147058823529411,903.0,34.0,200.0,145.0,0.1292892156862745,1.0,1.0,1.0,0.0,0.108246982066848,0.0427674272555997,0.0,1.0,20.0,2.0,300.0,300.0,31.0,3000.0,100.0,0.5,0.8,4.0,6.0,0.25,0.35,1.0,400.0,300.0,1.0,3.0
V3_INDICATOR_ONLY,WFG3,20,3,2.929256511635132,2.6921726810780906,1.0,1.0,205.4260189,0.6666666666666669,0.5599999999999999,0.68,0.9629629629629628,,0.9629629629629628,0.75,0.3846153846153847,0.0,0.0,0.0075216851706597,0.0088407079828617,0.0030806298198517,0.3503986854096344,400.0,1.0,34.0,5.882352941176471,2.0,6.0,1.5115583249802196,3010.0,3009.8823529411766,60.0,0.0147058823529411,903.0,34.0,200.0,136.0,0.1029411764705882,1.0,1.0,1.0,0.0,0.1079946154025073,0.0390621729118693,0.0,1.0,20.0,3.0,300.0,300.0,31.0,3000.0,100.0,0.5,0.8,4.0,6.0,0.25,0.35,1.0,400.0,300.0,1.0,3.0
V3_INDICATOR_ONLY,WFG3,20,4,2.6583996763642914,2.367101558908452,1.0,1.0,213.2314339,0.7990196078431373,0.7333333333333334,0.815,0.9814814814814816,,0.9814814814814816,0.75,0.717948717948718,0.0,0.0,0.0173130805475755,0.0235457895447027,0.0066031943481786,0.3401372933379369,400.0,1.0,34.0,5.882352941176471,2.0,6.0,1.390466029577373,3010.0,3010.0,60.0,0.0147058823529411,903.0,34.0,200.0,163.0,0.0870098039215686,1.0,1.0,1.0,0.0,0.1122921211980244,0.0248482311073895,0.0,1.0,20.0,4.0,300.0,300.0,31.0,3000.0,100.0,0.5,0.8,4.0,6.0,0.25,0.35,1.0,400.0,300.0,1.0,3.0
V3_INDICATOR_ONLY,WFG3,20,5,2.702686379431668,2.482355593334512,1.0,1.0,216.66376809999997,0.7450980392156863,0.6666666666666665,0.76,0.9629629629629632,,0.9629629629629632,0.7638888888888888,0.576923076923077,0.0,0.0,0.0266837740243517,0.0070730705859266,0.0104293249545046,0.2898215583469684,400.0,1.0,34.0,5.882352941176471,2.0,6.0,1.4578150453575172,3010.0,3009.970588235294,60.0,0.0098039215686274,903.0,34.0,200.0,152.0,0.119485294117647,1.0,1.0,1.0,0.0,0.113123900014731,0.0189240108854929,0.0,1.0,20.0,5.0,300.0,300.0,31.0,3000.0,100.0,0.5,0.8,4.0,6.0,0.25,0.35,1.0,400.0,300.0,1.0,3.0
V3_INDICATOR_ONLY,WFG3,20,6,2.5422086570878664,2.350847112869796,1.0,1.0,216.78046289999995,0.7009803921568629,0.6133333333333333,0.705,0.9444444444444444,,0.9444444444444444,0.6944444444444445,0.5384615384615384,0.0147058823529411,0.0066666666666666,0.0260723730004749,0.0128344942847404,0.0097649587838836,0.303953480000344,400.0,1.0,34.0,5.882352941176471,2.0,6.0,1.4368583681134708,3010.0,3009.9411764705883,60.0,0.0147058823529411,903.0,34.0,200.0,141.0,0.0723039215686274,1.0,1.0,1.0,0.0,0.1145596221090255,0.0126439187774754,0.0,1.0,20.0,6.0,300.0,300.0,31.0,3000.0,100.0,0.5,0.8,4.0,6.0,0.25,0.35,1.0,400.0,300.0,1.0,3.0
V3_INDICATOR_ONLY,WFG3,20,7,2.956081210310304,2.5804072673700227,1.0,1.0,219.0731069,0.7843137254901961,0.7199999999999999,0.78,0.9629629629629628,,0.9629629629629628,0.7222222222222222,0.717948717948718,0.0,0.0,0.0223862184335794,0.0276977916847497,0.0045828566875054,0.3656573727331256,400.0,1.0,34.0,5.882352941176471,2.0,6.0,1.3580759731276948,3010.0,3009.970588235294,60.0,0.0,903.0,34.0,200.0,156.0,0.0765931372549019,1.0,1.0,1.0,0.0,0.1139983369385714,0.0160142348754448,0.0,1.0,20.0,7.0,300.0,300.0,31.0,3000.0,100.0,0.5,0.8,4.0,6.0,0.25,0.35,1.0,400.0,300.0,1.0,3.0
V3_INDICATOR_ONLY,WFG3,20,8,2.7174930576597767,2.518005435304448,1.0,1.0,212.7846778,0.6666666666666666,0.5466666666666667,0.68,1.0,,1.0,0.638888888888889,0.4615384615384614,0.0049019607843137,0.0066666666666666,0.0291954242649985,0.0179683716335849,0.0100545748763743,0.3173342826493928,400.0,1.0,34.0,5.882352941176471,2.0,6.0,1.3812882167904823,3010.0,3009.9411764705883,60.0,0.0098039215686274,903.0,34.0,200.0,136.0,0.1121323529411764,1.0,1.0,1.0,0.0,0.104912268663891,0.0529202428302281,0.0,1.0,20.0,8.0,300.0,300.0,31.0,3000.0,100.0,0.5,0.8,4.0,6.0,0.25,0.35,1.0,400.0,300.0,1.0,3.0
V3_INDICATOR_ONLY,WFG3,20,9,2.4706174540331687,2.153362066997147,1.0,1.0,218.2012301,0.7352941176470589,0.6466666666666666,0.74,0.9814814814814814,,0.9814814814814814,0.8055555555555557,0.5000000000000001,0.0098039215686274,0.0066666666666666,0.0313682911562723,0.0241345855900877,0.0106258165744625,0.3083519303638599,400.0,1.0,34.0,5.882352941176471,2.0,6.0,1.414395956782434,3010.0,3009.9411764705883,60.0,0.0049019607843137,903.0,34.0,200.0,148.0,0.0955882352941176,1.0,1.0,1.0,0.0,0.1110351723924049,0.0298095038727234,0.0,1.0,20.0,9.0,300.0,300.0,31.0,3000.0,100.0,0.5,0.8,4.0,6.0,0.25,0.35,1.0,400.0,300.0,1.0,3.0
V3_INDICATOR_ONLY,WFG3,20,10,2.566399450207723,2.2186124641735865,1.0,1.0,210.21361299999995,0.7892156862745099,0.7133333333333334,0.785,1.0,,1.0,0.9166666666666669,0.5256410256410257,0.0098039215686274,0.0066666666666666,0.0282656543221437,0.0192967311495754,0.0093004737270167,0.2737163078716977,400.0,1.0,34.0,5.882352941176471,2.0,6.0,1.3791455308906395,3010.0,3010.0,60.0,0.0196078431372549,903.0,34.0,200.0,157.0,0.09375,1.0,1.0,1.0,0.0,0.1089386295443444,0.0409462005442746,0.0,1.0,20.0,10.0,300.0,300.0,31.0,3000.0,100.0,0.5,0.8,4.0,6.0,0.25,0.35,1.0,400.0,300.0,1.0,3.0
V3_INDICATOR_ONLY,WFG7,20,1,21.1885478192182,17.818147288729026,1.0,1.0,230.12554,0.9019607843137254,0.8666666666666667,0.9,1.0,,1.0,0.9444444444444444,0.7948717948717948,0.034313725490196,0.0133333333333333,0.1262819152181229,0.1077795914607629,0.2632763195558772,1.774630304287425,400.0,1.0,34.0,5.882352941176471,2.0,6.0,1.066079035370577,3010.0,3010.0,60.0,0.0098039215686274,903.0,34.0,200.0,180.0,0.1243872549019607,1.0,1.0,1.0,0.0,0.1072921134448243,0.0528365082687879,0.0,1.0,20.0,1.0,300.0,300.0,30.0,3000.0,100.0,0.5,0.8,4.0,6.0,0.25,0.35,1.0,400.0,300.0,1.0,3.0
V3_INDICATOR_ONLY,WFG7,20,2,24.23674294687033,20.964522760328304,1.0,1.0,283.79211710000004,0.8970588235294117,0.86,0.895,1.0,,1.0,0.9444444444444444,0.782051282051282,0.0147058823529411,0.0,0.0549020722623772,0.0197004079941864,0.1158975139736698,1.638876062812226,400.0,1.0,34.0,5.882352941176471,2.0,6.0,1.11664242709732,3010.0,3010.0,60.0,0.0245098039215686,903.0,34.0,200.0,179.0,0.1256127450980392,1.0,1.0,1.0,0.0,0.1102316152241837,0.0487544483985765,0.0,1.0,20.0,2.0,300.0,300.0,30.0,3000.0,100.0,0.5,0.8,4.0,6.0,0.25,0.35,1.0,400.0,300.0,1.0,3.0
V3_INDICATOR_ONLY,WFG7,20,3,22.464357105546235,19.126029803118847,1.0,1.0,273.5184368,0.857843137254902,0.8066666666666668,0.855,1.0,,1.0,0.888888888888889,0.7307692307692307,0.0294117647058823,0.0333333333333333,0.1062457387665274,0.0879454619894802,0.1900330858293366,1.634338324659868,400.0,1.0,34.0,5.882352941176471,2.0,6.0,1.015640810717151,3010.0,3009.970588235294,60.0,0.0245098039215686,903.0,34.0,200.0,171.0,0.1182598039215686,1.0,1.0,1.0,0.0,0.107642387520449,0.0449445258530458,0.0,1.0,20.0,3.0,300.0,300.0,30.0,3000.0,100.0,0.5,0.8,4.0,6.0,0.25,0.35,1.0,400.0,300.0,1.0,3.0
V3_INDICATOR_ONLY,WFG7,20,4,21.52987470965597,18.402960338335948,1.0,1.0,291.7809298,0.8088235294117647,0.7400000000000001,0.815,1.0,,1.0,0.9027777777777778,0.5897435897435898,0.0049019607843137,0.0,0.0951375876735965,0.0547197964833699,0.1855785010801194,1.4128190392111322,400.0,1.0,34.0,5.882352941176471,2.0,6.0,1.0643900099943675,3010.0,3009.9117647058824,60.0,0.0294117647058823,903.0,34.0,200.0,163.0,0.1311274509803921,1.0,1.0,1.0,0.0,0.1118198427651012,0.025371572116391,0.0,1.0,20.0,4.0,300.0,300.0,30.0,3000.0,100.0,0.5,0.8,4.0,6.0,0.25,0.35,1.0,400.0,300.0,1.0,3.0
V3_INDICATOR_ONLY,WFG7,20,5,20.233942958820165,17.590716334573035,1.0,1.0,260.3628774,0.8578431372549019,0.8066666666666668,0.865,1.0,,1.0,0.861111111111111,0.7564102564102563,0.034313725490196,0.02,0.1354123055025626,0.0925372413960795,0.2246087565738187,1.290078417679867,400.0,1.0,34.0,5.882352941176471,2.0,6.0,1.007035804955674,3010.0,3009.9411764705883,60.0,0.0245098039215686,903.0,34.0,200.0,173.0,0.133578431372549,1.0,1.0,1.0,0.0,0.1112553012505911,0.0364036005861419,0.0,1.0,20.0,5.0,300.0,300.0,30.0,3000.0,100.0,0.5,0.8,4.0,6.0,0.25,0.35,1.0,400.0,300.0,1.0,3.0
V3_INDICATOR_ONLY,WFG7,20,6,22.73795983063969,19.823684747701016,1.0,1.0,244.0024867,0.8725490196078428,0.8266666666666665,0.88,1.0,,1.0,0.9166666666666666,0.7435897435897435,0.0196078431372549,0.0133333333333333,0.0774301730141835,0.070517718768177,0.1935521665765643,2.681352285984175,400.0,1.0,34.0,5.882352941176471,2.0,6.0,1.0207101398187184,3010.0,3009.970588235294,60.0,0.0245098039215686,903.0,34.0,200.0,176.0,0.1458333333333333,1.0,1.0,1.0,0.0,0.1075751982880934,0.0573372409462005,0.0,1.0,20.0,6.0,300.0,300.0,30.0,3000.0,100.0,0.5,0.8,4.0,6.0,0.25,0.35,1.0,400.0,300.0,1.0,3.0
V3_INDICATOR_ONLY,WFG7,20,7,21.149449428614684,18.244540875100625,1.0,1.0,241.6348538000001,0.8235294117647057,0.76,0.83,1.0,,1.0,0.8888888888888888,0.641025641025641,0.0098039215686274,0.0066666666666666,0.0848074211788908,0.0529706284386584,0.2070784617720916,1.9891251779566943,400.0,1.0,34.0,5.882352941176471,2.0,6.0,1.1438105054180794,3010.0,3009.970588235294,60.0,0.0098039215686274,903.0,34.0,200.0,166.0,0.1225490196078431,1.0,1.0,1.0,0.0,0.1090358856868172,0.0429767636592003,0.0,1.0,20.0,7.0,300.0,300.0,30.0,3000.0,100.0,0.5,0.8,4.0,6.0,0.25,0.35,1.0,400.0,300.0,1.0,3.0
V3_INDICATOR_ONLY,WFG7,20,8,21.616415301512948,18.835358217042007,1.0,1.0,242.2159097,0.8284313725490197,0.7666666666666666,0.835,1.0,,1.0,0.8055555555555554,0.7307692307692307,0.034313725490196,0.0266666666666666,0.1069943938675763,0.0799746469550512,0.1368117640775568,1.1118338422376666,400.0,1.0,34.0,5.882352941176471,2.0,6.0,1.0912250066220155,3010.0,3009.970588235294,60.0,0.0196078431372549,903.0,34.0,200.0,167.0,0.1299019607843137,1.0,1.0,1.0,0.0,0.1115822381938145,0.0274858697927569,0.0,1.0,20.0,8.0,300.0,300.0,30.0,3000.0,100.0,0.5,0.8,4.0,6.0,0.25,0.35,1.0,400.0,300.0,1.0,3.0
V3_INDICATOR_ONLY,WFG7,20,9,23.399478292919092,20.694972398753382,1.0,1.0,236.7406253,0.7696078431372548,0.6866666666666668,0.785,1.0,,1.0,0.888888888888889,0.4999999999999999,0.0098039215686274,0.0066666666666666,0.0473267368536831,0.0312010234128896,0.1144635639911798,2.3828548466909827,400.0,1.0,34.0,5.882352941176471,2.0,6.0,0.9404073300324444,3010.0,3010.0,60.0,0.0196078431372549,903.0,34.0,200.0,157.0,0.1102941176470588,1.0,1.0,1.0,0.0,0.1046057381434186,0.0594724722629265,0.0,1.0,20.0,9.0,300.0,300.0,30.0,3000.0,100.0,0.5,0.8,4.0,6.0,0.25,0.35,1.0,400.0,300.0,1.0,3.0
V3_INDICATOR_ONLY,WFG7,20,10,21.80558157408569,18.597580159865604,1.0,1.0,244.49168110000008,0.8676470588235297,0.8266666666666665,0.875,0.9814814814814816,,0.9814814814814816,0.9027777777777776,0.7564102564102565,0.034313725490196,0.0266666666666666,0.1195184637399027,0.1146035631899996,0.1998979546709509,1.7061111917545824,400.0,1.0,34.0,5.882352941176471,2.0,6.0,1.036399498851062,3010.0,3010.0,60.0,0.0245098039215686,903.0,34.0,200.0,175.0,0.1311274509803921,1.0,1.0,1.0,0.0,0.1107421014273641,0.0370944107180238,0.0,1.0,20.0,10.0,300.0,300.0,30.0,3000.0,100.0,0.5,0.8,4.0,6.0,0.25,0.35,1.0,400.0,300.0,1.0,3.0
V4_FULL,DTLZ2,20,1,1.132932077260693,0.7999178431274959,1.0,1.0,237.6826297,0.838235294117647,0.7999999999999998,0.845,0.9444444444444444,,0.9444444444444444,0.7916666666666666,0.8076923076923078,0.0294117647058823,0.0333333333333333,0.0977376920870093,0.0851393099582467,0.0099383775715374,0.0859121234372713,400.0,1.0,34.0,5.882352941176471,2.0,6.0,1.477075447345872,3010.0,3009.9117647058824,60.0,0.0147058823529411,734.7941176470588,34.0,200.0,169.0,0.1243872549019607,0.4411764705882353,1.0,0.4411764705882353,0.5588235294117647,0.1082035641461012,0.0448607912916056,0.0,1.0,20.0,1.0,300.0,300.0,30.0,3000.0,100.0,0.5,0.8,4.0,6.0,0.25,0.35,1.0,400.0,300.0,1.0,4.0
V4_FULL,DTLZ2,20,2,1.0841665946535937,0.7432305758468268,1.0,1.0,261.26204149999995,0.7745098039215688,0.7,0.79,0.9814814814814814,,0.9814814814814814,0.7916666666666665,0.6153846153846154,0.0196078431372549,0.02,0.115773706432576,0.1058806699154751,0.0109258831670146,0.0872514747522874,400.0,1.0,34.0,5.882352941176471,2.0,6.0,1.3188586173593957,3010.0,3009.9411764705883,60.0,0.0098039215686274,779.0588235294117,34.0,200.0,158.0,0.1262254901960784,0.5882352941176471,1.0,0.5882352941176471,0.4117647058823529,0.1056920545205033,0.058216453841323,0.0,1.0,20.0,2.0,300.0,300.0,30.0,3000.0,100.0,0.5,0.8,4.0,6.0,0.25,0.35,1.0,400.0,300.0,1.0,4.0
V4_FULL,DTLZ2,20,3,1.1315282029340636,0.824410669205359,1.0,1.0,262.58605609999995,0.681372549019608,0.5933333333333333,0.685,0.925925925925926,,0.925925925925926,0.6111111111111112,0.5769230769230769,0.0392156862745098,0.0466666666666666,0.0980266223427212,0.083566352987769,0.0064938923832617,0.058599214739504,400.0,1.0,34.0,5.882352941176471,2.0,6.0,1.571273806438724,3010.0,3010.0,60.0,0.0098039215686274,787.9117647058823,34.0,200.0,137.0,0.0986519607843137,0.6176470588235294,1.0,0.6176470588235294,0.3823529411764705,0.1127748199319269,0.0221896587816621,0.0,1.0,20.0,3.0,300.0,300.0,30.0,3000.0,100.0,0.5,0.8,4.0,6.0,0.25,0.35,1.0,400.0,300.0,1.0,4.0
V4_FULL,DTLZ2,20,4,1.1266056077030129,0.8239734611632807,1.0,1.0,265.2052073,0.8088235294117648,0.76,0.805,0.9444444444444444,,0.9444444444444444,0.75,0.7692307692307693,0.0294117647058823,0.02,0.1129300452145988,0.0947641652125728,0.0100700947586677,0.0793280058389194,400.0,1.0,34.0,5.882352941176471,2.0,6.0,1.411644060977875,3010.0,3009.823529411765,60.0,0.0294117647058823,752.4705882352941,34.0,200.0,161.0,0.1115196078431372,0.5,1.0,0.5,0.5,0.1068697656207599,0.0485032447142558,0.0,1.0,20.0,4.0,300.0,300.0,30.0,3000.0,100.0,0.5,0.8,4.0,6.0,0.25,0.35,1.0,400.0,300.0,1.0,4.0
V4_FULL,DTLZ2,20,5,1.201029629298554,0.8890290456651273,1.0,1.0,248.22256980000003,0.838235294117647,0.7933333333333333,0.845,0.9629629629629628,,0.9629629629629628,0.8888888888888888,0.7051282051282051,0.0049019607843137,0.0066666666666666,0.0577073836621725,0.0636904155602107,0.006429797428464,0.107564577680566,400.0,1.0,34.0,5.882352941176471,2.0,6.0,1.35267943094927,3010.0,3010.0,60.0,0.0245098039215686,761.3529411764706,34.0,200.0,169.0,0.1354166666666666,0.5294117647058824,1.0,0.5294117647058824,0.4705882352941176,0.1097789834003984,0.0485660456353359,0.0,1.0,20.0,5.0,300.0,300.0,30.0,3000.0,100.0,0.5,0.8,4.0,6.0,0.25,0.35,1.0,400.0,300.0,1.0,4.0
V4_FULL,DTLZ2,20,6,1.0467707358313545,0.7651648736340725,1.0,1.0,253.3316747,0.7794117647058825,0.7133333333333334,0.785,0.9629629629629628,,0.9629629629629628,0.8472222222222222,0.5897435897435898,0.0196078431372549,0.0133333333333333,0.1144505957450506,0.1061890374558135,0.0109986344395003,0.0840382588431024,400.0,1.0,34.0,5.882352941176471,2.0,6.0,1.3709283433079236,3010.0,3009.8823529411766,60.0,0.0147058823529411,752.5,34.0,200.0,157.0,0.119485294117647,0.5,1.0,0.5,0.5,0.1074441847122399,0.056102156164957,0.0,1.0,20.0,6.0,300.0,300.0,30.0,3000.0,100.0,0.5,0.8,4.0,6.0,0.25,0.35,1.0,400.0,300.0,1.0,4.0
V4_FULL,DTLZ2,20,7,1.0387289664547796,0.7349558010074732,1.0,1.0,249.53114879999995,0.7941176470588237,0.74,0.8,0.9444444444444444,,0.9444444444444444,0.8888888888888888,0.6025641025641026,0.0245098039215686,0.02,0.114793405943439,0.1252370424449989,0.0091463029376996,0.0775877107568707,400.0,1.0,34.0,5.882352941176471,2.0,6.0,1.4194385432133243,3010.0,3009.970588235294,60.0,0.0245098039215686,752.5,34.0,200.0,160.0,0.1188725490196078,0.5,1.0,0.5,0.5,0.1023905558269175,0.0592631358593259,0.0,1.0,20.0,7.0,300.0,300.0,30.0,3000.0,100.0,0.5,0.8,4.0,6.0,0.25,0.35,1.0,400.0,300.0,1.0,4.0
V4_FULL,DTLZ2,20,8,1.1209609610175926,0.7927625107924114,1.0,1.0,249.681648,0.7647058823529413,0.6999999999999998,0.77,0.9444444444444444,,0.9444444444444444,0.8333333333333331,0.5769230769230769,0.0196078431372549,0.0066666666666666,0.084509879768261,0.0615976097707993,0.0097511782872505,0.090093505207775,400.0,1.0,34.0,5.882352941176471,2.0,6.0,1.505684881458048,3010.0,3009.9411764705883,60.0,0.034313725490196,752.5,34.0,200.0,154.0,0.1115196078431372,0.5,1.0,0.5,0.5,0.1103045573310383,0.0366966715511827,0.0,1.0,20.0,8.0,300.0,300.0,30.0,3000.0,100.0,0.5,0.8,4.0,6.0,0.25,0.35,1.0,400.0,300.0,1.0,4.0
V4_FULL,DTLZ2,20,9,1.1235648512924263,0.8279244464286781,1.0,1.0,245.8989705,0.784313725490196,0.74,0.79,0.9074074074074072,,0.9074074074074072,0.8333333333333331,0.6538461538461539,0.034313725490196,0.04,0.1090926579786329,0.1322826218556185,0.0082987271509097,0.0812575035029161,400.0,1.0,34.0,5.882352941176471,2.0,6.0,1.3591490007381868,3010.0,3009.970588235294,60.0,0.0196078431372549,796.7647058823529,34.0,200.0,158.0,0.1274509803921568,0.6470588235294118,1.0,0.6470588235294118,0.3529411764705882,0.1060560052411633,0.0474356290558928,0.0,1.0,20.0,9.0,300.0,300.0,30.0,3000.0,100.0,0.5,0.8,4.0,6.0,0.25,0.35,1.0,400.0,300.0,1.0,4.0
V4_FULL,DTLZ2,20,10,1.1030967055970748,0.8123844938734943,1.0,1.0,244.51956970000003,0.8774509803921567,0.8466666666666669,0.885,0.9629629629629628,,0.9629629629629628,0.9305555555555556,0.769230769230769,0.0196078431372549,0.0133333333333333,0.0927842086097412,0.0833255409254958,0.0093931991723949,0.0905854909074603,400.0,1.0,34.0,5.882352941176471,2.0,6.0,1.457801020629116,3010.0,3009.970588235294,60.0,0.0147058823529411,743.6470588235294,34.0,200.0,177.0,0.1323529411764706,0.4705882352941176,1.0,0.4705882352941176,0.5294117647058824,0.1104352452724862,0.0354825204102993,0.0,1.0,20.0,10.0,300.0,300.0,30.0,3000.0,100.0,0.5,0.8,4.0,6.0,0.25,0.35,1.0,400.0,300.0,1.0,4.0
V4_FULL,DTLZ7,20,1,20.489736069083488,20.40662029061106,1.0,1.0,248.3820836,0.8872549019607843,0.8466666666666667,0.895,1.0,,1.0,0.9583333333333334,0.7435897435897437,0.0049019607843137,0.0066666666666666,0.157469754884577,0.1873194020096853,0.9116844704066692,5.432358646779851,400.0,1.0,34.0,5.882352941176471,2.0,6.0,1.2436698580925385,3010.0,3009.9117647058824,60.0,0.0147058823529411,734.7941176470588,34.0,200.0,179.0,0.1243872549019607,0.4411764705882353,1.0,0.4411764705882353,0.5588235294117647,0.1118285263492506,0.0292233619426418,0.0,1.0,20.0,1.0,300.0,300.0,30.0,3000.0,100.0,0.5,0.8,4.0,6.0,0.25,0.35,1.0,400.0,300.0,1.0,4.0
V4_FULL,DTLZ7,20,2,17.70993931832235,17.567858278657642,1.0,1.0,240.92688059999995,0.9411764705882352,0.92,0.94,1.0,,1.0,0.9861111111111112,0.8589743589743589,0.0245098039215686,0.0266666666666666,0.257813933686536,0.2636910112411468,1.0425814845638708,4.379496759768284,400.0,1.0,34.0,5.882352941176471,2.0,6.0,1.0971714556309136,3010.0,3009.9411764705883,60.0,0.0294117647058823,779.0588235294117,34.0,200.0,188.0,0.1121323529411764,0.5882352941176471,1.0,0.5882352941176471,0.4117647058823529,0.111791512571814,0.0408205987021142,0.0,1.0,20.0,2.0,300.0,300.0,30.0,3000.0,100.0,0.5,0.8,4.0,6.0,0.25,0.35,1.0,400.0,300.0,1.0,4.0
V4_FULL,DTLZ7,20,3,20.74803049715016,20.597137377469668,1.0,1.0,246.3595882,0.9852941176470588,0.98,0.995,1.0,,1.0,1.0,0.9615384615384616,0.0098039215686274,0.0066666666666666,0.1362405887707114,0.1255591767116279,0.9624129063066532,4.826053291173735,400.0,1.0,34.0,5.882352941176471,2.0,6.0,0.924094024794681,3010.0,3009.970588235294,60.0,0.0098039215686274,787.9117647058823,34.0,200.0,199.0,0.1207107843137254,0.6176470588235294,1.0,0.6176470588235294,0.3823529411764705,0.1108711611967839,0.0498848649780196,0.0,1.0,20.0,3.0,300.0,300.0,30.0,3000.0,100.0,0.5,0.8,4.0,6.0,0.25,0.35,1.0,400.0,300.0,1.0,4.0
V4_FULL,DTLZ7,20,4,20.845012279328092,20.730951601150814,1.0,1.0,239.4630496,0.9215686274509804,0.8933333333333334,0.92,1.0,,1.0,0.9166666666666666,0.8717948717948717,0.0147058823529411,0.02,0.2456976144499609,0.2081819423997234,1.229668445740494,3.747033032863847,400.0,1.0,34.0,5.882352941176471,2.0,6.0,1.0748006500666776,3010.0,3009.970588235294,60.0,0.0294117647058823,752.5,34.0,200.0,184.0,0.0980392156862745,0.5,1.0,0.5,0.5,0.1111989664984222,0.0466401507222105,0.0,1.0,20.0,4.0,300.0,300.0,30.0,3000.0,100.0,0.5,0.8,4.0,6.0,0.25,0.35,1.0,400.0,300.0,1.0,4.0
V4_FULL,DTLZ7,20,5,15.80268487238613,15.641230659732903,1.0,1.0,327.3420138000001,0.9509803921568626,0.9333333333333332,0.95,1.0,,1.0,0.9444444444444444,0.9230769230769232,0.0098039215686274,0.0133333333333333,0.161027831690437,0.1802311880120387,1.0140944780102856,5.987235955753709,400.0,1.0,34.0,5.882352941176471,2.0,6.0,1.160439259084529,3010.0,3009.9411764705883,60.0,0.034313725490196,761.3529411764706,34.0,200.0,190.0,0.1017156862745098,0.5294117647058824,1.0,0.5294117647058824,0.4705882352941176,0.1131363826669457,0.0373037471216244,0.0,1.0,20.0,5.0,300.0,300.0,30.0,3000.0,100.0,0.5,0.8,4.0,6.0,0.25,0.35,1.0,400.0,300.0,1.0,4.0
V4_FULL,DTLZ7,20,6,21.12455629697053,21.01314438514564,1.0,1.0,261.0499199,0.9362745098039216,0.9133333333333334,0.945,1.0,,1.0,0.9583333333333334,0.8717948717948718,0.0049019607843137,0.0,0.1480026823044823,0.1078757131069083,1.1609071534127169,6.2101813054686605,400.0,1.0,34.0,5.882352941176471,2.0,6.0,1.1830133141328445,3010.0,3009.970588235294,60.0,0.0294117647058823,752.5,34.0,200.0,189.0,0.1151960784313725,0.5,1.0,0.5,0.5,0.1137129726544631,0.0302909776010048,0.0,1.0,20.0,6.0,300.0,300.0,30.0,3000.0,100.0,0.5,0.8,4.0,6.0,0.25,0.35,1.0,400.0,300.0,1.0,4.0
