M,Problem,Algorithm,Run,Snapshots,FirstFE,LastFE,FinalIGD
15,WFG7,REMO_UniformMix_Pruned_Weighted_Lambdat030,15,30,100,300,10.99829139
15,WFG7,REMO_UniformMix_Pruned_Weighted_Lambdat030,16,30,100,300,12.40002273
15,WFG7,REMO_UniformMix_Pruned_Weighted_Lambdat030,17,30,100,300,11.26673007
15,WFG7,REMO_UniformMix_Pruned_Weighted_Lambdat030,18,30,100,300,10.07631605
15,WFG7,REMO_UniformMix_Pruned_Weighted_Lambdat030,19,30,100,300,11.88598079
15,WFG7,REMO_UniformMix_Pruned_Weighted_Lambdat030,2,30,100,300,9.744734003
15,WFG7,REMO_UniformMix_Pruned_Weighted_Lambdat030,20,30,100,300,12.48205006
15,WFG7,REMO_UniformMix_Pruned_Weighted_Lambdat030,3,30,100,300,11.64031012
15,WFG7,REMO_UniformMix_Pruned_Weighted_Lambdat030,4,30,100,300,11.88831071
15,WFG7,REMO_UniformMix_Pruned_Weighted_Lambdat030,5,30,100,300,10.58030953
15,WFG7,REMO_UniformMix_Pruned_Weighted_Lambdat030,6,30,100,300,12.20633031
15,WFG7,REMO_UniformMix_Pruned_Weighted_Lambdat030,7,30,100,300,11.03622433
15,WFG7,REMO_UniformMix_Pruned_Weighted_Lambdat030,8,30,100,300,10.03302469
15,WFG7,REMO_UniformMix_Pruned_Weighted_Lambdat030,9,30,100,300,11.61916735
15,WFG8,REMO_UniformMix_Pruned_Weighted_Lambdat030,1,30,100,300,12.20636311
15,WFG8,REMO_UniformMix_Pruned_Weighted_Lambdat030,10,30,100,300,11.52382179
15,WFG8,REMO_UniformMix_Pruned_Weighted_Lambdat030,11,30,100,300,12.45808921
15,WFG8,REMO_UniformMix_Pruned_Weighted_Lambdat030,12,30,100,300,12.13189054
15,WFG8,REMO_UniformMix_Pruned_Weighted_Lambdat030,13,30,100,300,11.47057568
15,WFG8,REMO_UniformMix_Pruned_Weighted_Lambdat030,14,30,100,300,11.59452468
15,WFG8,REMO_UniformMix_Pruned_Weighted_Lambdat030,15,30,100,300,12.09120777
15,WFG8,REMO_UniformMix_Pruned_Weighted_Lambdat030,16,30,100,300,12.18012004
15,WFG8,REMO_UniformMix_Pruned_Weighted_Lambdat030,17,30,100,300,12.40250517
15,WFG8,REMO_UniformMix_Pruned_Weighted_Lambdat030,18,30,100,300,12.00555163
15,WFG8,REMO_UniformMix_Pruned_Weighted_Lambdat030,19,30,100,300,11.59897079
15,WFG8,REMO_UniformMix_Pruned_Weighted_Lambdat030,2,30,100,300,10.81482747
15,WFG8,REMO_UniformMix_Pruned_Weighted_Lambdat030,20,30,100,300,12.61303553
15,WFG8,REMO_UniformMix_Pruned_Weighted_Lambdat030,3,30,100,300,12.27756252
15,WFG8,REMO_UniformMix_Pruned_Weighted_Lambdat030,4,30,100,300,11.01481732
15,WFG8,REMO_UniformMix_Pruned_Weighted_Lambdat030,5,30,100,300,11.35947425
15,WFG8,REMO_UniformMix_Pruned_Weighted_Lambdat030,6,30,100,300,11.43903539
15,WFG8,REMO_UniformMix_Pruned_Weighted_Lambdat030,7,30,100,300,12.26527964
15,WFG8,REMO_UniformMix_Pruned_Weighted_Lambdat030,8,30,100,300,12.14323879
15,WFG8,REMO_UniformMix_Pruned_Weighted_Lambdat030,9,30,100,300,10.65321171
20,WFG1,REMO,1,30,100,305,5.78193149
20,WFG1,REMO,10,29,100,304,5.582224385
20,WFG1,REMO,11,30,100,300,5.622731904
20,WFG1,REMO,12,30,100,300,5.582693827
20,WFG1,REMO,13,30,100,302,5.658693958
20,WFG1,REMO,14,30,100,302,5.592477017
20,WFG1,REMO,15,30,100,302,5.717058014
20,WFG1,REMO,16,30,100,302,5.601157907
20,WFG1,REMO,17,30,100,300,5.553488696
20,WFG1,REMO,18,27,100,300,5.62251762
20,WFG1,REMO,19,30,100,302,5.674267819
20,WFG1,REMO,2,29,100,300,5.426486499
20,WFG1,REMO,20,30,100,301,5.661060307
20,WFG1,REMO,21,30,100,305,5.51519047
20,WFG1,REMO,22,30,100,301,5.756803129
20,WFG1,REMO,23,30,100,304,5.693451266
20,WFG1,REMO,24,27,100,301,5.762087558
20,WFG1,REMO,25,24,100,303,5.467390388
20,WFG1,REMO,26,30,100,300,5.778034576
20,WFG1,REMO,27,30,100,300,5.62404446
20,WFG1,REMO,28,30,100,303,5.658900877
20,WFG1,REMO,29,30,100,302,5.620377718
20,WFG1,REMO,3,30,100,302,5.540249657
20,WFG1,REMO,30,30,100,302,5.541441857
20,WFG1,REMO,4,30,100,301,5.69087087
20,WFG1,REMO,5,30,100,300,5.727744321
20,WFG1,REMO,6,28,100,301,5.529027629
20,WFG1,REMO,7,30,100,305,5.620183841
20,WFG1,REMO,8,30,100,304,5.569163849
20,WFG1,REMO,9,28,100,303,5.744720941
20,WFG6,REMO,1,30,100,300,21.21526258
20,WFG6,REMO,10,30,100,303,24.01032483
20,WFG6,REMO,11,30,100,301,24.38780465
20,WFG6,REMO,12,30,100,300,24.65637674
20,WFG6,REMO,13,30,100,301,23.65032757
20,WFG6,REMO,14,30,100,301,26.98806599
20,WFG6,REMO,15,30,100,302,24.73260625
20,WFG6,REMO,16,30,100,300,24.93928784
20,WFG6,REMO,17,30,100,300,25.89374436
20,WFG6,REMO,18,30,100,301,23.26455968
20,WFG6,REMO,19,30,100,301,24.0523352
20,WFG6,REMO,2,30,100,301,25.95913035
20,WFG6,REMO,20,30,100,303,22.13693257
20,WFG6,REMO,21,30,100,300,23.62843378
20,WFG6,REMO,22,30,100,300,24.55995537
20,WFG6,REMO,23,30,100,300,22.57355637
20,WFG6,REMO,24,30,100,300,25.84789584
20,WFG6,REMO,25,30,100,300,23.18195728
20,WFG6,REMO,26,30,100,300,25.89166595
20,WFG6,REMO,27,30,100,300,27.6395252
20,WFG6,REMO,28,30,100,301,26.15770014
20,WFG6,REMO,29,30,100,300,23.22896431
20,WFG6,REMO,3,30,100,302,24.00821155
20,WFG6,REMO,30,30,100,300,24.88445731
20,WFG6,REMO,4,30,100,301,25.42586808
20,WFG6,REMO,5,30,100,301,20.7802759
20,WFG6,REMO,6,30,100,301,24.65585908
20,WFG6,REMO,7,30,100,302,22.23709076
20,WFG6,REMO,8,30,100,300,23.93334895
20,WFG6,REMO,9,30,100,300,22.00344356
20,WFG7,REMO,1,30,100,300,24.0650654
20,WFG7,REMO,10,30,100,301,26.30885977
20,WFG7,REMO,11,30,100,303,23.78943123
20,WFG7,REMO,12,30,100,301,23.46659044
20,WFG7,REMO,13,30,100,301,23.00610492
20,WFG7,REMO,14,30,100,301,23.08198592
20,WFG7,REMO,15,30,100,301,26.32978849
20,WFG7,REMO,16,30,100,302,23.71485797
20,WFG7,REMO,17,30,100,300,24.30959715
20,WFG7,REMO,18,30,100,300,23.64326202
20,WFG7,REMO,19,30,100,300,23.69953997
20,WFG7,REMO,2,30,100,302,25.59205303
20,WFG7,REMO,20,30,100,303,24.42609468
20,WFG7,REMO,21,30,100,300,23.11787005
20,WFG7,REMO,22,30,100,300,23.87469719
20,WFG7,REMO,23,30,100,300,24.55753432
20,WFG7,REMO,24,30,100,300,25.49375513
20,WFG7,REMO,25,30,100,302,25.05004423
20,WFG7,REMO,26,30,100,300,26.60640209
20,WFG7,REMO,27,30,100,301,21.79274691
20,WFG7,REMO,28,30,100,300,22.16134037
20,WFG7,REMO,29,30,100,303,25.69127654
20,WFG7,REMO,3,30,100,300,25.51255477
20,WFG7,REMO,30,30,100,302,25.15452714
20,WFG7,REMO,4,30,100,302,24.60381427
20,WFG7,REMO,5,30,100,302,25.41850433
20,WFG7,REMO,6,30,100,302,24.51815406
20,WFG7,REMO,7,30,100,301,22.76104547
20,WFG7,REMO,8,30,100,300,23.61014004
20,WFG7,REMO,9,30,100,302,24.0666303
20,WFG8,REMO,1,30,100,303,24.38779866
20,WFG8,REMO,10,30,100,300,25.18421215
20,WFG8,REMO,11,30,100,300,24.86965638
20,WFG8,REMO,12,30,100,300,26.19275054
20,WFG8,REMO,13,30,100,300,24.04539402
20,WFG8,REMO,14,30,100,301,25.85679726
20,WFG8,REMO,15,30,100,302,25.84756492
20,WFG8,REMO,16,30,100,302,24.93827194
20,WFG8,REMO,17,30,100,300,24.43138856
20,WFG8,REMO,18,30,100,303,24.33705931
20,WFG8,REMO,19,30,100,300,26.04030382
20,WFG8,REMO,2,30,100,300,23.4683102
20,WFG8,REMO,20,30,100,301,26.27853378
20,WFG8,REMO,21,30,100,300,25.99753817
20,WFG8,REMO,22,30,100,301,25.31532623
20,WFG8,REMO,23,30,100,300,25.05315664
20,WFG8,REMO,24,30,100,300,26.99502555
20,WFG8,REMO,25,30,100,300,24.2666691
20,WFG8,REMO,26,30,100,300,26.72811879
20,WFG8,REMO,27,30,100,300,24.82259856
20,WFG8,REMO,28,30,100,300,22.92186192
20,WFG8,REMO,29,30,100,301,25.15074553
20,WFG8,REMO,3,30,100,300,25.82754755
20,WFG8,REMO,30,30,100,303,25.92853084
20,WFG8,REMO,4,30,100,302,25.94188539
20,WFG8,REMO,5,30,100,302,24.04412612
20,WFG8,REMO,6,30,100,301,25.08120014
20,WFG8,REMO,7,30,100,301,22.8041883
20,WFG8,REMO,8,30,100,300,25.17832168
20,WFG8,REMO,9,30,100,300,26.71747617
20,WFG1,PIEA,1,30,100,300,5.733014919
20,WFG1,PIEA,10,30,100,300,5.707772895
20,WFG1,PIEA,11,30,100,300,5.735335258
20,WFG1,PIEA,12,30,100,300,5.710629493
20,WFG1,PIEA,13,30,100,300,5.665871674
20,WFG1,PIEA,14,30,100,300,5.706115043
20,WFG1,PIEA,15,30,100,300,5.68741689
20,WFG1,PIEA,16,30,100,300,5.613954019
20,WFG1,PIEA,17,30,100,300,5.635913799
20,WFG1,PIEA,18,30,100,300,5.67121568
20,WFG1,PIEA,19,30,100,300,5.718240613
20,WFG1,PIEA,2,30,100,300,5.741283385
20,WFG1,PIEA,20,30,100,300,5.697970635
20,WFG1,PIEA,21,30,100,300,5.714300273
20,WFG1,PIEA,22,30,100,300,5.719640997
20,WFG1,PIEA,23,30,100,300,5.654330433
20,WFG1,PIEA,24,30,100,300,5.692661271
20,WFG1,PIEA,25,30,100,300,5.673821954
20,WFG1,PIEA,26,30,100,300,5.735101349
20,WFG1,PIEA,27,30,100,300,5.610837304
20,WFG1,PIEA,28,30,100,300,5.716382934
20,WFG1,PIEA,29,30,100,300,5.68896919
20,WFG1,PIEA,3,30,100,300,5.811037691
20,WFG1,PIEA,30,30,100,300,5.709962881
20,WFG1,PIEA,4,30,100,300,5.730012768
20,WFG1,PIEA,5,30,100,300,5.746249768
20,WFG1,PIEA,6,30,100,300,5.722450989
20,WFG1,PIEA,7,30,100,300,5.655110012
20,WFG1,PIEA,8,30,100,300,5.791398926
20,WFG1,PIEA,9,30,100,300,5.68105259
20,WFG6,PIEA,1,30,100,300,24.80200734
20,WFG6,PIEA,10,30,100,300,21.96267106
20,WFG6,PIEA,11,30,100,300,21.61430238
20,WFG6,PIEA,12,30,100,300,21.2567374
20,WFG6,PIEA,13,30,100,300,22.72391597
20,WFG6,PIEA,14,30,100,300,24.8103986
20,WFG6,PIEA,15,30,100,300,24.33119836
20,WFG6,PIEA,16,30,100,300,22.658152
20,WFG6,PIEA,17,30,100,300,22.55112621
20,WFG6,PIEA,18,30,100,300,23.86617066
20,WFG6,PIEA,19,30,100,300,21.10020019
20,WFG6,PIEA,2,30,100,300,19.87690198
20,WFG6,PIEA,20,30,100,300,23.05087464
20,WFG6,PIEA,21,30,100,300,21.98616248
20,WFG6,PIEA,22,30,100,300,22.02793648
20,WFG6,PIEA,23,30,100,300,21.44787419
20,WFG6,PIEA,24,30,100,300,23.1566259
20,WFG6,PIEA,25,30,100,300,22.07563199
20,WFG6,PIEA,26,30,100,300,21.28747583
20,WFG6,PIEA,27,30,100,300,22.6379929
20,WFG6,PIEA,28,30,100,300,20.394571
20,WFG6,PIEA,29,30,100,300,23.50011042
20,WFG6,PIEA,3,30,100,300,21.62664757
20,WFG6,PIEA,30,30,100,300,21.94518754
20,WFG6,PIEA,4,30,100,300,25.78905284
20,WFG6,PIEA,5,30,100,300,24.65031727
20,WFG6,PIEA,6,30,100,300,20.59592912
20,WFG6,PIEA,7,30,100,300,22.09911145
20,WFG6,PIEA,8,30,100,300,23.91800913
20,WFG6,PIEA,9,30,100,300,19.39854954
20,WFG7,PIEA,1,30,100,300,24.85764025
20,WFG7,PIEA,10,30,100,300,24.75841678
20,WFG7,PIEA,11,30,100,300,22.87041339
20,WFG7,PIEA,12,30,100,300,25.28288122
20,WFG7,PIEA,13,30,100,300,25.4847714
20,WFG7,PIEA,14,30,100,300,24.37862757
20,WFG7,PIEA,15,30,100,300,23.62074686
20,WFG7,PIEA,16,30,100,300,24.45514248
20,WFG7,PIEA,17,30,100,300,25.10669843
20,WFG7,PIEA,18,30,100,300,24.39357109
20,WFG7,PIEA,19,30,100,300,26.34088764
20,WFG7,PIEA,2,30,100,300,24.53216223
20,WFG7,PIEA,20,30,100,300,22.49746182
20,WFG7,PIEA,21,30,100,300,25.32076302
20,WFG7,PIEA,22,30,100,300,25.64707085
20,WFG7,PIEA,23,30,100,300,24.80437979
20,WFG7,PIEA,24,30,100,300,26.03662186
20,WFG7,PIEA,25,30,100,300,25.78948894
20,WFG7,PIEA,26,30,100,300,25.89864916
20,WFG7,PIEA,27,30,100,300,23.90671812
20,WFG7,PIEA,28,30,100,300,26.72181908
20,WFG7,PIEA,29,30,100,300,26.51824061
20,WFG7,PIEA,3,30,100,300,25.32236624
20,WFG7,PIEA,30,30,100,300,26.00206208
20,WFG7,PIEA,4,30,100,300,23.14771475
20,WFG7,PIEA,5,30,100,300,24.36492479
20,WFG7,PIEA,6,30,100,300,24.86741229
20,WFG7,PIEA,7,30,100,300,26.57349623
20,WFG7,PIEA,8,30,100,300,23.77021192
20,WFG7,PIEA,9,30,100,300,24.63786422
20,WFG8,PIEA,1,30,100,300,22.33536191
20,WFG8,PIEA,10,30,100,300,23.88704317
20,WFG8,PIEA,11,30,100,300,21.8621942
20,WFG8,PIEA,12,30,100,300,26.32572452
20,WFG8,PIEA,13,30,100,300,23.77896698
20,WFG8,PIEA,14,30,100,300,24.05630899
20,WFG8,PIEA,15,30,100,300,23.30907885
20,WFG8,PIEA,16,30,100,300,23.51610515
20,WFG8,PIEA,17,30,100,300,22.86582236
20,WFG8,PIEA,18,30,100,300,23.12408958
20,WFG8,PIEA,19,30,100,300,23.748007
20,WFG8,PIEA,2,30,100,300,23.41162997
20,WFG8,PIEA,20,30,100,300,23.65509504
20,WFG8,PIEA,21,30,100,300,24.70563586
20,WFG8,PIEA,22,30,100,300,23.53513597
20,WFG8,PIEA,23,30,100,300,22.41294074
20,WFG8,PIEA,24,30,100,300,24.58632064
20,WFG8,PIEA,25,30,100,300,22.96267958
20,WFG8,PIEA,26,30,100,300,23.22850133
20,WFG8,PIEA,27,30,100,300,22.69175896
20,WFG8,PIEA,28,30,100,300,25.56453601
20,WFG8,PIEA,29,30,100,300,24.26255462
20,WFG8,PIEA,3,30,100,300,24.21454768
20,WFG8,PIEA,30,30,100,300,22.3982058
20,WFG8,PIEA,4,30,100,300,22.94047625
20,WFG8,PIEA,5,30,100,300,20.38628803
20,WFG8,PIEA,6,30,100,300,22.37472132
20,WFG8,PIEA,7,30,100,300,23.98664896
20,WFG8,PIEA,8,30,100,300,22.01664708
20,WFG8,PIEA,9,30,100,300,23.86948723
20,WFG1,CSEA,1,18,109,303,5.691864392
20,WFG1,CSEA,10,19,109,300,5.663331403
20,WFG1,CSEA,11,18,109,305,5.64955394
20,WFG1,CSEA,12,19,109,301,5.634026653
20,WFG1,CSEA,13,20,109,304,5.881272372
20,WFG1,CSEA,14,19,109,306,5.838557909
20,WFG1,CSEA,15,18,109,303,5.761891764
20,WFG1,CSEA,16,21,109,307,5.443307782
20,WFG1,CSEA,17,19,109,310,5.789756427
20,WFG1,CSEA,18,20,109,311,5.623658839
20,WFG1,CSEA,19,19,109,303,5.672923599
20,WFG1,CSEA,2,20,109,304,5.66178972
20,WFG1,CSEA,20,19,109,302,5.738929013
20,WFG1,CSEA,21,19,109,302,5.527539961
20,WFG1,CSEA,22,19,109,305,5.580674116
20,WFG1,CSEA,23,20,109,309,5.623697721
20,WFG1,CSEA,24,18,109,301,5.701624259
20,WFG1,CSEA,25,19,109,309,5.784665707
20,WFG1,CSEA,26,18,109,303,5.759567446
20,WFG1,CSEA,27,18,109,306,5.63443772
20,WFG1,CSEA,28,19,109,308,5.754393034
20,WFG1,CSEA,29,18,109,305,5.590802094
20,WFG1,CSEA,3,18,109,302,5.548576568
20,WFG1,CSEA,30,30,109,307,5.656963561
20,WFG1,CSEA,4,19,109,304,5.640404566
20,WFG1,CSEA,5,19,109,303,5.679679252
20,WFG1,CSEA,6,20,109,310,5.74091403
20,WFG1,CSEA,7,19,109,302,5.536441772
20,WFG1,CSEA,8,19,109,306,5.639761374
20,WFG1,CSEA,9,18,109,302,5.700295855
20,WFG6,CSEA,1,19,109,305,26.74226287
20,WFG6,CSEA,10,19,109,303,26.86708262
20,WFG6,CSEA,11,20,109,303,28.62189113
20,WFG6,CSEA,12,19,109,304,24.93529766
20,WFG6,CSEA,13,19,109,302,25.67108546
20,WFG6,CSEA,14,19,109,308,24.18395349
20,WFG6,CSEA,15,20,109,309,26.58285626
20,WFG6,CSEA,16,19,109,302,26.36005882
20,WFG6,CSEA,17,20,109,308,25.96566427
20,WFG6,CSEA,18,19,109,304,26.924414
20,WFG6,CSEA,19,19,109,305,24.35332523
20,WFG6,CSEA,2,20,109,302,25.54382688
20,WFG6,CSEA,20,21,109,307,27.68711652
20,WFG6,CSEA,21,19,109,304,26.56515782
20,WFG6,CSEA,22,19,109,303,25.27988665
20,WFG6,CSEA,23,18,109,303,27.0008255
20,WFG6,CSEA,24,20,109,308,25.72489799
20,WFG6,CSEA,25,20,109,303,26.85420782
20,WFG6,CSEA,26,20,109,307,25.50169546
20,WFG6,CSEA,27,19,109,302,25.27552626
20,WFG6,CSEA,28,19,109,303,26.78544228
20,WFG6,CSEA,29,21,109,305,26.33651546
20,WFG6,CSEA,3,19,109,310,27.50950369
20,WFG6,CSEA,30,19,109,303,25.27873436
20,WFG6,CSEA,4,19,109,303,26.35945577
20,WFG6,CSEA,5,20,109,306,26.31027858
20,WFG6,CSEA,6,19,109,304,25.44064788
20,WFG6,CSEA,7,20,109,301,26.41410432
20,WFG6,CSEA,8,19,109,302,24.16598741
20,WFG6,CSEA,9,19,109,307,28.23075793
20,WFG7,CSEA,1,19,109,305,26.42796381
20,WFG7,CSEA,10,19,109,300,26.54232779
20,WFG7,CSEA,11,19,109,304,28.46524577
20,WFG7,CSEA,12,20,109,303,26.15396983
20,WFG7,CSEA,13,19,109,300,24.94692033
20,WFG7,CSEA,14,19,109,301,25.38157121
20,WFG7,CSEA,15,21,109,310,27.84204301
20,WFG7,CSEA,16,20,109,305,28.31265111
20,WFG7,CSEA,17,20,109,309,26.96175569
20,WFG7,CSEA,18,19,109,308,26.03071029
20,WFG7,CSEA,19,19,109,300,27.30086787
20,WFG7,CSEA,2,20,109,305,24.1387635
20,WFG7,CSEA,20,18,109,302,27.45369239
20,WFG7,CSEA,21,19,109,309,29.46845275
20,WFG7,CSEA,22,20,109,309,28.2639809
20,WFG7,CSEA,23,20,109,311,28.45247553
20,WFG7,CSEA,24,19,109,302,28.332011
20,WFG7,CSEA,25,18,109,303,27.88140343
20,WFG7,CSEA,26,19,109,301,24.68123385
20,WFG7,CSEA,27,20,109,311,27.79165804
20,WFG7,CSEA,28,19,109,304,25.90010344
20,WFG7,CSEA,29,19,109,310,28.35621193
20,WFG7,CSEA,3,20,109,303,25.70353622
20,WFG7,CSEA,30,19,109,303,26.6501884
20,WFG7,CSEA,4,19,109,301,28.86054885
20,WFG7,CSEA,5,19,109,304,27.12706435
20,WFG7,CSEA,6,19,109,301,26.46034456
20,WFG7,CSEA,7,19,109,301,25.18813801
20,WFG7,CSEA,8,20,109,310,27.10778275
20,WFG7,CSEA,9,19,109,300,24.07979606
20,WFG8,CSEA,1,19,109,302,28.94376381
20,WFG8,CSEA,10,19,109,301,27.04300586
20,WFG8,CSEA,11,20,109,307,27.00976514
20,WFG8,CSEA,12,19,109,306,27.05872178
20,WFG8,CSEA,13,21,109,307,27.10857431
20,WFG8,CSEA,14,19,109,302,27.39230647
20,WFG8,CSEA,15,18,109,302,27.23437648
20,WFG8,CSEA,16,20,109,300,28.01395612
20,WFG8,CSEA,17,20,109,304,27.75631793
20,WFG8,CSEA,18,19,109,307,27.0704728
20,WFG8,CSEA,19,19,109,302,25.75462633
20,WFG8,CSEA,2,19,109,303,26.3517481
20,WFG8,CSEA,20,20,109,306,26.74613401
20,WFG8,CSEA,21,20,109,308,27.88171857
20,WFG8,CSEA,22,19,109,300,26.0792044
20,WFG8,CSEA,23,20,109,310,25.32604777
20,WFG8,CSEA,24,19,109,305,26.75530121
20,WFG8,CSEA,25,19,109,300,26.67942457
20,WFG8,CSEA,26,19,109,306,27.18248025
20,WFG8,CSEA,27,19,109,306,27.26442428
20,WFG8,CSEA,28,19,109,308,27.95589791
20,WFG8,CSEA,29,19,109,309,26.19916123
20,WFG8,CSEA,3,20,109,307,25.81126418
20,WFG8,CSEA,30,19,109,308,25.36524942
20,WFG8,CSEA,4,20,109,310,26.62098847
20,WFG8,CSEA,5,19,109,307,27.36587442
20,WFG8,CSEA,6,20,109,311,27.25353276
20,WFG8,CSEA,7,20,109,309,26.65775533
20,WFG8,CSEA,8,20,109,308,26.08991312
20,WFG8,CSEA,9,19,109,302,26.17319997
20,WFG1,PCSAEA_N100,1,18,100,300,5.67287082
20,WFG1,PCSAEA_N100,10,18,100,300,5.663475491
20,WFG1,PCSAEA_N100,11,18,100,300,5.719961008
20,WFG1,PCSAEA_N100,12,18,100,300,5.711165141
20,WFG1,PCSAEA_N100,13,18,100,300,5.700226431
20,WFG1,PCSAEA_N100,14,18,100,300,5.702419967
20,WFG1,PCSAEA_N100,15,18,100,300,5.673318043
20,WFG1,PCSAEA_N100,16,18,100,300,5.711090258
20,WFG1,PCSAEA_N100,17,18,100,300,5.679884377
20,WFG1,PCSAEA_N100,18,18,100,300,5.69719176
20,WFG1,PCSAEA_N100,19,18,100,300,5.690344802
20,WFG1,PCSAEA_N100,2,18,100,300,5.722079897
20,WFG1,PCSAEA_N100,20,18,100,300,5.656581319
20,WFG1,PCSAEA_N100,21,18,100,300,5.720754357
20,WFG1,PCSAEA_N100,22,18,100,300,5.715483531
20,WFG1,PCSAEA_N100,23,18,100,300,5.658367663
20,WFG1,PCSAEA_N100,24,18,100,300,5.703819827
20,WFG1,PCSAEA_N100,25,18,100,300,5.719311507
20,WFG1,PCSAEA_N100,26,18,100,300,5.73724967
20,WFG1,PCSAEA_N100,27,18,100,300,5.588479766
20,WFG1,PCSAEA_N100,28,18,100,300,5.72944551
20,WFG1,PCSAEA_N100,29,18,100,300,5.676696515
20,WFG1,PCSAEA_N100,3,18,100,300,5.70033167
20,WFG1,PCSAEA_N100,30,18,100,300,5.647482479
20,WFG1,PCSAEA_N100,4,18,100,300,5.723903301
20,WFG1,PCSAEA_N100,5,18,100,300,5.727679446
20,WFG1,PCSAEA_N100,6,18,100,300,5.642536459
20,WFG1,PCSAEA_N100,7,18,100,300,5.739778215
20,WFG1,PCSAEA_N100,8,18,100,300,5.678189109
20,WFG1,PCSAEA_N100,9,18,100,300,5.725525339
20,WFG6,PCSAEA_N100,1,18,100,300,25.31380892
20,WFG6,PCSAEA_N100,10,18,100,300,25.01461143
20,WFG6,PCSAEA_N100,11,18,100,300,25.64521231
20,WFG6,PCSAEA_N100,12,18,100,300,23.86320969
20,WFG6,PCSAEA_N100,13,18,100,300,25.38239237
20,WFG6,PCSAEA_N100,14,18,100,300,24.93364257
20,WFG6,PCSAEA_N100,15,18,100,300,24.83917344
20,WFG6,PCSAEA_N100,16,18,100,300,25.40167325
20,WFG6,PCSAEA_N100,17,18,100,300,25.21812375
20,WFG6,PCSAEA_N100,18,18,100,300,26.90187404
20,WFG6,PCSAEA_N100,19,18,100,300,25.29743167
20,WFG6,PCSAEA_N100,2,18,100,300,25.68404312
20,WFG6,PCSAEA_N100,20,18,100,300,25.18590183
20,WFG6,PCSAEA_N100,21,18,100,300,23.8449037
20,WFG6,PCSAEA_N100,22,18,100,300,23.49425589
20,WFG6,PCSAEA_N100,23,18,100,300,24.7719552
20,WFG6,PCSAEA_N100,24,18,100,300,24.65088558
20,WFG6,PCSAEA_N100,25,18,100,300,25.58918488
20,WFG6,PCSAEA_N100,26,18,100,300,24.67152473
20,WFG6,PCSAEA_N100,27,18,100,300,25.28424002
20,WFG6,PCSAEA_N100,28,18,100,300,25.15553213
20,WFG6,PCSAEA_N100,29,18,100,300,25.04763036
20,WFG6,PCSAEA_N100,3,18,100,300,26.51455822
20,WFG6,PCSAEA_N100,30,18,100,300,26.58064762
20,WFG6,PCSAEA_N100,4,18,100,300,25.49669519
20,WFG6,PCSAEA_N100,5,18,100,300,24.83620874
20,WFG6,PCSAEA_N100,6,18,100,300,24.79412879
20,WFG6,PCSAEA_N100,7,18,100,300,25.49048213
20,WFG6,PCSAEA_N100,8,18,100,300,24.59216192
20,WFG6,PCSAEA_N100,9,18,100,300,24.55228722
20,WFG7,PCSAEA_N100,1,18,100,300,25.43052404
20,WFG7,PCSAEA_N100,10,18,100,300,25.22183944
20,WFG7,PCSAEA_N100,11,18,100,300,26.02054581
20,WFG7,PCSAEA_N100,12,18,100,300,23.6064561
20,WFG7,PCSAEA_N100,13,18,100,300,26.91435147
20,WFG7,PCSAEA_N100,14,18,100,300,25.22273665
20,WFG7,PCSAEA_N100,15,18,100,300,27.07917735
20,WFG7,PCSAEA_N100,16,18,100,300,25.76114609
20,WFG7,PCSAEA_N100,17,18,100,300,26.32168914
20,WFG7,PCSAEA_N100,18,18,100,300,27.02403826
20,WFG7,PCSAEA_N100,19,18,100,300,25.345259
20,WFG7,PCSAEA_N100,2,18,100,300,25.78331986
20,WFG7,PCSAEA_N100,20,18,100,300,24.43247872
20,WFG7,PCSAEA_N100,21,18,100,300,27.22106258
20,WFG7,PCSAEA_N100,22,18,100,300,27.41746772
20,WFG7,PCSAEA_N100,23,18,100,300,25.55566536
20,WFG7,PCSAEA_N100,24,18,100,300,24.64458994
20,WFG7,PCSAEA_N100,25,18,100,300,25.89023971
20,WFG7,PCSAEA_N100,26,18,100,300,26.35633523
20,WFG7,PCSAEA_N100,27,18,100,300,26.83318263
20,WFG7,PCSAEA_N100,28,18,100,300,26.35024837
20,WFG7,PCSAEA_N100,29,18,100,300,25.61768485
20,WFG7,PCSAEA_N100,3,18,100,300,26.63197324
20,WFG7,PCSAEA_N100,30,18,100,300,24.56308058
20,WFG7,PCSAEA_N100,4,18,100,300,26.20047785
20,WFG7,PCSAEA_N100,5,18,100,300,25.48362914
20,WFG7,PCSAEA_N100,6,18,100,300,27.21949666
20,WFG7,PCSAEA_N100,7,18,100,300,23.7546528
20,WFG7,PCSAEA_N100,8,18,100,300,26.75510419
20,WFG7,PCSAEA_N100,9,18,100,300,24.89152385
20,WFG8,PCSAEA_N100,1,18,100,300,24.43659903
20,WFG8,PCSAEA_N100,10,18,100,300,24.60499705
20,WFG8,PCSAEA_N100,11,18,100,300,25.21299933
20,WFG8,PCSAEA_N100,12,18,100,300,25.2536748
20,WFG8,PCSAEA_N100,13,18,100,300,24.97564783
20,WFG8,PCSAEA_N100,14,18,100,300,25.39728084
20,WFG8,PCSAEA_N100,15,18,100,300,25.42430003
20,WFG8,PCSAEA_N100,16,18,100,300,26.61117001
20,WFG8,PCSAEA_N100,17,18,100,300,24.48282826
