Problem,M,Stage,Truth,Metric,ViewA,ViewB,AvailablePairedRuns,ValidPairs,MeanA,MeanB,MeanDelta,MedianDelta,MeanRelativeImprovementPct,PValueRaw,PairedWinProbability,RankBiserial,PValueHolm,RejectHolm05
DTLZ2,10,"S3_(0.50,0.75]",front_final,Precision,score_hybrid,anchor_margin,25,25,0.86344,0.81424,0.0492,0.0540000000000003,6.39242822816719,0.00269632174615625,0.72,0.686153846153846,0.0242668957154063,1
DTLZ2,10,"S3_(0.50,0.75]",front_final,Precision,score_v,anchor_margin,25,25,0.88048,0.81424,0.06624,0.0560000000000004,8.49163988986177,0.000203016054867551,0.92,0.864615384615385,0.00243619265841061,1
DTLZ2,10,"S3_(0.50,0.75]",front_final,AUC,score_hybrid,score_v,25,25,0.67073234283646,0.70067354812762,-0.0299412052911602,-0.0280212971110638,-4.21013116109369,0.00118576266337556,0.2,-0.741538461538462,0.00948610130700449,1
DTLZ2,10,"S3_(0.50,0.75]",front_final,AUC,score_hybrid,anchor_margin,25,25,0.67073234283646,0.626389238516493,0.0443431043199667,0.0290847328409348,7.4252229068909,0.000125955718527785,0.96,0.876923076923077,0.00125955718527785,1
DTLZ2,10,"S3_(0.50,0.75]",front_final,AUC,score_v,anchor_margin,25,25,0.70067354812762,0.626389238516493,0.0742843096111269,0.0485019758484074,12.7080316609696,3.22287733545754e-05,0.88,0.950769230769231,0.000386745280254905,1
DTLZ2,10,"S3_(0.50,0.75]",front_final,Lift,score_hybrid,score_v,25,25,1.18063075692633,1.20632791970659,-0.0256971627802631,-0.0289121806273012,-2.04442591130804,0.00857443461110533,0.22,-0.613333333333333,0.0685954768888427,0
DTLZ2,10,"S3_(0.50,0.75]",front_final,Lift,score_hybrid,anchor_margin,25,25,1.18063075692633,1.10819360219738,0.0724371547289488,0.0727996552849639,6.8908388852983,0.00294699145433131,0.72,0.68,0.0265229230889818,1
DTLZ2,10,"S3_(0.50,0.75]",front_final,Lift,score_v,anchor_margin,25,25,1.20632791970659,1.10819360219738,0.0981343175092119,0.0928160921930057,9.2243725051702,0.000266471532485278,0.92,0.833846153846154,0.00319765838982333,1
DTLZ2,10,"S3_(0.50,0.75]",front_h1,Precision,score_hybrid,score_v,25,25,0.99112,0.99336,-0.00223999999999998,0,-0.225618833008087,0.001953125,0.3,-0.828571428571429,0.017578125,1
DTLZ2,10,"S3_(0.50,0.75]",front_h1,Precision,score_hybrid,anchor_margin,25,25,0.99112,0.99312,-0.00200000000000001,-0.002,-0.199893545365211,0.0789896824306977,0.38,-0.422924901185771,0.236969047292093,0
DTLZ2,10,"S3_(0.50,0.75]",front_h1,Precision,score_v,anchor_margin,25,25,0.99336,0.99312,0.000239999999999978,0.00199999999999989,0.0264715038874951,0.988523309036386,0.54,-0.0133333333333333,0.988523309036386,0
DTLZ2,10,"S3_(0.50,0.75]",front_h1,AUC,score_hybrid,score_v,25,25,0.596283643989558,0.622145776020936,-0.0258621320313776,-0.0276318262051958,-4.01279773742682,0.00684804750492553,0.28,-0.618461538461539,0.0616324275443298,0
DTLZ2,10,"S3_(0.50,0.75]",front_h1,AUC,score_hybrid,anchor_margin,25,25,0.596283643989558,0.614844181397797,-0.0185605374082382,0.00555972883224437,-2.99047580019626,0.353257960747509,0.52,-0.212307692307692,0.725458974711055,0
DTLZ2,10,"S3_(0.50,0.75]",front_h1,AUC,score_v,anchor_margin,25,25,0.622145776020936,0.614844181397797,0.00730159462313939,0.0287912486000528,1.66229329811238,0.756994844196247,0.56,0.0707692307692308,0.756994844196247,0
DTLZ2,10,"S3_(0.50,0.75]",front_h1,Lift,score_hybrid,score_v,25,25,1.0045195828037,1.00691774765674,-0.00239816485304537,0,-0.237387401496269,0.00115966796875,0.32,-0.891666666666667,0.01043701171875,1
DTLZ2,10,"S3_(0.50,0.75]",front_h1,Lift,score_hybrid,anchor_margin,25,25,1.0045195828037,1.00641057486319,-0.00189099205949151,-0.00195707070707085,-0.18747859047541,0.179296046266412,0.42,-0.313333333333333,0.358592092532823,0
DTLZ2,10,"S3_(0.50,0.75]",front_h1,Lift,score_v,anchor_margin,25,25,1.00691774765674,1.00641057486319,0.000507172793553856,0.00202020202020181,0.050838517360103,0.753304047285912,0.54,0.0733333333333333,0.753304047285912,0
DTLZ2,10,"S3_(0.50,0.75]",front_h3,Precision,score_hybrid,score_v,25,25,0.978,0.984,-0.00599999999999999,-0.00399999999999989,-0.615233855915144,0.000374844233867734,0.2,-0.926315789473684,0.00449813080641281,1
DTLZ2,10,"S3_(0.50,0.75]",front_h3,Precision,score_hybrid,anchor_margin,25,25,0.978,0.97872,-0.000719999999999974,0,-0.0615721193807162,0.793363469597908,0.56,0.0952380952380952,1,0
DTLZ2,10,"S3_(0.50,0.75]",front_h3,Precision,score_v,anchor_margin,25,25,0.984,0.97872,0.00528000000000001,0.00200000000000011,0.555818754158653,0.0833687488919167,0.64,0.473684210526316,0.416843744459583,0
DTLZ2,10,"S3_(0.50,0.75]",front_h3,AUC,score_hybrid,score_v,25,25,0.625970056342976,0.659887032204758,-0.0339169758617817,-0.0297611618732535,-5.09698325751186,0.00172056201579673,0.16,-0.716923076923077,0.0172056201579673,1
DTLZ2,10,"S3_(0.50,0.75]",front_h3,AUC,score_hybrid,anchor_margin,25,25,0.625970056342976,0.617879912848069,0.00809014349490737,0.0125254750993232,1.48065781898035,0.231167212861145,0.6,0.273846153846154,0.871051381980881,0
DTLZ2,10,"S3_(0.50,0.75]",front_h3,AUC,score_v,anchor_margin,25,25,0.659887032204758,0.617879912848069,0.042007119356689,0.0481549824392905,7.60876058774199,0.0148886821786073,0.68,0.556923076923077,0.119109457428858,0
DTLZ2,10,"S3_(0.50,0.75]",front_h3,Lift,score_hybrid,score_v,25,25,1.01607732458095,1.0227597185125,-0.00668239393154503,-0.00406101834673267,-0.651395144203867,0.000449336904071235,0.22,-0.895238095238095,0.00539204284885482,1
DTLZ2,10,"S3_(0.50,0.75]",front_h3,Lift,score_hybrid,anchor_margin,25,25,1.01607732458095,1.01642448266745,-0.000347158086495565,0.000211937305977683,-0.0324811074675831,0.668235141795249,0.58,0.1,1,0
DTLZ2,10,"S3_(0.50,0.75]",front_h3,Lift,score_v,anchor_margin,25,25,1.0227597185125,1.01642448266745,0.00633523584504947,0.00246305684919945,0.622242900762067,0.0632908322333453,0.7,0.433333333333333,0.316454161166726,0
DTLZ2,10,"S3_(0.50,0.75]",population_final,Precision,score_hybrid,score_v,25,25,0.36832,0.35464,0.01368,0.0179999999999999,6.08986478468473,0.122769916690221,0.68,0.366153846153846,0.736619500141327,0
DTLZ2,10,"S3_(0.50,0.75]",population_final,Precision,score_hybrid,anchor_margin,25,25,0.36832,0.3492,0.01912,0.022,10.527110297251,0.312904529402574,0.52,0.227692307692308,1,0
DTLZ2,10,"S3_(0.50,0.75]",population_final,Precision,score_v,anchor_margin,25,25,0.35464,0.3492,0.00543999999999999,-0.00200000000000006,7.3155200705515,0.92495724259696,0.48,-0.0184615384615385,1,0
DTLZ2,10,"S3_(0.50,0.75]",population_final,AUC,score_hybrid,score_v,25,25,0.580162189952898,0.552632421009533,0.0275297689433648,0.0257556597781494,5.72631365849185,0.00206416568518245,0.8,0.704615384615385,0.0169666689479539,1
DTLZ2,10,"S3_(0.50,0.75]",population_final,AUC,score_hybrid,anchor_margin,25,25,0.580162189952898,0.567147522807389,0.0130146671455095,0.0151389568054939,2.63013544084281,0.150003310099365,0.52,0.329230769230769,0.750016550496823,0
DTLZ2,10,"S3_(0.50,0.75]",population_final,AUC,score_v,anchor_margin,25,25,0.552632421009533,0.567147522807389,-0.0145151017978553,-0.00380952295726877,-2.06519115295941,0.339478908072948,0.44,-0.218461538461538,0.883409879585385,0
DTLZ2,10,"S3_(0.50,0.75]",population_final,Lift,score_hybrid,score_v,25,25,1.17516822931144,1.1340718723427,0.0410963569687478,0.0614212429011189,6.59187425862988,0.0926305231798479,0.68,0.384615384615385,0.555783139079087,0
DTLZ2,10,"S3_(0.50,0.75]",population_final,Lift,score_hybrid,anchor_margin,25,25,1.17516822931144,1.10313270928939,0.0720355200220579,0.0117136973328926,10.4933387915529,0.326049462728915,0.52,0.224615384615385,1,0
DTLZ2,10,"S3_(0.50,0.75]",population_final,Lift,score_v,anchor_margin,25,25,1.1340718723427,1.10313270928939,0.0309391630533101,-0.0800261214596916,7.1193431882667,0.989266019065271,0.4,-0.00307692307692308,1,0
DTLZ2,10,"S3_(0.50,0.75]",population_h1,Precision,score_hybrid,score_v,25,25,0.94672,0.94456,0.00216000000000002,0.002,0.232067006544397,0.0926282354558129,0.7,0.413333333333333,0.729710297545162,0
DTLZ2,10,"S3_(0.50,0.75]",population_h1,Precision,score_hybrid,anchor_margin,25,25,0.94672,0.93984,0.00688000000000001,0.01,0.740992507159294,0.0220869361481984,0.7,0.54,0.220869361481984,0
DTLZ2,10,"S3_(0.50,0.75]",population_h1,Precision,score_v,anchor_margin,25,25,0.94456,0.93984,0.00471999999999999,0.00599999999999989,0.513593320898305,0.0810789219494625,0.68,0.393846153846154,0.729710297545162,0
DTLZ2,10,"S3_(0.50,0.75]",population_h1,AUC,score_hybrid,score_v,25,25,0.540878342148676,0.519687040850006,0.0211913012986705,0.028686170263338,4.35706775903344,0.000545135029590116,0.84,0.790769230769231,0.00436108023672093,1
DTLZ2,10,"S3_(0.50,0.75]",population_h1,AUC,score_hybrid,anchor_margin,25,25,0.540878342148676,0.540084096093762,0.000794246054914733,-7.67835165460529e-06,0.285085463781752,0.819095293550423,0.48,0.0523076923076923,0.819095293550423,0
DTLZ2,10,"S3_(0.50,0.75]",population_h1,AUC,score_v,anchor_margin,25,25,0.519687040850006,0.540084096093762,-0.0203970552437558,-0.0268311919482849,-3.54917263590535,0.0543741164130669,0.28,-0.44,0.255433305519485,0
DTLZ2,10,"S3_(0.50,0.75]",population_h1,Lift,score_hybrid,score_v,25,25,1.01515094879896,1.01281645545429,0.00233449334467494,0.00223963980926833,0.233854901855675,0.0979701320947255,0.72,0.378461538461538,0.685790924663078,0
DTLZ2,10,"S3_(0.50,0.75]",population_h1,Lift,score_hybrid,anchor_margin,25,25,1.01515094879896,1.00705529043591,0.00809565836305453,0.0124392031441896,0.808917928668125,0.018554892252216,0.72,0.538461538461538,0.18554892252216,0
DTLZ2,10,"S3_(0.50,0.75]",population_h1,Lift,score_v,anchor_margin,25,25,1.01281645545429,1.00705529043591,0.00576116501837959,0.00767779573141403,0.580241099713319,0.0735649636968265,0.68,0.409230769230769,0.662084673271438,0
DTLZ2,10,"S3_(0.50,0.75]",population_h3,Precision,score_hybrid,score_v,25,25,0.86792,0.86256,0.00536000000000004,0.00399999999999989,0.645755467648101,0.0367635102819619,0.76,0.507692307692308,0.220581061691771,0
DTLZ2,10,"S3_(0.50,0.75]",population_h3,Precision,score_hybrid,anchor_margin,25,25,0.86792,0.84776,0.02016,0.0339999999999998,2.45091688391763,0.00802418074614157,0.68,0.603076923076923,0.0641934459691325,0
DTLZ2,10,"S3_(0.50,0.75]",population_h3,Precision,score_v,anchor_margin,25,25,0.86256,0.84776,0.0148,0.0279999999999999,1.8382341323016,0.0254709878346309,0.68,0.513846153846154,0.178296914842417,0
DTLZ2,10,"S3_(0.50,0.75]",population_h3,AUC,score_hybrid,score_v,25,25,0.560797913955598,0.542463064548589,0.018334849407009,0.0230594956358335,3.63320166566635,0.000808376714536398,0.8,0.766153846153846,0.00727539043082759,1
DTLZ2,10,"S3_(0.50,0.75]",population_h3,AUC,score_hybrid,anchor_margin,25,25,0.560797913955598,0.550302053943969,0.0104958600116289,0.0111998875831983,1.95778343876797,0.103552843728004,0.6,0.372307692307692,0.517764218640018,0
DTLZ2,10,"S3_(0.50,0.75]",population_h3,AUC,score_v,anchor_margin,25,25,0.542463064548589,0.550302053943969,-0.00783898939538009,-0.00283386141348152,-1.30948311962453,0.527182745255457,0.4,-0.144615384615385,1,0
DTLZ2,10,"S3_(0.50,0.75]",population_h3,Lift,score_hybrid,score_v,25,25,1.04263401925546,1.03612737277261,0.00650664648285646,0.00356400531926115,0.654256709391228,0.0324276121264537,0.72,0.489230769230769,0.194565672758722,0
DTLZ2,10,"S3_(0.50,0.75]",population_h3,Lift,score_hybrid,anchor_margin,25,25,1.04263401925546,1.01684262008325,0.025791399172208,0.0433582671077107,2.56581338842143,0.00631325969884045,0.68,0.624615384615385,0.0505060775907236,0
DTLZ2,10,"S3_(0.50,0.75]",population_h3,Lift,score_v,anchor_margin,25,25,1.03612737277261,1.01684262008325,0.0192847526893516,0.0349906957586393,1.94573376872726,0.0199414406198738,0.68,0.532307692307692,0.139590084339117,0
DTLZ2,10,"S4_(0.75,1.00]",front_final,Precision,score_hybrid,score_v,25,25,0.961752380952381,0.962742857142857,-0.000990476190476151,0,-0.0689801510559019,0.694057641276555,0.48,-0.0894736842105263,1,0
DTLZ2,10,"S4_(0.75,1.00]",front_final,Precision,score_hybrid,anchor_margin,25,25,0.961752380952381,0.960685714285714,0.00106666666666669,1.11022302462516e-16,0.135088442115791,0.875081683026793,0.52,0.0461538461538462,1,0
DTLZ2,10,"S4_(0.75,1.00]",front_final,Precision,score_v,anchor_margin,25,25,0.962742857142857,0.960685714285714,0.00205714285714284,0.00380952380952371,0.23921352797489,0.615611943699026,0.56,0.11231884057971,1,0
DTLZ2,10,"S4_(0.75,1.00]",front_final,AUC,score_hybrid,score_v,25,25,0.621221151753885,0.624960935349677,-0.00373978359579151,-0.0157986532749055,0.45359667634646,0.459336357314789,0.44,-0.169230769230769,1,0
DTLZ2,10,"S4_(0.75,1.00]",front_final,AUC,score_hybrid,anchor_margin,25,25,0.621221151753885,0.610193455695002,0.0110276960588828,0.0105379820347343,2.39748905560013,0.396678757660437,0.56,0.193846153846154,1,0
DTLZ2,10,"S4_(0.75,1.00]",front_final,AUC,score_v,anchor_margin,25,25,0.624960935349677,0.610193455695002,0.0147674796546743,0.0134040947733199,4.0195104348748,0.339478908072948,0.56,0.218461538461538,1,0
DTLZ2,10,"S4_(0.75,1.00]",front_final,Lift,score_hybrid,score_v,25,25,1.03756411150291,1.03888727383278,-0.00132316232987434,0,-0.107056945923338,0.550291942128015,0.46,-0.152380952380952,1,0
DTLZ2,10,"S4_(0.75,1.00]",front_final,Lift,score_hybrid,anchor_margin,25,25,1.03756411150291,1.036532855712,0.00103125579090915,-7.0294131289117e-05,0.122084113207956,0.924970786112991,0.48,0.0215384615384615,1,0
DTLZ2,10,"S4_(0.75,1.00]",front_final,Lift,score_v,anchor_margin,25,25,1.03888727383278,1.036532855712,0.00235441812078349,0.00396996959396478,0.271014528856764,0.647568367631056,0.58,0.106666666666667,1,0
DTLZ2,10,"S4_(0.75,1.00]",front_h1,Precision,score_hybrid,score_v,25,25,0.99432,0.9956,-0.00128000000000002,-2.22044604925031e-16,-0.128482122034184,0.0184326171875,0.3,-0.772058823529412,0.111491873814116,0
DTLZ2,10,"S4_(0.75,1.00]",front_h1,Precision,score_hybrid,anchor_margin,25,25,0.99432,0.99704,-0.00271999999999998,-0.002,-0.2723831924037,0.000735954368500408,0.16,-0.782608695652174,0.00809549805350448,1
DTLZ2,10,"S4_(0.75,1.00]",front_h1,Precision,score_v,anchor_margin,25,25,0.9956,0.99704,-0.00143999999999996,-0.002,-0.143343100250079,0.0159274105448737,0.26,-0.577075098814229,0.111491873814116,0
DTLZ2,10,"S4_(0.75,1.00]",front_h1,AUC,score_hybrid,score_v,25,25,0.566887503259305,0.578320475410024,-0.0114329721507187,-0.0362696829323992,-0.140403131751386,0.241819658237018,0.36,-0.267692307692308,0.725458974711055,0
DTLZ2,10,"S4_(0.75,1.00]",front_h1,AUC,score_hybrid,anchor_margin,25,25,0.566887503259305,0.617463611962869,-0.0505761087035639,-0.06640625,-8.17277173007709,0.0118763818875161,0.28,-0.575384615384615,0.0950110551001286,0
DTLZ2,10,"S4_(0.75,1.00]",front_h1,AUC,score_v,anchor_margin,25,25,0.578320475410024,0.617463611962869,-0.0391431365528452,-0.0317415236222672,-5.83591726651984,0.121827699998635,0.32,-0.353846153846154,0.487310799994539,0
DTLZ2,10,"S4_(0.75,1.00]",front_h1,Lift,score_hybrid,score_v,25,25,1.00129681723531,1.0027096009164,-0.00141278368109298,-9.05797101449224e-05,-0.140231448033674,0.0546681918276753,0.32,-0.516339869281046,0.222260269105149,0
DTLZ2,10,"S4_(0.75,1.00]",front_h1,Lift,score_hybrid,anchor_margin,25,25,1.00129681723531,1.00408979696025,-0.0027929797249474,-0.00204081632653064,-0.277750839399111,0.000664922046438365,0.18,-0.793333333333333,0.00664922046438365,1
DTLZ2,10,"S4_(0.75,1.00]",front_h1,Lift,score_v,anchor_margin,25,25,1.0027096009164,1.00408979696025,-0.00138019604385442,-0.00202020202020226,-0.136682949125165,0.0147574773793959,0.28,-0.579710144927536,0.103302341655771,0
DTLZ2,10,"S4_(0.75,1.00]",front_h3,Precision,score_hybrid,score_v,25,25,0.984622222222222,0.988088888888889,-0.00346666666666668,-0.00222222222222224,-0.350930644165716,0.0041022620733429,0.28,-0.810457516339869,0.041022620733429,1
DTLZ2,10,"S4_(0.75,1.00]",front_h3,Precision,score_hybrid,anchor_margin,25,25,0.984622222222222,0.988977777777778,-0.00435555555555555,-0.00666666666666649,-0.438792961060836,0.00977189365250672,0.3,-0.640316205533597,0.0781751492200538,0
DTLZ2,10,"S4_(0.75,1.00]",front_h3,Precision,score_v,anchor_margin,25,25,0.988088888888889,0.988977777777778,-0.000888888888888868,-2.22044604925031e-16,-0.081934698515242,0.303022500609692,0.42,-0.229249011857708,0.909067501829076,0
DTLZ2,10,"S4_(0.75,1.00]",front_h3,AUC,score_hybrid,score_v,25,25,0.579553255084884,0.593491772633253,-0.0139385175483698,-0.0217380575750727,-0.896173781566871,0.411839500245909,0.36,-0.187692307692308,0.871051381980881,0
DTLZ2,10,"S4_(0.75,1.00]",front_h3,AUC,score_hybrid,anchor_margin,25,25,0.579553255084884,0.606422038312948,-0.0268687832280641,-0.0408467650722041,-4.30157142429452,0.174210276396176,0.32,-0.310769230769231,0.871051381980881,0
DTLZ2,10,"S4_(0.75,1.00]",front_h3,AUC,score_v,anchor_margin,25,25,0.593491772633253,0.606422038312948,-0.0129302656796942,-0.029699233121977,-1.12497991663554,0.475825237013745,0.36,-0.163076923076923,0.871051381980881,0
DTLZ2,10,"S4_(0.75,1.00]",front_h3,Lift,score_hybrid,score_v,25,25,1.00543880578021,1.00935190029808,-0.00391309451787061,-0.00226757369614528,-0.383047099053423,0.00463382786624968,0.26,-0.754385964912281,0.0463382786624968,1
DTLZ2,10,"S4_(0.75,1.00]",front_h3,Lift,score_hybrid,anchor_margin,25,25,1.00543880578021,1.0099038099417,-0.00446500416148939,-0.0067340067340067,-0.440352995440696,0.0163950718491923,0.36,-0.538461538461538,0.0983704310951537,0
DTLZ2,10,"S4_(0.75,1.00]",front_h3,Lift,score_v,anchor_margin,25,25,1.00935190029808,1.0099038099417,-0.00055190964361878,0,-0.0489930481117234,0.377758613852039,0.5,-0.193333333333333,1,0
DTLZ2,10,"S4_(0.75,1.00]",population_final,Precision,score_hybrid,score_v,25,25,0.679771428571429,0.664152380952381,0.0156190476190476,0.019047619047619,2.80221408913911,0.026731502366082,0.74,0.513333333333333,0.213852018928656,0
DTLZ2,10,"S4_(0.75,1.00]",population_final,Precision,score_hybrid,anchor_margin,25,25,0.679771428571429,0.6928,-0.0130285714285714,2.22044604925031e-16,-1.47242646754637,0.375600940178848,0.52,-0.181538461538462,1,0
DTLZ2,10,"S4_(0.75,1.00]",population_final,Precision,score_v,anchor_margin,25,25,0.664152380952381,0.6928,-0.0286476190476191,-0.0190476190476192,-4.00214722835547,0.0284780932273548,0.34,-0.506666666666667,0.213852018928656,0
DTLZ2,10,"S4_(0.75,1.00]",population_final,AUC,score_hybrid,score_v,25,25,0.524102656258023,0.490486354584587,0.0336163016734363,0.0340694285944988,7.36325371434256,0.000295766913944783,0.8,0.827692307692308,0.00325343605339261,1
DTLZ2,10,"S4_(0.75,1.00]",population_final,AUC,score_hybrid,anchor_margin,25,25,0.524102656258023,0.531644654028482,-0.00754199777045918,-0.0110771758010507,-1.19136966924218,0.220852469896346,0.44,-0.28,0.883409879585385,0
DTLZ2,10,"S4_(0.75,1.00]",population_final,AUC,score_v,anchor_margin,25,25,0.490486354584587,0.531644654028482,-0.0411582994438954,-0.0469525900228656,-7.28424957572996,0.0024697142925472,0.24,-0.692307692307692,0.0172880000478304,1
DTLZ2,10,"S4_(0.75,1.00]",population_final,Lift,score_hybrid,score_v,25,25,1.01387162756427,0.986518364563019,0.0273532630012559,0.0318403164980701,3.02584125767249,0.0283136256824277,0.72,0.501538461538461,0.226509005459422,0
DTLZ2,10,"S4_(0.75,1.00]",population_final,Lift,score_hybrid,anchor_margin,25,25,1.01387162756427,1.03338426724079,-0.0195126396765181,0.000298745474692774,-1.33750229738841,0.443172497169687,0.52,-0.175384615384615,1,0
DTLZ2,10,"S4_(0.75,1.00]",population_final,Lift,score_v,anchor_margin,25,25,0.986518364563019,1.03338426724079,-0.0468659026777739,-0.0305109251388864,-4.04180610185455,0.0370433781841915,0.32,-0.476923076923077,0.259303647289341,0
DTLZ2,10,"S4_(0.75,1.00]",population_h1,Precision,score_hybrid,score_v,25,25,0.94448,0.94344,0.00103999999999999,0,0.113988343568491,0.639897799593183,0.56,0.116883116883117,1,0
DTLZ2,10,"S4_(0.75,1.00]",population_h1,Precision,score_hybrid,anchor_margin,25,25,0.94448,0.9476,-0.00312000000000001,0,-0.326136655360493,0.270229480774082,0.5,-0.253333333333333,1,0
DTLZ2,10,"S4_(0.75,1.00]",population_h1,Precision,score_v,anchor_margin,25,25,0.94344,0.9476,-0.00416,-0.00200000000000011,-0.435752856192843,0.0904311195183402,0.32,-0.41304347826087,0.729710297545162,0
DTLZ2,10,"S4_(0.75,1.00]",population_h1,AUC,score_hybrid,score_v,25,25,0.502098222031231,0.477737569871573,0.024360652159657,0.0259675636662334,5.40763440142533,0.00040277492946398,0.88,0.809230769230769,0.00362497436517582,1
DTLZ2,10,"S4_(0.75,1.00]",population_h1,AUC,score_hybrid,anchor_margin,25,25,0.502098222031231,0.518611749951633,-0.0165135279204031,-0.0145859700544189,-3.23584287909146,0.051086661103897,0.32,-0.446153846153846,0.255433305519485,0
DTLZ2,10,"S4_(0.75,1.00]",population_h1,AUC,score_v,anchor_margin,25,25,0.477737569871573,0.518611749951633,-0.0408741800800601,-0.0385618413391056,-7.74286797142831,0.0024697142925472,0.2,-0.692307692307692,0.0172880000478304,1
DTLZ2,10,"S4_(0.75,1.00]",population_h1,Lift,score_hybrid,score_v,25,25,0.997209687430024,0.996101181731964,0.00110850569805951,0.000291085506367583,0.11317050378536,0.509754930656496,0.6,0.150769230769231,1,0
DTLZ2,10,"S4_(0.75,1.00]",population_h1,Lift,score_hybrid,anchor_margin,25,25,0.997209687430024,1.00027865815448,-0.00306897072445876,0.000610657282565374,-0.301792228818721,0.367385490881273,0.52,-0.206153846153846,1,0
DTLZ2,10,"S4_(0.75,1.00]",population_h1,Lift,score_v,anchor_margin,25,25,0.996101181731964,1.00027865815448,-0.00417747642251827,-0.00213999655726571,-0.410227260847024,0.103552843728004,0.36,-0.372307692307692,0.685790924663078,0
DTLZ2,10,"S4_(0.75,1.00]",population_h3,Precision,score_hybrid,score_v,25,25,0.8632,0.863555555555556,-0.000355555555555562,0.00222222222222213,-0.0191185820707704,0.90311268398253,0.58,0.0366666666666667,1,0
DTLZ2,10,"S4_(0.75,1.00]",population_h3,Precision,score_hybrid,anchor_margin,25,25,0.8632,0.862488888888889,0.000711111111111107,-0.00222222222222213,0.106454818259437,0.80845890397002,0.48,0.0492307692307692,1,0
