algorithm,problem,D,run,FE,firstFE,nFinal,IGD,HV,runtime,file
PCSAEA_N100,WFG7,30,16,300,100,300,7.60396206459232,0.356136359148133,44.9327815,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\PCSAEA_N100\PCSAEA_N100_WFG7_M10_D30_16.mat
PCSAEA_N100,WFG7,30,17,300,100,300,7.49310359559006,0.354472314265633,44.8955476,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\PCSAEA_N100\PCSAEA_N100_WFG7_M10_D30_17.mat
PCSAEA_N100,WFG7,30,18,300,100,300,7.00187941367125,0.369566030088859,45.0119158,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\PCSAEA_N100\PCSAEA_N100_WFG7_M10_D30_18.mat
PCSAEA_N100,WFG7,30,2,300,100,300,6.98344615879189,0.36491806453235,44.8509149,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\PCSAEA_N100\PCSAEA_N100_WFG7_M10_D30_2.mat
PCSAEA_N100,WFG7,30,3,300,100,300,8.15732863106637,0.3311824381831,43.9907668,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\PCSAEA_N100\PCSAEA_N100_WFG7_M10_D30_3.mat
PCSAEA_N100,WFG7,30,4,300,100,300,7.66318935318547,0.351936736000257,44.4537753,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\PCSAEA_N100\PCSAEA_N100_WFG7_M10_D30_4.mat
PCSAEA_N100,WFG7,30,5,300,100,300,7.31712572287067,0.356409249112518,43.9980406,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\PCSAEA_N100\PCSAEA_N100_WFG7_M10_D30_5.mat
PCSAEA_N100,WFG7,30,6,300,100,300,7.67612976098111,0.359112981002866,44.6314989,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\PCSAEA_N100\PCSAEA_N100_WFG7_M10_D30_6.mat
PCSAEA_N100,WFG7,30,7,300,100,300,7.52542877080632,0.352976237189719,45.4087774,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\PCSAEA_N100\PCSAEA_N100_WFG7_M10_D30_7.mat
PCSAEA_N100,WFG7,30,8,300,100,300,8.31432310100761,0.323001350252917,45.2826443,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\PCSAEA_N100\PCSAEA_N100_WFG7_M10_D30_8.mat
PCSAEA_N100,WFG7,30,9,300,100,300,7.48876018373163,0.35693323574844,45.5358431,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\PCSAEA_N100\PCSAEA_N100_WFG7_M10_D30_9.mat
PCSAEA_N100,WFG8,30,1,300,100,300,7.9070944071594,0.30708538470815,44.4836237,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\PCSAEA_N100\PCSAEA_N100_WFG8_M10_D30_1.mat
PCSAEA_N100,WFG8,30,10,300,100,300,6.92296846307883,0.33638372088134,45.5084305,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\PCSAEA_N100\PCSAEA_N100_WFG8_M10_D30_10.mat
PCSAEA_N100,WFG8,30,11,300,100,300,7.67962524774589,0.316160048478921,45.3107198,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\PCSAEA_N100\PCSAEA_N100_WFG8_M10_D30_11.mat
PCSAEA_N100,WFG8,30,12,300,100,300,6.63610592777272,0.319927921639537,45.5381445,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\PCSAEA_N100\PCSAEA_N100_WFG8_M10_D30_12.mat
PCSAEA_N100,WFG8,30,13,300,100,300,7.39482660270375,0.324986891579989,44.8542801,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\PCSAEA_N100\PCSAEA_N100_WFG8_M10_D30_13.mat
PCSAEA_N100,WFG8,30,14,300,100,300,7.89602489406247,0.315039426630252,45.0178396,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\PCSAEA_N100\PCSAEA_N100_WFG8_M10_D30_14.mat
PCSAEA_N100,WFG8,30,15,300,100,300,7.16351094648052,0.323141994556695,45.0386587,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\PCSAEA_N100\PCSAEA_N100_WFG8_M10_D30_15.mat
PCSAEA_N100,WFG8,30,16,300,100,300,6.9842352055959,0.320683072073984,45.0145534,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\PCSAEA_N100\PCSAEA_N100_WFG8_M10_D30_16.mat
PCSAEA_N100,WFG8,30,17,300,100,300,7.08758325968837,0.323157429234138,45.1276569,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\PCSAEA_N100\PCSAEA_N100_WFG8_M10_D30_17.mat
PCSAEA_N100,WFG8,30,18,300,100,300,7.37704916017645,0.324387937055648,45.1165097,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\PCSAEA_N100\PCSAEA_N100_WFG8_M10_D30_18.mat
PCSAEA_N100,WFG8,30,2,300,100,300,7.484514327843,0.330137639200345,44.7494741,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\PCSAEA_N100\PCSAEA_N100_WFG8_M10_D30_2.mat
PCSAEA_N100,WFG8,30,3,300,100,300,7.72317375230042,0.319444597522984,44.6781767,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\PCSAEA_N100\PCSAEA_N100_WFG8_M10_D30_3.mat
PCSAEA_N100,WFG8,30,4,300,100,300,7.35800065538866,0.317822354550145,44.5464843,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\PCSAEA_N100\PCSAEA_N100_WFG8_M10_D30_4.mat
PCSAEA_N100,WFG8,30,5,300,100,300,7.18112163957865,0.325807259413239,44.0397039,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\PCSAEA_N100\PCSAEA_N100_WFG8_M10_D30_5.mat
PCSAEA_N100,WFG8,30,6,300,100,300,7.43889572498402,0.312684509491429,44.7871003,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\PCSAEA_N100\PCSAEA_N100_WFG8_M10_D30_6.mat
PCSAEA_N100,WFG8,30,7,300,100,300,7.21618619739944,0.333210246354487,45.1965407,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\PCSAEA_N100\PCSAEA_N100_WFG8_M10_D30_7.mat
PCSAEA_N100,WFG8,30,8,300,100,300,7.93052833585441,0.321556577073541,45.2234775,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\PCSAEA_N100\PCSAEA_N100_WFG8_M10_D30_8.mat
PCSAEA_N100,WFG8,30,9,300,100,300,7.55332624942828,0.307007711422576,45.649363,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\PCSAEA_N100\PCSAEA_N100_WFG8_M10_D30_9.mat
PCSAEA_N100,WFG9,30,1,300,100,300,7.87956226875094,0.264844881497125,43.2133283,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\PCSAEA_N100\PCSAEA_N100_WFG9_M10_D30_1.mat
PCSAEA_N100,WFG9,30,10,300,100,300,8.21509947773612,0.258717517034499,45.1276572,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\PCSAEA_N100\PCSAEA_N100_WFG9_M10_D30_10.mat
PCSAEA_N100,WFG9,30,11,300,100,300,7.60424383055794,0.266311137830043,44.6520827,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\PCSAEA_N100\PCSAEA_N100_WFG9_M10_D30_11.mat
PCSAEA_N100,WFG9,30,12,300,100,300,8.28701023969195,0.283126014944379,45.2039066,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\PCSAEA_N100\PCSAEA_N100_WFG9_M10_D30_12.mat
PCSAEA_N100,WFG9,30,13,300,100,300,8.18998037780649,0.266318965337752,44.7798258,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\PCSAEA_N100\PCSAEA_N100_WFG9_M10_D30_13.mat
PCSAEA_N100,WFG9,30,14,300,100,300,7.8160022077374,0.260724415204099,45.2025297,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\PCSAEA_N100\PCSAEA_N100_WFG9_M10_D30_14.mat
PCSAEA_N100,WFG9,30,15,300,100,300,7.27577714983758,0.266896806540219,45.1060423,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\PCSAEA_N100\PCSAEA_N100_WFG9_M10_D30_15.mat
PCSAEA_N100,WFG9,30,16,300,100,300,8.23806035074219,0.261561391070479,45.0683047,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\PCSAEA_N100\PCSAEA_N100_WFG9_M10_D30_16.mat
PCSAEA_N100,WFG9,30,17,300,100,300,8.12995104193218,0.267529366505535,44.787671,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\PCSAEA_N100\PCSAEA_N100_WFG9_M10_D30_17.mat
PCSAEA_N100,WFG9,30,18,300,100,300,8.48468085965533,0.270900307476448,44.4143388,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\PCSAEA_N100\PCSAEA_N100_WFG9_M10_D30_18.mat
PCSAEA_N100,WFG9,30,2,300,100,300,7.85186649550316,0.258957187622213,43.2130905,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\PCSAEA_N100\PCSAEA_N100_WFG9_M10_D30_2.mat
PCSAEA_N100,WFG9,30,3,300,100,300,7.53577782166268,0.291330152379033,43.1801422,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\PCSAEA_N100\PCSAEA_N100_WFG9_M10_D30_3.mat
PCSAEA_N100,WFG9,30,4,300,100,300,7.47355073927923,0.268868282309077,43.6836679,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\PCSAEA_N100\PCSAEA_N100_WFG9_M10_D30_4.mat
PCSAEA_N100,WFG9,30,5,300,100,300,7.61385459215795,0.269931811221827,42.9590923,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\PCSAEA_N100\PCSAEA_N100_WFG9_M10_D30_5.mat
PCSAEA_N100,WFG9,30,6,300,100,300,7.40729764197596,0.282571049090888,43.157733,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\PCSAEA_N100\PCSAEA_N100_WFG9_M10_D30_6.mat
PCSAEA_N100,WFG9,30,7,300,100,300,8.04539690724842,0.259469092828931,44.4296312,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\PCSAEA_N100\PCSAEA_N100_WFG9_M10_D30_7.mat
PCSAEA_N100,WFG9,30,8,300,100,300,7.96179134323362,0.275313446034575,44.8020733,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\PCSAEA_N100\PCSAEA_N100_WFG9_M10_D30_8.mat
PCSAEA_N100,WFG9,30,9,300,100,300,7.71662794510352,0.258975014746704,44.6414273,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\PCSAEA_N100\PCSAEA_N100_WFG9_M10_D30_9.mat
KRVEA_100,DTLZ1,30,1,300,100,300,306.026895891994,0,294.6354393,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\KRVEA_100\KRVEA_100_DTLZ1_M10_D30_1.mat
KRVEA_100,DTLZ1,30,10,300,100,300,237.998557427594,0,313.1170563,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\KRVEA_100\KRVEA_100_DTLZ1_M10_D30_10.mat
KRVEA_100,DTLZ1,30,11,300,100,300,278.091767962957,0,333.3981123,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\KRVEA_100\KRVEA_100_DTLZ1_M10_D30_11.mat
KRVEA_100,DTLZ1,30,12,300,100,300,288.19791900643,0,368.0726013,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\KRVEA_100\KRVEA_100_DTLZ1_M10_D30_12.mat
KRVEA_100,DTLZ1,30,13,300,100,300,269.612958162571,0,361.2737051,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\KRVEA_100\KRVEA_100_DTLZ1_M10_D30_13.mat
KRVEA_100,DTLZ1,30,14,300,100,300,253.647700168827,0,366.6057943,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\KRVEA_100\KRVEA_100_DTLZ1_M10_D30_14.mat
KRVEA_100,DTLZ1,30,15,300,100,300,226.092476990334,0,364.1145013,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\KRVEA_100\KRVEA_100_DTLZ1_M10_D30_15.mat
KRVEA_100,DTLZ1,30,16,300,100,300,296.569299787839,0,356.3258825,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\KRVEA_100\KRVEA_100_DTLZ1_M10_D30_16.mat
KRVEA_100,DTLZ1,30,17,300,100,300,246.477308226085,0,367.2074925,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\KRVEA_100\KRVEA_100_DTLZ1_M10_D30_17.mat
KRVEA_100,DTLZ1,30,18,300,100,300,312.645890097352,0,335.5936042,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\KRVEA_100\KRVEA_100_DTLZ1_M10_D30_18.mat
KRVEA_100,DTLZ1,30,2,300,100,300,264.735391521272,0,320.9720609,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\KRVEA_100\KRVEA_100_DTLZ1_M10_D30_2.mat
KRVEA_100,DTLZ1,30,3,300,100,300,231.001802150205,0,291.8018389,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\KRVEA_100\KRVEA_100_DTLZ1_M10_D30_3.mat
KRVEA_100,DTLZ1,30,4,300,100,300,291.729759925953,0,295.1107636,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\KRVEA_100\KRVEA_100_DTLZ1_M10_D30_4.mat
KRVEA_100,DTLZ1,30,5,300,100,300,328.073373149254,0,303.7173736,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\KRVEA_100\KRVEA_100_DTLZ1_M10_D30_5.mat
KRVEA_100,DTLZ1,30,6,300,100,300,298.723546633496,0,304.5465076,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\KRVEA_100\KRVEA_100_DTLZ1_M10_D30_6.mat
KRVEA_100,DTLZ1,30,7,300,100,300,209.636374434624,0,306.9812302,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\KRVEA_100\KRVEA_100_DTLZ1_M10_D30_7.mat
KRVEA_100,DTLZ1,30,8,300,100,300,305.458100255166,0,305.3352946,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\KRVEA_100\KRVEA_100_DTLZ1_M10_D30_8.mat
KRVEA_100,DTLZ1,30,9,300,100,300,290.496925143416,0,299.0116459,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\KRVEA_100\KRVEA_100_DTLZ1_M10_D30_9.mat
KRVEA_100,DTLZ2,30,1,300,100,300,1.38719115312753,2.1327135269446e-07,333.0889128,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\KRVEA_100\KRVEA_100_DTLZ2_M10_D30_1.mat
KRVEA_100,DTLZ2,30,10,300,100,300,1.30186838845254,0,292.1186577,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\KRVEA_100\KRVEA_100_DTLZ2_M10_D30_10.mat
KRVEA_100,DTLZ2,30,11,300,100,300,1.51096628480307,0,310.8269355,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\KRVEA_100\KRVEA_100_DTLZ2_M10_D30_11.mat
KRVEA_100,DTLZ2,30,12,300,100,300,1.5791605368505,0,303.3535785,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\KRVEA_100\KRVEA_100_DTLZ2_M10_D30_12.mat
KRVEA_100,DTLZ2,30,13,300,100,300,1.4943133862506,0.000126412972717579,334.3865613,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\KRVEA_100\KRVEA_100_DTLZ2_M10_D30_13.mat
KRVEA_100,DTLZ2,30,14,300,100,300,1.22170844597605,0.000605877245815239,325.583402,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\KRVEA_100\KRVEA_100_DTLZ2_M10_D30_14.mat
KRVEA_100,DTLZ2,30,15,300,100,300,1.27921371303023,0,334.321828,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\KRVEA_100\KRVEA_100_DTLZ2_M10_D30_15.mat
KRVEA_100,DTLZ2,30,16,300,100,300,1.43602797544271,0,325.940019,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\KRVEA_100\KRVEA_100_DTLZ2_M10_D30_16.mat
KRVEA_100,DTLZ2,30,17,300,100,300,1.44220286626988,0,332.4176721,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\KRVEA_100\KRVEA_100_DTLZ2_M10_D30_17.mat
KRVEA_100,DTLZ2,30,18,300,100,300,1.43415402514105,0,333.7690418,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\KRVEA_100\KRVEA_100_DTLZ2_M10_D30_18.mat
KRVEA_100,DTLZ2,30,2,300,100,300,1.47418234855132,0,329.3708799,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\KRVEA_100\KRVEA_100_DTLZ2_M10_D30_2.mat
KRVEA_100,DTLZ2,30,3,300,100,300,1.44370267400287,0,326.8707859,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\KRVEA_100\KRVEA_100_DTLZ2_M10_D30_3.mat
KRVEA_100,DTLZ2,30,4,300,100,300,1.56737601191679,3.23729623746955e-07,334.5320805,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\KRVEA_100\KRVEA_100_DTLZ2_M10_D30_4.mat
KRVEA_100,DTLZ2,30,5,300,100,300,1.3879367506578,0,327.4057371,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\KRVEA_100\KRVEA_100_DTLZ2_M10_D30_5.mat
KRVEA_100,DTLZ2,30,6,300,100,300,1.19324261470553,0.000407875643328004,335.7273811,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\KRVEA_100\KRVEA_100_DTLZ2_M10_D30_6.mat
KRVEA_100,DTLZ2,30,7,300,100,300,1.53048472986589,1.12955042578564e-05,319.9705619,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\KRVEA_100\KRVEA_100_DTLZ2_M10_D30_7.mat
KRVEA_100,DTLZ2,30,8,300,100,300,1.55490901461344,0,305.0426595,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\KRVEA_100\KRVEA_100_DTLZ2_M10_D30_8.mat
KRVEA_100,DTLZ2,30,9,300,100,300,1.41161845186559,0,298.4315984,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\KRVEA_100\KRVEA_100_DTLZ2_M10_D30_9.mat
KRVEA_100,DTLZ3,30,1,300,100,300,984.596695936287,0,453.4871773,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\KRVEA_100\KRVEA_100_DTLZ3_M10_D30_1.mat
KRVEA_100,DTLZ3,30,10,300,100,300,1112.80181614512,0,443.665967,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\KRVEA_100\KRVEA_100_DTLZ3_M10_D30_10.mat
KRVEA_100,DTLZ3,30,11,300,100,300,1106.00975971071,0,452.3268789,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\KRVEA_100\KRVEA_100_DTLZ3_M10_D30_11.mat
KRVEA_100,DTLZ3,30,12,300,100,300,1048.25590352669,0,432.6062715,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\KRVEA_100\KRVEA_100_DTLZ3_M10_D30_12.mat
KRVEA_100,DTLZ3,30,13,300,100,300,1080.01935659931,0,391.0828506,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\KRVEA_100\KRVEA_100_DTLZ3_M10_D30_13.mat
KRVEA_100,DTLZ3,30,14,300,100,300,1211.03562005387,0,388.1880996,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\KRVEA_100\KRVEA_100_DTLZ3_M10_D30_14.mat
KRVEA_100,DTLZ3,30,15,300,100,300,888.258072881315,0,379.4054417,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\KRVEA_100\KRVEA_100_DTLZ3_M10_D30_15.mat
KRVEA_100,DTLZ3,30,16,300,100,300,1022.55536574164,0,391.9092281,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\KRVEA_100\KRVEA_100_DTLZ3_M10_D30_16.mat
KRVEA_100,DTLZ3,30,17,300,100,300,1326.95910623785,0,391.1588169,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\KRVEA_100\KRVEA_100_DTLZ3_M10_D30_17.mat
KRVEA_100,DTLZ3,30,18,300,100,300,889.847869959003,0,382.3657773,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\KRVEA_100\KRVEA_100_DTLZ3_M10_D30_18.mat
KRVEA_100,DTLZ3,30,2,300,100,300,1047.28867567442,0,417.1398811,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\KRVEA_100\KRVEA_100_DTLZ3_M10_D30_2.mat
KRVEA_100,DTLZ3,30,3,300,100,300,903.727706354239,0,428.0413879,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\KRVEA_100\KRVEA_100_DTLZ3_M10_D30_3.mat
KRVEA_100,DTLZ3,30,4,300,100,300,1021.90009677078,0,395.5078934,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\KRVEA_100\KRVEA_100_DTLZ3_M10_D30_4.mat
KRVEA_100,DTLZ3,30,5,300,100,300,1124.24376404369,0,420.9954174,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\KRVEA_100\KRVEA_100_DTLZ3_M10_D30_5.mat
KRVEA_100,DTLZ3,30,6,300,100,300,954.703774683537,0,436.7221395,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\KRVEA_100\KRVEA_100_DTLZ3_M10_D30_6.mat
KRVEA_100,DTLZ3,30,7,300,100,300,1035.72358913996,0,456.4917683,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\KRVEA_100\KRVEA_100_DTLZ3_M10_D30_7.mat
KRVEA_100,DTLZ3,30,8,300,100,300,1005.65489649175,0,446.9938909,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\KRVEA_100\KRVEA_100_DTLZ3_M10_D30_8.mat
KRVEA_100,DTLZ3,30,9,300,100,300,965.901470420112,0,436.032008,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\KRVEA_100\KRVEA_100_DTLZ3_M10_D30_9.mat
KRVEA_100,DTLZ4,30,1,300,100,300,1.40403102186942,0,316.3693179,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\KRVEA_100\KRVEA_100_DTLZ4_M10_D30_1.mat
KRVEA_100,DTLZ4,30,10,300,100,300,1.6053700002683,0,305.781008,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\KRVEA_100\KRVEA_100_DTLZ4_M10_D30_10.mat
KRVEA_100,DTLZ4,30,11,300,100,300,1.86241995817429,0,343.9677284,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\KRVEA_100\KRVEA_100_DTLZ4_M10_D30_11.mat
KRVEA_100,DTLZ4,30,12,300,100,300,1.50430229410488,0,338.6338411,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\KRVEA_100\KRVEA_100_DTLZ4_M10_D30_12.mat
KRVEA_100,DTLZ4,30,13,300,100,300,1.71296754368889,0,324.2849107,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\KRVEA_100\KRVEA_100_DTLZ4_M10_D30_13.mat
KRVEA_100,DTLZ4,30,14,300,100,300,1.62562845168968,0,316.399522,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\KRVEA_100\KRVEA_100_DTLZ4_M10_D30_14.mat
KRVEA_100,DTLZ4,30,15,300,100,300,1.80649777337828,0,303.9376053,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\KRVEA_100\KRVEA_100_DTLZ4_M10_D30_15.mat
KRVEA_100,DTLZ4,30,16,300,100,300,1.63488585238398,0,307.5449539,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\KRVEA_100\KRVEA_100_DTLZ4_M10_D30_16.mat
KRVEA_100,DTLZ4,30,17,300,100,300,1.57212054402015,0,299.1430001,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\KRVEA_100\KRVEA_100_DTLZ4_M10_D30_17.mat
KRVEA_100,DTLZ4,30,18,300,100,300,1.64414702508094,0,280.0563213,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\KRVEA_100\KRVEA_100_DTLZ4_M10_D30_18.mat
KRVEA_100,DTLZ4,30,2,300,100,300,1.42142579520675,0,322.4725927,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\KRVEA_100\KRVEA_100_DTLZ4_M10_D30_2.mat
KRVEA_100,DTLZ4,30,3,300,100,300,1.58401094474028,0,323.3685413,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\KRVEA_100\KRVEA_100_DTLZ4_M10_D30_3.mat
KRVEA_100,DTLZ4,30,4,300,100,300,1.76734697303416,0,317.1343001,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\KRVEA_100\KRVEA_100_DTLZ4_M10_D30_4.mat
KRVEA_100,DTLZ4,30,5,300,100,300,1.77164402228007,0,370.9224333,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\KRVEA_100\KRVEA_100_DTLZ4_M10_D30_5.mat
KRVEA_100,DTLZ4,30,6,300,100,300,1.55324609082302,0,333.3453471,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\KRVEA_100\KRVEA_100_DTLZ4_M10_D30_6.mat
KRVEA_100,DTLZ4,30,7,300,100,300,1.62999187771923,0,324.6979069,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\KRVEA_100\KRVEA_100_DTLZ4_M10_D30_7.mat
KRVEA_100,DTLZ4,30,8,300,100,300,1.583853253991,0,348.1811046,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\KRVEA_100\KRVEA_100_DTLZ4_M10_D30_8.mat
KRVEA_100,DTLZ4,30,9,300,100,300,1.72869935818036,0,325.4216124,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\KRVEA_100\KRVEA_100_DTLZ4_M10_D30_9.mat
KRVEA_100,DTLZ5,30,1,300,100,300,0.837217922314482,0,316.1245467,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\KRVEA_100\KRVEA_100_DTLZ5_M10_D30_1.mat
KRVEA_100,DTLZ5,30,10,300,100,300,0.906230279882751,0,325.8668207,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\KRVEA_100\KRVEA_100_DTLZ5_M10_D30_10.mat
KRVEA_100,DTLZ5,30,11,300,100,300,0.901975752733593,0,350.4276037,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\KRVEA_100\KRVEA_100_DTLZ5_M10_D30_11.mat
KRVEA_100,DTLZ5,30,12,300,100,300,0.775193252875511,0,330.3723152,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\KRVEA_100\KRVEA_100_DTLZ5_M10_D30_12.mat
KRVEA_100,DTLZ5,30,13,300,100,300,0.815305779919084,0,305.4685404,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\KRVEA_100\KRVEA_100_DTLZ5_M10_D30_13.mat
