problem,M,run,gen,cand_idx,mu_F,sigma2_F,tildeS_F,mu_S,sigma2_S,tildeS_S,w_F,base_score,sign_F,sign_S,true_quality,dominated_by_pop,dominates_pop,catalog_F,catalog_S,conflict_type
DTLZ3,3,5,33,4,-0.399943,0.0224574,1.78637,-1.00727,1.15391,1.38116,0.980909,1.77863,-1,-1,1,1,1,0,1,agree
DTLZ3,3,5,33,5,2.40365,0.0346348,3.36569,-1.03367,0.125944,1.36439,0.78431,2.93403,1,-1,-1,1,0,1,1,conflict
DTLZ3,3,5,33,6,1.6259,0.0996539,2.92757,1.51258,1.16306,2.98232,0.921079,2.93189,1,1,1,1,1,1,1,agree
DTLZ3,3,5,33,7,0.535102,0.101419,2.3131,-0.553078,0.670127,1.66976,0.86855,0,1,-1,1,0,1,1,1,abstain
DTLZ3,3,5,33,8,2.5169,0.0289141,3.42949,-2.32107,0.93109,0.546351,0.96988,3.34265,1,-1,1,1,1,0,1,conflict
DTLZ3,3,5,33,9,1.86802,0.171932,3.06396,-0.696808,0.212029,1.57844,0.552213,2.39876,1,-1,1,0,1,1,1,conflict
DTLZ3,3,5,33,10,-1.70464,0.378217,1.0514,2.78319,0.0116844,3.78969,0.0299701,3.70762,-1,1,1,1,1,0,1,subwin
DTLZ3,3,5,33,11,-1.6399,0.01894,1.08787,2.99095,0.429837,3.92171,0.957794,1.20747,-1,1,1,1,1,0,1,conflict
DTLZ3,3,5,33,12,-0.376299,0.777238,1.79969,0.546444,0.442864,2.36842,0.362973,0,-1,1,1,1,1,1,1,abstain
DTLZ3,3,5,33,13,-2.06453,0.183739,0.848667,3.11417,0.0382979,4,0.172487,3.45644,-1,1,-1,1,0,0,1,subwin
DTLZ3,3,5,33,14,0.805947,0.0668914,2.46567,2.93869,0.537196,3.8885,0.889267,2.62322,1,1,1,1,1,1,1,agree
DTLZ3,3,5,33,15,2.47597,0.014998,3.40644,-2.99678,0.294683,0.116994,0.951567,3.24712,1,-1,-1,1,0,1,1,conflict
DTLZ3,3,5,33,16,-0.666729,0.75771,1.63608,2.85196,0.63804,3.83339,0.457131,0,-1,1,-1,1,0,1,1,abstain
DTLZ3,3,5,33,17,-0.246874,0.0806681,1.87259,3.01575,0.385791,3.93747,0.827062,2.22969,-1,1,1,0,1,1,1,subwin
DTLZ3,3,5,33,18,3.52966,0.00603012,4,-3.1809,0.326672,0,0.981872,3.92749,1,-1,-1,1,0,1,1,conflict
DTLZ3,3,5,33,19,-0.211807,0.0385427,1.89235,3.01122,0.387441,3.93459,0.909519,2.07713,-1,1,1,0,1,1,1,conflict
DTLZ3,3,5,33,20,-2.64517,0.196526,0.521577,2.44188,2.21143,3.57282,0.918384,0,-1,1,-1,1,0,0,1,abstain
DTLZ3,3,5,33,21,-2.14438,0.157357,0.803685,2.78823,0.0280447,3.79289,0.151268,3.34072,-1,1,1,0,1,0,1,subwin
DTLZ3,3,5,33,22,-2.43098,0.0447587,0.642238,2.64415,0.131631,3.70134,0.746248,1.41849,-1,1,1,1,1,0,1,conflict
DTLZ3,3,5,33,23,-2.26523,0.108625,0.735609,2.85043,0.281904,3.83242,0.721851,1.59698,-1,1,1,0,1,1,1,subwin
DTLZ3,3,5,33,24,-2.31134,0.247211,0.709631,-2.65212,0.721167,0.335993,0.744715,0.614247,-1,-1,-1,1,0,0,1,agree
DTLZ3,3,5,33,25,-0.99565,0.731229,1.45079,2.90165,0.464342,3.86497,0.388385,0,-1,1,-1,1,0,0,1,abstain
DTLZ3,3,5,33,26,-0.775604,0.12453,1.57475,3.05695,0.147378,3.96364,0.542014,2.66883,-1,1,1,1,1,1,1,subwin
DTLZ3,3,5,33,27,-2.41914,0.0332079,0.648905,1.98405,3.6698,3.2819,0.991032,0.672518,-1,1,-1,1,0,0,1,conflict
DTLZ3,3,5,33,28,-1.84323,0.0419162,0.973327,2.91203,0.170797,3.87156,0.802943,1.54444,-1,1,1,1,1,0,1,conflict
DTLZ3,3,5,33,29,-1.0835,0.462406,1.4013,2.95096,0.518515,3.89629,0.5286,0,-1,1,-1,1,0,1,1,abstain
DTLZ3,3,5,33,30,-2.1176,0.251308,0.818773,2.91535,0.570502,3.87367,0.694201,0,-1,1,-1,1,0,0,1,abstain
DTLZ3,3,5,33,31,-2.02285,0.137757,0.872144,2.6941,0.00534501,3.73308,0.0373574,3.6262,-1,1,1,1,1,0,1,subwin
DTLZ3,3,5,33,32,-0.0182952,0.490741,2.00136,2.94242,0.445884,3.89087,0.476054,0,-1,1,-1,1,0,0,1,abstain
DTLZ3,3,5,33,33,-1.55434,0.0328332,1.13607,3.03549,0.431262,3.95001,0.929251,1.33515,-1,1,-1,1,0,0,1,conflict
DTLZ3,3,5,33,34,-0.32165,0.475506,1.83047,-0.340984,0.516085,1.80453,0.520462,1.81803,-1,-1,1,1,1,0,1,agree
DTLZ3,3,5,33,35,-3.06382,0.000266319,0.285746,2.08038,0.923615,3.34311,0.999711,0.28663,-1,1,1,1,1,0,1,conflict
DTLZ3,3,5,33,36,-0.700007,0.026734,1.61733,3.04712,0.416666,3.9574,0.939705,1.75843,-1,1,1,1,1,0,1,conflict
DTLZ3,3,5,33,37,-0.513544,0.0597715,1.72237,3.0117,0.371882,3.93489,0.861527,2.02875,-1,1,-1,1,0,0,1,conflict
DTLZ3,3,5,33,38,2.69145,0.070708,3.52782,2.65232,0.438335,3.70653,0.861095,3.55264,1,1,1,1,1,1,1,agree
DTLZ3,3,5,33,39,0.0564581,0.0150126,2.04347,3.0738,0.406292,3.97435,0.964364,2.11228,1,1,1,0,1,1,1,agree
DTLZ3,3,5,33,40,2.44566,0.0808243,3.38936,-2.87526,0.0524132,0.194205,0.393383,1.45113,1,-1,1,1,1,0,1,conflict
DTLZ3,3,5,33,41,1.85133,0.0171329,3.05456,2.83357,0.288601,3.82171,0.943958,3.09755,1,1,-1,1,0,1,1,agree
DTLZ3,3,5,33,42,1.12905,0.0083021,2.64768,0.383687,0.337866,2.265,0.976014,2.6385,1,1,1,1,1,1,1,agree
DTLZ3,3,5,33,43,2.49863,0.67942,3.4192,1.74722,2.90056,3.13142,0.810216,3.36458,1,1,-1,1,0,1,1,agree
DTLZ3,3,5,33,44,0.368353,0.0209065,2.21916,3.05056,0.403768,3.95958,0.950768,2.30485,1,1,1,1,1,0,1,agree
DTLZ3,3,5,33,45,1.52672,0.0703737,2.8717,-2.34649,0.00715448,0.530198,0.0922929,0.746302,1,-1,1,1,1,0,1,conflict
DTLZ3,3,5,33,46,2.92428,0.244484,3.65898,2.94601,0.515225,3.89315,0.678187,3.73434,1,1,-1,1,0,1,0,agree
DTLZ3,3,5,33,47,-2.00533,0.0156887,0.882016,2.92326,0.573346,3.87869,0.973364,0.961836,-1,1,1,1,1,0,1,conflict
DTLZ3,3,5,33,48,-2.38563,0.303671,0.667782,2.80413,0.428435,3.80299,0.585208,0,-1,1,1,1,1,0,1,abstain
DTLZ3,3,5,33,49,-3.57107,0.00395266,0,2.31938,0.117922,3.49498,0.96756,0.113377,-1,1,1,1,1,0,1,conflict
DTLZ3,3,5,33,50,-2.03127,0.210908,0.867404,3.03964,0.497563,3.95265,0.702304,0,-1,1,1,1,1,0,1,abstain
DTLZ3,3,5,34,1,1.8294,0.97667,3.23219,3.81369,0.00564772,3.99002,0.00575039,3.98566,1,1,1,0,1,1,1,agree
DTLZ3,3,5,34,2,-2.47773,0.0905522,0.54009,2.79242,0.0777692,3.45292,0.462028,2.10711,-1,1,-1,1,0,0,1,conflict
DTLZ3,3,5,34,3,-0.32782,0.477662,1.88385,3.3988,0.268667,3.77182,0.359985,0,-1,1,-1,1,0,0,1,abstain
DTLZ3,3,5,34,4,-1.78499,0.059225,0.973076,-2.7578,1.07168,0.53398,0.94763,0.950081,-1,-1,1,1,1,0,1,agree
DTLZ3,3,5,34,5,-0.445272,0.784482,1.81044,3.75616,0.000401425,3.95977,0.000512718,3.95866,-1,1,1,1,1,0,1,subwin
DTLZ3,3,5,34,6,0.174934,0.0284441,2.19809,3.78072,0.0107608,3.97268,0.274486,3.48558,1,1,1,1,1,0,1,agree
DTLZ3,3,5,34,7,-2.20146,0.115567,0.712764,-2.59163,0.26342,0.621372,0.695062,0.684895,-1,-1,1,0,1,1,1,agree
DTLZ3,3,5,34,8,-2.80865,0.159765,0.333249,3.76542,0.0138075,3.96463,0.0795539,3.67574,-1,1,-1,1,0,0,1,subwin
DTLZ3,3,5,34,9,-2.02672,0.63528,0.821983,3.12117,0.250452,3.62581,0.282763,0,-1,1,1,1,1,0,1,abstain
DTLZ3,3,5,34,10,-1.10584,0.344881,1.39756,3.74924,0.000678845,3.95612,0.00196736,3.95109,-1,1,-1,1,0,0,1,subwin
DTLZ3,3,5,34,11,-1.72727,0.158955,1.00915,3.76231,0.0185451,3.963,0.104484,3.65437,-1,1,1,1,1,0,1,subwin
DTLZ3,3,5,34,12,1.1312,0.391707,2.79579,0.71037,0.131978,2.35794,0.252019,2.46829,1,1,1,0,1,1,1,agree
DTLZ3,3,5,34,13,-0.341769,0.24376,1.87514,-1.24612,2.17669,1.32899,0.899291,1.82013,-1,-1,1,1,1,0,1,agree
DTLZ3,3,5,34,14,-1.83111,0.0255856,0.944246,3.70223,0.0182145,3.9314,0.41586,2.68916,-1,1,1,1,1,0,1,conflict
DTLZ3,3,5,34,15,-2.05704,0.132219,0.803032,3.73905,0.00790336,3.95077,0.0564097,3.77321,-1,1,1,1,1,0,1,conflict
DTLZ3,3,5,34,16,-0.55294,0.950682,1.74315,-3.77313,0.0134937,0,0.0139961,0.0243972,-1,-1,-1,1,0,1,1,agree
DTLZ3,3,5,34,17,2.3506,0.0920425,3.55796,3.66745,0.00472692,3.91311,0.0488566,3.89576,1,1,1,1,1,1,1,agree
DTLZ3,3,5,34,18,-0.030889,0.0844104,2.06945,-0.426856,1.4497,1.75986,0.944977,2.05241,-1,-1,1,0,1,1,1,agree
DTLZ3,3,5,34,19,0.12031,0.780452,2.16395,-2.10266,0.539121,0.878527,0.408557,0,1,-1,1,1,1,1,1,abstain
DTLZ3,3,5,34,20,-3.13637,0.0302271,0.128415,3.6197,0.137247,3.888,0.819508,0.80699,-1,1,1,0,1,0,1,conflict
DTLZ3,3,5,34,21,-2.00028,0.137286,0.838508,3.7691,0.0258598,3.96657,0.158512,3.47074,-1,1,-1,1,0,0,1,conflict
DTLZ3,3,5,34,22,2.30794,0.00633136,3.5313,-3.67071,0.01701,0.0538675,0.72873,2.58798,1,-1,-1,1,0,1,1,conflict
DTLZ3,3,5,34,23,-0.208825,0.0177753,1.95823,3.60037,0.0414755,3.87784,0.699992,2.53413,-1,1,1,1,1,0,1,conflict
DTLZ3,3,5,34,24,1.10106,0.335588,2.77696,-3.34667,0.0824236,0.224285,0.197182,0.727625,1,-1,-1,1,0,1,1,conflict
DTLZ3,3,5,34,25,-2.22432,0.0667492,0.698476,2.68598,0.195336,3.39694,0.745313,1.38574,-1,1,1,1,1,0,1,conflict
DTLZ3,3,5,34,26,3.05783,0.070098,4,3.72842,0.00997526,3.94518,0.124586,3.95201,1,1,-1,1,0,1,0,agree
DTLZ3,3,5,34,27,-0.965367,0.748884,1.48537,3.6009,0.0651861,3.87811,0.0800753,3.68651,-1,1,1,1,1,0,1,subwin
DTLZ3,3,5,34,28,-1.85898,0.00491928,0.926825,3.6907,0.0115573,3.92534,0.701414,1.82214,-1,1,1,0,1,1,1,conflict
DTLZ3,3,5,34,29,-2.33402,0.26958,0.629908,3.7968,0.00846385,3.98114,0.0304441,3.87911,-1,1,-1,1,0,0,1,subwin
DTLZ3,3,5,34,30,0.705287,0.13472,2.52958,3.80971,0.0091545,3.98793,0.0636342,3.89513,1,1,1,0,1,1,1,agree
DTLZ3,3,5,34,31,-2.17014,0.0137214,0.732341,3.64287,0.0234004,3.90018,0.63036,1.9033,-1,1,1,1,1,0,1,conflict
DTLZ3,3,5,34,32,2.68386,0.0433285,3.76626,-1.11245,0.070849,1.39929,0.620514,2.86803,1,-1,1,0,1,1,1,conflict
DTLZ3,3,5,34,33,-0.731229,0.559218,1.63171,3.72269,0.0201311,3.94216,0.0347494,3.86188,-1,1,-1,1,0,0,1,subwin
DTLZ3,3,5,34,34,-3.12716,0.300877,0.134172,-3.6549,0.0126917,0.0621806,0.040478,0.0650947,-1,-1,1,1,1,0,1,agree
DTLZ3,3,5,34,35,2.18555,1.19843,3.4548,-3.25441,0.199682,0.272804,0.142823,0.727266,1,-1,-1,1,0,0,1,conflict
DTLZ3,3,5,34,36,-3.34182,0.0386472,0,1.31109,0.343822,2.67387,0.898951,0.270191,-1,1,-1,1,0,0,1,conflict
DTLZ3,3,5,34,37,-3.20336,0.179627,0.0865413,3.28769,0.261623,3.71339,0.592913,0,-1,1,1,0,1,0,1,abstain
DTLZ3,3,5,34,38,2.85695,0.254989,3.87444,3.79376,0.0092839,3.97954,0.0351336,3.97585,1,1,-1,1,0,1,1,agree
DTLZ3,3,5,34,39,0.972535,0.189292,2.69662,3.83266,0.00616645,4,0.0315534,3.95887,1,1,1,0,1,1,1,agree
DTLZ3,3,5,34,40,-0.681612,0.0486992,1.66272,-2.06468,1.25543,0.898499,0.962657,1.63418,-1,-1,1,1,1,1,1,agree
DTLZ3,3,5,34,41,2.71716,0.111621,3.78707,3.57637,0.0550239,3.86521,0.330188,3.83941,1,1,1,1,1,1,1,agree
DTLZ3,3,5,34,42,-2.72989,0.0311714,0.38248,3.65626,0.0976017,3.90722,0.757931,1.23571,-1,1,1,1,1,0,1,conflict
DTLZ3,3,5,34,43,-2.44038,0.695401,0.56343,2.34963,0.73317,3.22005,0.513219,0,-1,1,1,1,1,0,1,abstain
DTLZ3,3,5,34,44,-2.22491,0.580883,0.69811,3.5474,0.0129286,3.84998,0.0217738,3.78135,-1,1,-1,1,0,0,1,subwin
DTLZ3,3,5,34,45,0.060751,0.397675,2.12673,3.48276,0.0530763,3.81598,0.117753,3.61706,1,1,1,1,1,0,1,agree
DTLZ3,3,5,34,46,1.89709,0.163933,3.2745,-0.791551,1.62139,1.56806,0.908177,0,1,-1,1,1,1,1,1,abstain
DTLZ3,3,5,34,47,1.42097,1.25926,2.97691,0.580448,0.897902,2.28961,0.416243,2.5757,1,1,-1,1,0,0,1,agree
DTLZ3,3,5,34,48,-0.0442328,0.868021,2.06111,3.0422,0.655145,3.58428,0.430121,0,-1,1,-1,1,0,0,1,abstain
DTLZ3,3,5,34,49,-0.012899,0.677233,2.08069,3.71441,0.0288463,3.93781,0.0408554,3.86194,-1,1,1,1,1,0,1,subwin
DTLZ3,3,5,34,50,-2.41472,0.185229,0.579474,3.80489,0.00785433,3.98539,0.0406832,3.84683,-1,1,1,1,1,0,1,subwin
DTLZ3,3,5,35,1,3.21854,0.0587707,3.918,-1.76321,0.241777,0.922642,0.804453,3.33227,1,-1,-1,1,0,1,1,conflict
DTLZ3,3,5,35,2,-3.10299,0.00536801,0.163129,-2.76596,0.10324,0.360605,0.950566,0.172891,-1,-1,1,1,1,0,1,agree
DTLZ3,3,5,35,3,-2.36482,0.256666,0.601589,-3.40933,0.033155,0,0.114401,0.0688223,-1,-1,1,1,1,0,1,agree
DTLZ3,3,5,35,4,-0.777755,0.030124,1.54428,3.65718,0.00682921,3.96076,0.184824,3.51413,-1,1,1,0,1,0,1,conflict
DTLZ3,3,5,35,5,-3.37763,0.0299171,0,1.99223,0.344305,3.02756,0.920053,0.242044,-1,1,1,1,1,0,1,conflict
DTLZ3,3,5,35,6,2.70847,0.280769,3.61503,0.998041,1.15176,2.47032,0.804004,3.39067,1,1,1,1,1,0,1,agree
DTLZ3,3,5,35,7,0.611908,0.614375,2.36971,-1.87905,0.145758,0.857715,0.191754,1.14765,1,-1,-1,1,0,0,1,conflict
DTLZ3,3,5,35,8,-2.81554,0.00244548,0.333868,2.28939,1.11367,3.19411,0.997808,0.340137,-1,1,1,1,1,0,1,conflict
DTLZ3,3,5,35,9,-3.24734,0.0152413,0.0773892,0.320807,1.63282,2.09073,0.990751,0.0960097,-1,1,1,0,1,0,1,conflict
DTLZ3,3,5,35,10,-0.636308,0.18945,1.62829,3.68131,0.00596958,3.97428,0.0305522,3.9026,-1,1,1,1,1,0,1,conflict
DTLZ3,3,5,35,11,-3.22502,0.0946882,0.0906427,0.207968,0.839237,2.02748,0.898612,0.287015,-1,1,1,0,1,0,1,conflict
DTLZ3,3,5,35,12,-0.267396,0.111908,1.84742,3.66702,0.0054606,3.96627,0.046533,3.86767,-1,1,1,1,1,0,1,conflict
DTLZ3,3,5,35,13,-0.333944,0.016927,1.80789,1.99734,0.00445208,3.03042,0.208272,2.7758,-1,1,1,0,1,1,1,conflict
DTLZ3,3,5,35,14,1.77348,0.872081,3.05966,3.57624,0.0387145,3.91539,0.0425073,3.87901,1,1,-1,1,0,1,0,agree
DTLZ3,3,5,35,15,2.78823,0.15693,3.6624,-2.65861,0.0970811,0.420774,0.382194,1.6597,1,-1,-1,1,0,1,1,conflict
DTLZ3,3,5,35,16,-2.05746,0.0561461,0.784156,3.39387,0.0256254,3.81317,0.313383,2.86393,-1,1,-1,1,0,0,1,conflict
DTLZ3,3,5,35,17,-0.836146,0.0189382,1.50959,3.52438,0.0134207,3.88632,0.414751,2.90057,-1,1,1,1,1,0,1,conflict
DTLZ3,3,5,35,18,0.819802,0.452953,2.4932,-1.83394,0.156871,0.883,0.25724,1.29721,1,-1,1,0,1,1,1,conflict
DTLZ3,3,5,35,19,-2.31576,0.128707,0.630728,3.34605,0.0469743,3.78637,0.267387,2.94259,-1,1,1,1,1,0,1,conflict
DTLZ3,3,5,35,20,-2.17113,0.0631256,0.716637,3.63433,0.00583168,3.94795,0.0845816,3.67464,-1,1,-1,1,0,0,1,conflict
DTLZ3,3,5,35,21,-0.4327,0.70195,1.74923,3.62676,0.0127898,3.9437,0.0178957,3.90443,-1,1,-1,1,0,0,1,subwin
DTLZ3,3,5,35,22,-1.02886,0.0605352,1.39513,3.33689,0.0181043,3.78123,0.230226,3.23189,-1,1,1,1,1,0,1,conflict
DTLZ3,3,5,35,23,0.433262,0.530604,2.2636,3.7272,0.0054328,4,0.010137,3.9824,1,1,1,1,1,0,1,agree
DTLZ3,3,5,35,24,0.311379,1.09133,2.1912,3.63905,0.0122757,3.95059,0.0111242,3.93102,1,1,1,1,1,0,1,agree
DTLZ3,3,5,35,25,-0.21535,0.774358,1.87833,3.63468,0.00598811,3.94814,0.00767492,3.93225,-1,1,-1,1,0,1,1,subwin
DTLZ3,3,5,35,26,2.9356,0.094136,3.74994,-1.39695,0.0566724,1.12793,0.375792,2.11326,1,-1,1,1,1,1,1,conflict
DTLZ3,3,5,35,27,1.28099,1.05542,2.76713,3.62039,0.000541802,3.94014,0.000514037,3.93953,1,1,-1,1,0,1,1,agree
DTLZ3,3,5,35,28,-1.27852,0.0205629,1.24683,3.35054,0.0404347,3.78888,0.662884,2.1038,-1,1,-1,1,0,0,1,conflict
DTLZ3,3,5,35,29,-2.76308,0.124974,0.36503,2.99447,0.382891,3.5893,0.753922,1.15845,-1,1,1,0,1,0,1,conflict
DTLZ3,3,5,35,30,3.24299,0.0177774,3.93253,3.51223,0.0044042,3.87951,0.198579,3.89004,1,1,1,1,1,1,1,agree
DTLZ3,3,5,35,31,-2.79498,0.218585,0.34608,2.54925,0.200647,3.33976,0.478607,1.90697,-1,1,1,1,1,0,1,conflict
DTLZ3,3,5,35,32,-2.71108,0.261304,0.395917,3.42967,0.0419263,3.83324,0.138268,3.35797,-1,1,1,1,1,0,1,subwin
DTLZ3,3,5,35,33,0.999261,0.347667,2.59979,-1.69522,0.104934,0.960752,0.231849,1.34076,1,-1,1,0,1,1,1,conflict
DTLZ3,3,5,35,34,1.18589,0.299449,2.71065,3.60551,0.0061499,3.93179,0.0201272,3.90722,1,1,1,1,1,1,1,agree
DTLZ3,3,5,35,35,-2.34006,0.0351163,0.616296,3.56419,0.00621799,3.90863,0.150449,3.41331,-1,1,1,0,1,1,1,conflict
DTLZ3,3,5,35,36,2.30794,0.0349047,3.37712,-3.4057,0.0472426,0.00203038,0.575094,1.94302,1,-1,-1,1,0,1,1,conflict
DTLZ3,3,5,35,37,1.67081,0.111654,2.99868,-1.19502,0.141606,1.24111,0.559133,2.22383,1,-1,-1,1,0,1,1,conflict
DTLZ3,3,5,35,38,3.35659,0.0444988,4,3.59981,0.016367,3.9286,0.268911,3.9478,1,1,-1,1,0,1,0,agree
DTLZ3,3,5,35,39,1.16334,1.07115,2.69725,3.56458,0.0157519,3.90885,0.0144934,3.89129,1,1,-1,1,0,0,1,agree
DTLZ3,3,5,35,40,-0.482408,0.251736,1.71971,3.58305,0.0245751,3.9192,0.0889432,3.72357,-1,1,1,1,1,0,1,subwin
DTLZ3,3,5,35,41,-2.23871,0.147004,0.676493,3.54266,0.00870478,3.89656,0.0559098,3.71653,-1,1,1,1,1,0,1,conflict
DTLZ3,3,5,35,42,-1.56523,0.315756,1.07653,3.59897,0.00704187,3.92813,0.0218181,3.86591,-1,1,1,1,1,0,1,subwin
DTLZ3,3,5,35,43,-0.662827,0.396804,1.61254,3.6523,0.00947501,3.95802,0.0233238,3.90332,-1,1,1,1,1,0,1,subwin
DTLZ3,3,5,35,44,2.27865,0.0317105,3.35973,0.595157,0.0721349,2.2445,0.694634,3.01917,1,1,1,1,1,1,1,agree
DTLZ3,3,5,35,45,-2.5128,0.115576,0.51369,-2.92172,0.0712773,0.273304,0.381462,0.365002,-1,-1,-1,1,0,0,1,agree
DTLZ3,3,5,35,46,-1.67749,2.3829,1.00985,3.41376,0.0928682,3.82432,0.0375112,3.71874,-1,1,1,1,1,0,1,subwin
DTLZ3,3,5,35,47,-0.260027,0.717764,1.8518,1.03047,0.55475,2.48849,0.435948,0,-1,1,1,1,1,0,1,abstain
DTLZ3,3,5,35,48,-0.082953,0.91431,1.95698,3.57992,0.00594881,3.91745,0.00646535,3.90478,-1,1,-1,1,0,0,1,subwin
DTLZ3,3,5,35,49,-1.5646,1.29957,1.0769,3.58144,0.0101292,3.9183,0.00773476,3.89632,-1,1,-1,1,0,0,1,subwin
DTLZ3,3,5,35,50,-0.162343,0.203182,1.90982,3.66547,0.00759235,3.9654,0.0360257,3.89135,-1,1,1,0,1,0,1,conflict
DTLZ3,3,5,36,1,-3.1904,0.0760634,0.232462,3.48939,0.00903218,3.93018,0.106151,3.53766,-1,1,1,1,1,0,1,conflict
DTLZ3,3,5,36,2,-1.33339,0.120019,1.3668,-2.308,0.0305637,0.747206,0.202974,0.872967,-1,-1,1,1,1,0,1,agree
DTLZ3,3,5,36,3,-2.98145,0.0162202,0.360095,2.26243,0.664684,3.25653,0.976177,0.429097,-1,1,1,1,1,0,1,conflict
DTLZ3,3,5,36,4,0.189952,1.01631,2.29731,-3.46232,0.149724,0.113448,0.128405,0.393867,1,-1,1,1,1,0,1,conflict
DTLZ3,3,5,36,5,-2.5172,0.484374,0.643677,3.59755,0.0298593,3.98956,0.0580674,3.79528,-1,1,1,1,1,0,1,subwin
DTLZ3,3,5,36,6,0.405159,0.734261,2.42877,-3.63471,0.173484,0.0187997,0.191116,0.479384,1,-1,-1,1,0,1,1,conflict
DTLZ3,3,5,36,7,-2.60469,0.17497,0.590236,3.51319,0.0319853,3.94324,0.154555,3.42502,-1,1,1,1,1,0,1,subwin
DTLZ3,3,5,36,8,2.49991,0.147538,3.70832,0.619079,2.02459,2.35428,0.932076,3.61635,1,1,1,1,1,1,1,agree
DTLZ3,3,5,36,9,-2.72032,0.258356,0.519605,3.28411,0.00157061,3.81747,0.00604632,3.79753,-1,1,1,1,1,0,1,subwin
DTLZ3,3,5,36,10,-3.21505,0.0437835,0.217407,2.44805,1.15593,3.35845,0.963504,0.332042,-1,1,-1,1,0,0,1,conflict
DTLZ3,3,5,36,11,-0.538936,0.562217,1.85208,3.21336,0.00437024,3.77863,0.00771501,3.76376,-1,1,1,1,1,0,1,subwin
DTLZ3,3,5,36,12,-3.35116,0.00777683,0.134262,2.02058,0.698667,3.12375,0.98899,0.167176,-1,1,1,1,1,0,1,conflict
DTLZ3,3,5,36,13,-1.57379,0.181328,1.21995,3.23103,0.15189,3.78833,0.455828,2.61759,-1,1,1,1,1,0,1,subwin
DTLZ3,3,5,36,14,0.481625,0.0457064,2.47548,3.48612,0.0591693,3.92838,0.564184,3.10868,1,1,1,1,1,1,1,agree
DTLZ3,3,5,36,15,2.34748,0.242358,3.61521,3.5986,0.0207384,3.99014,0.0788276,3.96058,1,1,-1,1,0,0,1,agree
DTLZ3,3,5,36,16,-0.445697,0.214706,1.90903,3.35417,0.0260353,3.85594,0.10815,3.64538,-1,1,-1,1,0,0,1,subwin
DTLZ3,3,5,36,17,-3.03167,0.0347029,0.329424,-2.05024,0.288351,0.888728,0.892576,0.389507,-1,-1,-1,1,0,0,1,agree
DTLZ3,3,5,36,18,-1.01163,0.135973,1.56334,3.56104,0.0317801,3.96952,0.189449,3.51367,-1,1,-1,1,0,0,1,subwin
DTLZ3,3,5,36,19,-2.79461,0.0493512,0.474229,3.21544,0.0184882,3.77977,0.272535,2.87889,-1,1,-1,1,0,0,1,conflict
DTLZ3,3,5,36,20,-2.04914,1.03799,0.92959,3.56146,0.0443999,3.96974,0.0410211,3.84503,-1,1,1,1,1,0,1,subwin
DTLZ3,3,5,36,21,-2.39821,0.204771,0.71636,1.79864,2.82016,3.00189,0.932305,0,-1,1,1,0,1,0,1,abstain
DTLZ3,3,5,36,22,2.97741,0.053581,4,3.44387,0.0360067,3.90518,0.401918,3.94329,1,1,1,1,1,1,1,agree
DTLZ3,3,5,36,23,-1.47645,0.196252,1.27941,3.29016,0.106286,3.8208,0.351316,2.92796,-1,1,1,1,1,0,1,subwin
DTLZ3,3,5,36,24,-1.07912,0.177464,1.52211,3.43292,0.10087,3.89917,0.362408,3.03771,-1,1,-1,1,0,0,1,subwin
DTLZ3,3,5,36,25,-2.29518,0.127102,0.779299,3.41471,0.0735807,3.88918,0.366653,2.74893,-1,1,1,1,1,0,1,subwin
DTLZ3,3,5,36,26,2.12298,0.16063,3.47808,3.34374,0.00746664,3.85021,0.0444242,3.83368,1,1,1,0,1,1,1,agree
DTLZ3,3,5,36,27,2.74648,0.00368097,3.85894,3.35895,0.00174723,3.85856,0.321946,3.85868,1,1,-1,1,0,1,1,agree
DTLZ3,3,5,36,28,-0.134777,0.369608,2.09895,3.52602,0.0178316,3.95029,0.0460264,3.86508,-1,1,1,1,1,0,1,subwin
DTLZ3,3,5,36,29,0.233271,0.212949,2.32377,3.33477,0.0217969,3.84529,0.092857,3.704,1,1,1,0,1,1,1,agree
DTLZ3,3,5,36,30,-2.77151,0.0124281,0.488338,3.49603,0.0219816,3.93382,0.638812,1.73281,-1,1,1,1,1,0,1,conflict
DTLZ3,3,5,36,31,-1.47067,0.486673,1.28294,3.46789,0.020153,3.91837,0.0397649,3.81358,-1,1,-1,1,0,0,1,subwin
DTLZ3,3,5,36,32,-0.456628,0.0580862,1.90236,3.38359,0.0707292,3.87209,0.549073,2.79056,-1,1,1,1,1,1,1,conflict
DTLZ3,3,5,36,33,-1.75099,0.585863,1.11171,3.43881,0.0200657,3.90241,0.0331171,3.80999,-1,1,1,1,1,0,1,subwin
DTLZ3,3,5,36,34,-3.31978,0.0446952,0.153432,0.568348,0.977475,2.32642,0.956273,0.24845,-1,1,1,1,1,0,1,conflict
DTLZ3,3,5,36,35,1.56273,0.114666,3.13586,0.746257,1.39161,2.4241,0.923874,3.08168,1,1,1,1,1,1,1,agree
DTLZ3,3,5,36,36,2.26595,0.381487,3.56541,3.38961,0.00545887,3.87539,0.0141101,3.87102,1,1,1,1,1,0,1,agree
DTLZ3,3,5,36,37,-3.44391,0.00436973,0.0776108,1.56383,2.66844,2.87298,0.998365,0.0821819,-1,1,1,0,1,0,1,conflict
