algorithm,problem,M,D,runId,state,actualFE,IGD,provenance,note,file
KRVEA_100,DTLZ1,10,30,7,existing,300,209.636374434624,legacy-unverified,,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\KRVEA_100\KRVEA_100_DTLZ1_M10_D30_7.mat
KRVEA_100,DTLZ1,10,30,8,existing,300,305.458100255166,legacy-unverified,,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\KRVEA_100\KRVEA_100_DTLZ1_M10_D30_8.mat
KRVEA_100,DTLZ1,10,30,9,existing,300,290.496925143416,legacy-unverified,,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\KRVEA_100\KRVEA_100_DTLZ1_M10_D30_9.mat
KRVEA_100,DTLZ1,10,30,10,existing,300,237.998557427594,legacy-unverified,,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\KRVEA_100\KRVEA_100_DTLZ1_M10_D30_10.mat
KRVEA_100,DTLZ1,10,30,11,existing,300,278.091767962957,legacy-unverified,,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\KRVEA_100\KRVEA_100_DTLZ1_M10_D30_11.mat
KRVEA_100,DTLZ1,10,30,12,existing,300,288.19791900643,legacy-unverified,,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\KRVEA_100\KRVEA_100_DTLZ1_M10_D30_12.mat
KRVEA_100,DTLZ1,10,30,13,existing,300,269.612958162571,legacy-unverified,,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\KRVEA_100\KRVEA_100_DTLZ1_M10_D30_13.mat
KRVEA_100,DTLZ1,10,30,14,existing,300,253.647700168827,legacy-unverified,,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\KRVEA_100\KRVEA_100_DTLZ1_M10_D30_14.mat
KRVEA_100,DTLZ1,10,30,15,existing,300,226.092476990334,legacy-unverified,,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\KRVEA_100\KRVEA_100_DTLZ1_M10_D30_15.mat
KRVEA_100,DTLZ1,10,30,16,existing,300,296.569299787839,legacy-unverified,,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\KRVEA_100\KRVEA_100_DTLZ1_M10_D30_16.mat
KRVEA_100,DTLZ1,10,30,17,existing,300,246.477308226085,legacy-unverified,,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\KRVEA_100\KRVEA_100_DTLZ1_M10_D30_17.mat
KRVEA_100,DTLZ1,10,30,18,existing,300,312.645890097352,legacy-unverified,,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\KRVEA_100\KRVEA_100_DTLZ1_M10_D30_18.mat
KRVEA_100,DTLZ1,10,30,19,pending,NaN,NaN,,missing,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\KRVEA_100\KRVEA_100_DTLZ1_M10_D30_19.mat
KRVEA_100,DTLZ1,10,30,20,pending,NaN,NaN,,missing,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\KRVEA_100\KRVEA_100_DTLZ1_M10_D30_20.mat
KRVEA_100,DTLZ1,10,30,21,pending,NaN,NaN,,missing,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\KRVEA_100\KRVEA_100_DTLZ1_M10_D30_21.mat
KRVEA_100,DTLZ1,10,30,22,pending,NaN,NaN,,missing,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\KRVEA_100\KRVEA_100_DTLZ1_M10_D30_22.mat
KRVEA_100,DTLZ1,10,30,23,pending,NaN,NaN,,missing,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\KRVEA_100\KRVEA_100_DTLZ1_M10_D30_23.mat
KRVEA_100,DTLZ1,10,30,24,pending,NaN,NaN,,missing,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\KRVEA_100\KRVEA_100_DTLZ1_M10_D30_24.mat
KRVEA_100,DTLZ1,10,30,25,pending,NaN,NaN,,missing,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\KRVEA_100\KRVEA_100_DTLZ1_M10_D30_25.mat
KRVEA_100,DTLZ1,10,30,26,pending,NaN,NaN,,missing,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\KRVEA_100\KRVEA_100_DTLZ1_M10_D30_26.mat
KRVEA_100,DTLZ1,10,30,27,pending,NaN,NaN,,missing,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\KRVEA_100\KRVEA_100_DTLZ1_M10_D30_27.mat
KRVEA_100,DTLZ1,10,30,28,pending,NaN,NaN,,missing,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\KRVEA_100\KRVEA_100_DTLZ1_M10_D30_28.mat
KRVEA_100,DTLZ1,10,30,29,pending,NaN,NaN,,missing,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\KRVEA_100\KRVEA_100_DTLZ1_M10_D30_29.mat
KRVEA_100,DTLZ1,10,30,30,pending,NaN,NaN,,missing,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\KRVEA_100\KRVEA_100_DTLZ1_M10_D30_30.mat
MCEAD,DTLZ1,10,30,1,existing,300,214.328560879812,legacy-unverified,,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\MCEAD\MCEAD_DTLZ1_M10_D30_1.mat
MCEAD,DTLZ1,10,30,2,existing,300,245.394631894044,legacy-unverified,,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\MCEAD\MCEAD_DTLZ1_M10_D30_2.mat
MCEAD,DTLZ1,10,30,3,existing,300,297.214641178305,legacy-unverified,,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\MCEAD\MCEAD_DTLZ1_M10_D30_3.mat
MCEAD,DTLZ1,10,30,4,existing,300,272.560661722346,legacy-unverified,,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\MCEAD\MCEAD_DTLZ1_M10_D30_4.mat
MCEAD,DTLZ1,10,30,5,existing,300,260.676683303963,legacy-unverified,,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\MCEAD\MCEAD_DTLZ1_M10_D30_5.mat
MCEAD,DTLZ1,10,30,6,existing,300,206.758359437572,legacy-unverified,,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\MCEAD\MCEAD_DTLZ1_M10_D30_6.mat
MCEAD,DTLZ1,10,30,7,existing,300,248.383996362939,legacy-unverified,,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\MCEAD\MCEAD_DTLZ1_M10_D30_7.mat
MCEAD,DTLZ1,10,30,8,existing,300,252.418897606316,legacy-unverified,,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\MCEAD\MCEAD_DTLZ1_M10_D30_8.mat
MCEAD,DTLZ1,10,30,9,existing,300,283.595127225142,legacy-unverified,,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\MCEAD\MCEAD_DTLZ1_M10_D30_9.mat
MCEAD,DTLZ1,10,30,10,existing,300,244.456375155146,legacy-unverified,,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\MCEAD\MCEAD_DTLZ1_M10_D30_10.mat
MCEAD,DTLZ1,10,30,11,existing,300,265.081147798663,legacy-unverified,,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\MCEAD\MCEAD_DTLZ1_M10_D30_11.mat
MCEAD,DTLZ1,10,30,12,existing,300,152.900425775181,legacy-unverified,,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\MCEAD\MCEAD_DTLZ1_M10_D30_12.mat
MCEAD,DTLZ1,10,30,13,existing,300,156.412229657797,legacy-unverified,,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\MCEAD\MCEAD_DTLZ1_M10_D30_13.mat
MCEAD,DTLZ1,10,30,14,existing,300,281.167969998059,legacy-unverified,,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\MCEAD\MCEAD_DTLZ1_M10_D30_14.mat
MCEAD,DTLZ1,10,30,15,existing,300,159.347212433946,legacy-unverified,,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\MCEAD\MCEAD_DTLZ1_M10_D30_15.mat
MCEAD,DTLZ1,10,30,16,existing,300,199.175276880375,legacy-unverified,,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\MCEAD\MCEAD_DTLZ1_M10_D30_16.mat
MCEAD,DTLZ1,10,30,17,existing,300,220.484439950122,legacy-unverified,,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\MCEAD\MCEAD_DTLZ1_M10_D30_17.mat
MCEAD,DTLZ1,10,30,18,existing,300,275.178723531921,legacy-unverified,,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\MCEAD\MCEAD_DTLZ1_M10_D30_18.mat
MCEAD,DTLZ1,10,30,19,existing,300,165.124714421593,legacy-unverified,,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\MCEAD\MCEAD_DTLZ1_M10_D30_19.mat
MCEAD,DTLZ1,10,30,20,existing,300,225.804975048766,legacy-unverified,,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\MCEAD\MCEAD_DTLZ1_M10_D30_20.mat
MCEAD,DTLZ1,10,30,21,existing,300,155.75571307004,legacy-unverified,,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\MCEAD\MCEAD_DTLZ1_M10_D30_21.mat
MCEAD,DTLZ1,10,30,22,existing,300,236.100844696293,legacy-unverified,,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\MCEAD\MCEAD_DTLZ1_M10_D30_22.mat
MCEAD,DTLZ1,10,30,23,existing,300,264.428016593751,legacy-unverified,,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\MCEAD\MCEAD_DTLZ1_M10_D30_23.mat
MCEAD,DTLZ1,10,30,24,existing,300,187.010715928865,legacy-unverified,,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\MCEAD\MCEAD_DTLZ1_M10_D30_24.mat
MCEAD,DTLZ1,10,30,25,existing,300,179.201843507637,legacy-unverified,,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\MCEAD\MCEAD_DTLZ1_M10_D30_25.mat
MCEAD,DTLZ1,10,30,26,existing,300,70.8412390229932,legacy-unverified,,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\MCEAD\MCEAD_DTLZ1_M10_D30_26.mat
MCEAD,DTLZ1,10,30,27,existing,300,209.927619738809,legacy-unverified,,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\MCEAD\MCEAD_DTLZ1_M10_D30_27.mat
MCEAD,DTLZ1,10,30,28,existing,300,156.31649724301,legacy-unverified,,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\MCEAD\MCEAD_DTLZ1_M10_D30_28.mat
MCEAD,DTLZ1,10,30,29,existing,300,209.826311086629,legacy-unverified,,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\MCEAD\MCEAD_DTLZ1_M10_D30_29.mat
MCEAD,DTLZ1,10,30,30,existing,300,253.723979019609,legacy-unverified,,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\MCEAD\MCEAD_DTLZ1_M10_D30_30.mat
REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted,DTLZ1,10,30,1,existing,300,216.989168782251,legacy-unverified,,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted_DTLZ1_M10_D30_1.mat
REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted,DTLZ1,10,30,2,existing,300,280.943100963091,legacy-unverified,,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted_DTLZ1_M10_D30_2.mat
REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted,DTLZ1,10,30,3,existing,300,188.106119015935,legacy-unverified,,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted_DTLZ1_M10_D30_3.mat
REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted,DTLZ1,10,30,4,existing,300,202.935142660459,legacy-unverified,,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted_DTLZ1_M10_D30_4.mat
REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted,DTLZ1,10,30,5,existing,300,185.101322419327,legacy-unverified,,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted_DTLZ1_M10_D30_5.mat
REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted,DTLZ1,10,30,6,existing,300,231.13093305141,legacy-unverified,,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted_DTLZ1_M10_D30_6.mat
REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted,DTLZ1,10,30,7,existing,300,233.782561286257,legacy-unverified,,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted_DTLZ1_M10_D30_7.mat
REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted,DTLZ1,10,30,8,existing,300,151.188047562863,legacy-unverified,,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted_DTLZ1_M10_D30_8.mat
REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted,DTLZ1,10,30,9,existing,300,166.060116385971,legacy-unverified,,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted_DTLZ1_M10_D30_9.mat
REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted,DTLZ1,10,30,10,existing,300,244.855088495938,legacy-unverified,,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted_DTLZ1_M10_D30_10.mat
REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted,DTLZ1,10,30,11,existing,300,172.885825105055,legacy-unverified,,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted_DTLZ1_M10_D30_11.mat
REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted,DTLZ1,10,30,12,existing,300,198.562104118359,legacy-unverified,,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted_DTLZ1_M10_D30_12.mat
REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted,DTLZ1,10,30,13,existing,300,252.993757218616,legacy-unverified,,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted_DTLZ1_M10_D30_13.mat
REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted,DTLZ1,10,30,14,existing,300,264.92688687394,legacy-unverified,,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted_DTLZ1_M10_D30_14.mat
REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted,DTLZ1,10,30,15,existing,300,251.810739010392,legacy-unverified,,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted_DTLZ1_M10_D30_15.mat
REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted,DTLZ1,10,30,16,existing,300,259.525553665554,legacy-unverified,,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted_DTLZ1_M10_D30_16.mat
REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted,DTLZ1,10,30,17,existing,300,204.677015241909,legacy-unverified,,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted_DTLZ1_M10_D30_17.mat
REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted,DTLZ1,10,30,18,existing,300,212.668783103284,legacy-unverified,,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted_DTLZ1_M10_D30_18.mat
REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted,DTLZ1,10,30,19,pending,NaN,NaN,,missing,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted_DTLZ1_M10_D30_19.mat
REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted,DTLZ1,10,30,20,pending,NaN,NaN,,missing,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted_DTLZ1_M10_D30_20.mat
REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted,DTLZ1,10,30,21,pending,NaN,NaN,,missing,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted_DTLZ1_M10_D30_21.mat
REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted,DTLZ1,10,30,22,pending,NaN,NaN,,missing,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted_DTLZ1_M10_D30_22.mat
REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted,DTLZ1,10,30,23,pending,NaN,NaN,,missing,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted_DTLZ1_M10_D30_23.mat
REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted,DTLZ1,10,30,24,pending,NaN,NaN,,missing,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted_DTLZ1_M10_D30_24.mat
REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted,DTLZ1,10,30,25,pending,NaN,NaN,,missing,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted_DTLZ1_M10_D30_25.mat
REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted,DTLZ1,10,30,26,pending,NaN,NaN,,missing,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted_DTLZ1_M10_D30_26.mat
REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted,DTLZ1,10,30,27,pending,NaN,NaN,,missing,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted_DTLZ1_M10_D30_27.mat
REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted,DTLZ1,10,30,28,pending,NaN,NaN,,missing,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted_DTLZ1_M10_D30_28.mat
REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted,DTLZ1,10,30,29,pending,NaN,NaN,,missing,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted_DTLZ1_M10_D30_29.mat
REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted,DTLZ1,10,30,30,pending,NaN,NaN,,missing,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted_DTLZ1_M10_D30_30.mat
REMO,DTLZ2,10,30,1,existing,305,1.07496691392207,legacy-unverified, Historical final-batch FE overshoot retained.,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO\REMO_DTLZ2_M10_D30_1.mat
REMO,DTLZ2,10,30,2,existing,301,1.04739078407601,legacy-unverified, Historical final-batch FE overshoot retained.,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO\REMO_DTLZ2_M10_D30_2.mat
REMO,DTLZ2,10,30,3,existing,303,1.15908259465272,legacy-unverified, Historical final-batch FE overshoot retained.,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO\REMO_DTLZ2_M10_D30_3.mat
REMO,DTLZ2,10,30,4,existing,301,0.899584656449894,legacy-unverified, Historical final-batch FE overshoot retained.,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO\REMO_DTLZ2_M10_D30_4.mat
REMO,DTLZ2,10,30,5,existing,302,1.05797313157729,legacy-unverified, Historical final-batch FE overshoot retained.,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO\REMO_DTLZ2_M10_D30_5.mat
REMO,DTLZ2,10,30,6,existing,301,1.18808930910463,legacy-unverified, Historical final-batch FE overshoot retained.,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO\REMO_DTLZ2_M10_D30_6.mat
REMO,DTLZ2,10,30,7,existing,307,1.14261888526396,legacy-unverified, Historical final-batch FE overshoot retained.,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO\REMO_DTLZ2_M10_D30_7.mat
REMO,DTLZ2,10,30,8,existing,302,1.19358437704511,legacy-unverified, Historical final-batch FE overshoot retained.,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO\REMO_DTLZ2_M10_D30_8.mat
REMO,DTLZ2,10,30,9,existing,302,1.0712907949194,legacy-unverified, Historical final-batch FE overshoot retained.,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO\REMO_DTLZ2_M10_D30_9.mat
REMO,DTLZ2,10,30,10,existing,300,1.23072591577263,legacy-unverified,,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO\REMO_DTLZ2_M10_D30_10.mat
REMO,DTLZ2,10,30,11,existing,300,1.11664907826921,legacy-unverified,,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO\REMO_DTLZ2_M10_D30_11.mat
REMO,DTLZ2,10,30,12,existing,303,1.22389772868974,legacy-unverified, Historical final-batch FE overshoot retained.,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO\REMO_DTLZ2_M10_D30_12.mat
REMO,DTLZ2,10,30,13,existing,303,1.02020241748118,legacy-unverified, Historical final-batch FE overshoot retained.,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO\REMO_DTLZ2_M10_D30_13.mat
REMO,DTLZ2,10,30,14,existing,306,0.974549987371599,legacy-unverified, Historical final-batch FE overshoot retained.,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO\REMO_DTLZ2_M10_D30_14.mat
REMO,DTLZ2,10,30,15,existing,308,0.976524549798229,legacy-unverified, Historical final-batch FE overshoot retained.,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO\REMO_DTLZ2_M10_D30_15.mat
REMO,DTLZ2,10,30,16,existing,307,1.08164676795574,legacy-unverified, Historical final-batch FE overshoot retained.,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO\REMO_DTLZ2_M10_D30_16.mat
REMO,DTLZ2,10,30,17,existing,303,1.01703484098139,legacy-unverified, Historical final-batch FE overshoot retained.,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO\REMO_DTLZ2_M10_D30_17.mat
REMO,DTLZ2,10,30,18,existing,303,1.14827612008478,legacy-unverified, Historical final-batch FE overshoot retained.,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO\REMO_DTLZ2_M10_D30_18.mat
REMO,DTLZ2,10,30,19,existing,304,1.07277188568452,legacy-unverified, Historical final-batch FE overshoot retained.,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO\REMO_DTLZ2_M10_D30_19.mat
REMO,DTLZ2,10,30,20,existing,302,1.14735232055571,legacy-unverified, Historical final-batch FE overshoot retained.,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO\REMO_DTLZ2_M10_D30_20.mat
REMO,DTLZ2,10,30,21,existing,303,1.01169182042025,legacy-unverified, Historical final-batch FE overshoot retained.,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO\REMO_DTLZ2_M10_D30_21.mat
